timestamp,reviews,sentiment,rating
2023-09-09,does the job,4,
2020-09-14,"terrible UI, deleted",1,
2017-01-06,excellent,5,
2020-11-29,perfection,5,
2017-12-07,3 out of 5 i guess,3,
2022-05-18,"i dont hate it, but i dont love it either..",3,
2020-05-03,bad,1,
2022-07-22,very good,5,
2019-04-23,omg fantastic,5,
2022-10-24,perfect to buy and sell easily,5,
2020-09-02,perfect to buy and sell easily,5,
2020-05-31,cant believe how bad it is,1,
2021-01-02,good,4,
2018-05-10,very bad,1,
2023-11-20,does the job,4,
2018-08-08,wow so good,5,
2017-07-31,wish it had a easier way to load with money,3,
2017-06-17,amazing app i recommend,5,
2021-12-31,very good,5,
2021-12-02,very good,5,
2019-06-04,never again using,1,
2019-10-06,perfection,5,
2018-01-23,never again using,1,
2020-03-29,dont even install,1,
2022-04-11,wow so good,5,
2019-02-19,amazing app i recommend,5,
2021-09-20,wish it had a easier way to load with money,3,
2020-01-16,"i dont hate it, but i dont love it either..",3,
2020-07-16,neutral,3,
2022-01-01,does the job,4,
2018-06-21,dont even install,1,
2019-01-09,"i dont hate it, but i dont love it either..",3,
2017-06-08,wow so good,5,
2020-04-08,"i dont hate it, but i dont love it either..",3,
2022-07-25,"i dont hate it, but i dont love it either..",3,
2022-07-26,3 out of 5 i guess,3,
2022-08-29,"terrible UI, deleted",1,
2018-06-04,perfection,5,
2021-02-21,very bad,1,
2020-01-07,3 out of 5 i guess,3,
2018-08-04,perfection,5,
2019-06-12,"i dont hate it, but i dont love it either..",3,
2017-02-28,omg fantastic,5,
2023-05-04,bad app,1,
2022-01-01,very bad,1,
2021-07-05,"terrible UI, deleted",1,
2019-10-21,excellent,5,
2021-05-15,bad app,1,
2017-06-16,3 out of 5 i guess,3,
2023-01-16,bad app,1,
2023-11-04,does the job,4,
2020-02-18,bad,1,
2021-12-06,good,4,
2020-03-16,3 out of 5 i guess,3,
2020-09-08,cant believe how bad it is,1,
2021-05-31,wow so good,5,
2017-09-26,"i dont hate it, but i dont love it either..",3,
2022-02-16,cant believe how bad it is,1,
2020-10-16,very bad,1,
2018-02-22,perfect to buy and sell easily,5,
2022-06-03,very bad,1,
2023-06-20,cant believe how bad it is,1,
2022-11-26,bad,1,
2018-06-13,good,4,
2020-07-07,3 out of 5 i guess,3,
2019-06-08,"i dont hate it, but i dont love it either..",3,
2022-10-02,3 out of 5 i guess,3,
2018-07-09,very good,5,
2018-12-08,very bad,1,
2021-09-29,very good,5,
2022-05-17,never again using,1,
2020-01-17,bad app,1,
2022-06-23,bad app,1,
2017-04-09,bad,1,
2019-09-27,perfection,5,
2017-10-08,never again using,1,
2023-12-01,excellent,5,
2020-12-13,excellent,5,
2018-05-26,GREAT APP,5,
2019-10-24,cant believe how bad it is,1,
2019-02-11,"i dont hate it, but i dont love it either..",3,
2019-04-25,neutral,3,
2021-02-01,perfection,5,
2023-11-04,does the job,4,
2021-07-14,dont even install,1,
2021-09-07,omg fantastic,5,
2022-05-24,wish it had a easier way to load with money,3,
2021-02-26,3 out of 5 i guess,3,
2022-03-16,GREAT APP,5,
2018-05-06,never again using,1,
2023-01-18,wow so good,5,
2022-09-23,neutral,3,
2019-07-09,does the job,4,
2018-03-17,cant believe how bad it is,1,
2017-04-04,wow so good,5,
2020-08-07,wish it had a easier way to load with money,3,
2019-07-08,perfect to buy and sell easily,5,
2017-12-24,"terrible UI, deleted",1,
2018-05-20,amazing app i recommend,5,
2023-10-11,good,4,
2022-01-25,does the job,4,
2020-08-15,omg fantastic,5,
2019-03-13,good,4,
2018-06-16,"terrible UI, deleted",1,
2022-08-11,amazing app i recommend,5,
2017-05-02,perfection,5,
2022-09-18,never again using,1,
2019-12-18,very bad,1,
2023-01-29,bad,1,
2018-11-12,"i dont hate it, but i dont love it either..",3,
2022-09-03,"i dont hate it, but i dont love it either..",3,
2020-03-22,wow so good,5,
2023-02-07,GREAT APP,5,
2019-12-16,neutral,3,
2021-06-26,omg fantastic,5,
2021-09-22,neutral,3,
2023-05-09,bad,1,
2017-08-14,GREAT APP,5,
2017-12-16,bad,1,
2018-03-30,perfect to buy and sell easily,5,
2023-08-19,"i dont hate it, but i dont love it either..",3,
2018-02-28,wow so good,5,
2023-08-27,bad app,1,
2018-12-15,very bad,1,
2018-03-23,bad,1,
2023-05-26,3 out of 5 i guess,3,
2017-10-12,perfect to buy and sell easily,5,
2022-06-06,excellent,5,
2023-04-04,amazing app i recommend,5,
2022-04-11,cant believe how bad it is,1,
2018-11-13,GREAT APP,5,
2018-05-05,cant believe how bad it is,1,
2018-03-03,uauh terrible,1,
2022-06-26,perfection,5,
2023-12-15,wish it had a easier way to load with money,3,
2021-08-03,perfection,5,
2022-03-10,bad app,1,
2019-12-21,wow so good,5,
2023-02-06,very bad,1,
2022-08-28,bad app,1,
2017-07-26,perfect to buy and sell easily,5,
2023-11-17,bad app,1,
2017-07-30,does the job,4,
2019-05-23,wish it had a easier way to load with money,3,
2019-12-26,wow so good,5,
2018-06-13,dont even install,1,
2021-12-08,dont even install,1,
2018-09-18,perfect to buy and sell easily,5,
2021-01-05,bad app,1,
2023-08-11,cant believe how bad it is,1,
2018-05-07,omg fantastic,5,
2022-01-24,dont even install,1,
2020-05-03,omg fantastic,5,
2021-06-03,cant believe how bad it is,1,
2019-02-25,good,4,
2018-04-22,neutral,3,
2020-05-25,cant believe how bad it is,1,
2023-09-12,3 out of 5 i guess,3,
2021-09-01,bad app,1,
2017-04-07,very good,5,
2023-08-02,cant believe how bad it is,1,
2019-10-08,neutral,3,
2018-10-18,uauh terrible,1,
2020-01-01,very bad,1,
2022-08-07,bad app,1,
2019-11-09,uauh terrible,1,
2022-01-21,perfect to buy and sell easily,5,
2022-01-06,very bad,1,
2018-12-02,good,4,
2017-06-10,very good,5,
2022-03-06,bad,1,
2022-12-10,good,4,
2018-09-28,not good not bad.. does the job,3,
2023-04-05,GREAT APP,5,
2018-03-07,very bad,1,
2017-03-28,very bad,1,
2019-02-11,bad app,1,
2023-09-06,perfection,5,
2023-02-02,perfection,5,
2019-02-15,uauh terrible,1,
2023-07-09,good,4,
2017-06-12,cant believe how bad it is,1,
2019-05-08,wow so good,5,
2022-09-07,excellent,5,
2022-07-23,bad app,1,
2019-09-06,good,4,
2023-02-05,uauh terrible,1,
2019-12-20,uauh terrible,1,
2018-07-28,not good not bad.. does the job,3,
2020-05-10,"i dont hate it, but i dont love it either..",3,
2017-06-24,does the job,4,
2017-01-03,never again using,1,
2023-04-23,"terrible UI, deleted",1,
2022-02-25,GREAT APP,5,
2020-08-11,omg fantastic,5,
2022-09-11,amazing app i recommend,5,
2023-10-25,neutral,3,
2023-10-09,neutral,3,
2023-05-15,"i dont hate it, but i dont love it either..",3,
2017-10-08,bad,1,
2022-05-01,bad,1,
2020-10-22,cant believe how bad it is,1,
2018-03-02,bad app,1,
2018-01-16,uauh terrible,1,
2018-02-20,wish it had a easier way to load with money,3,
2018-06-17,GREAT APP,5,
2023-12-17,never again using,1,
2017-03-16,very bad,1,
2020-08-30,"terrible UI, deleted",1,
2020-10-06,"terrible UI, deleted",1,
2023-01-12,never again using,1,
2020-12-07,omg fantastic,5,
2022-04-14,"i dont hate it, but i dont love it either..",3,
2021-06-11,"i dont hate it, but i dont love it either..",3,
2020-08-10,"terrible UI, deleted",1,
2018-10-15,very good,5,
2022-02-12,wish it had a easier way to load with money,3,
2018-01-05,bad app,1,
2020-12-06,does the job,4,
2019-02-15,cant believe how bad it is,1,
2019-01-23,never again using,1,
2020-11-11,dont even install,1,
2019-03-11,"terrible UI, deleted",1,
2017-05-28,GREAT APP,5,
2018-06-09,wish it had a easier way to load with money,3,
2021-11-13,dont even install,1,
2021-12-11,not good not bad.. does the job,3,
2021-01-07,never again using,1,
2018-05-15,wow so good,5,
2023-09-04,never again using,1,
2019-01-07,"i dont hate it, but i dont love it either..",3,
2020-03-05,not good not bad.. does the job,3,
2017-10-18,bad,1,
2017-06-23,excellent,5,
2020-07-09,very bad,1,
2020-09-10,"terrible UI, deleted",1,
2022-08-31,perfection,5,
2019-09-21,not good not bad.. does the job,3,
2018-09-22,omg fantastic,5,
2022-03-17,not good not bad.. does the job,3,
2023-06-16,not good not bad.. does the job,3,
2022-11-01,neutral,3,
2021-05-20,wow so good,5,
2021-04-30,very good,5,
2018-11-24,very bad,1,
2017-08-31,GREAT APP,5,
2017-06-16,perfect to buy and sell easily,5,
2017-02-15,not good not bad.. does the job,3,
2022-04-27,omg fantastic,5,
2019-03-25,neutral,3,
2017-07-04,perfection,5,
2022-11-25,neutral,3,
2023-04-09,dont even install,1,
2017-03-29,does the job,4,
2022-05-05,cant believe how bad it is,1,
2023-10-24,bad,1,
2023-06-22,"i dont hate it, but i dont love it either..",3,
2021-03-08,good,4,
2020-11-29,perfect to buy and sell easily,5,
2020-11-12,dont even install,1,
2022-06-21,cant believe how bad it is,1,
2022-04-12,cant believe how bad it is,1,
2018-02-07,3 out of 5 i guess,3,
2019-07-14,"terrible UI, deleted",1,
2020-02-04,omg fantastic,5,
2023-11-04,amazing app i recommend,5,
2017-01-20,GREAT APP,5,
2022-07-29,neutral,3,
2023-07-05,not good not bad.. does the job,3,
2018-02-03,amazing app i recommend,5,
2019-04-25,uauh terrible,1,
2022-12-15,bad,1,
2020-08-12,"terrible UI, deleted",1,
2022-06-12,perfection,5,
2020-11-13,3 out of 5 i guess,3,
2018-12-09,"i dont hate it, but i dont love it either..",3,
2020-06-24,perfect to buy and sell easily,5,
2023-08-26,wow so good,5,
2022-01-07,very good,5,
2021-02-13,perfection,5,
2017-06-06,not good not bad.. does the job,3,
2020-01-31,perfection,5,
2023-07-02,perfection,5,
2017-12-29,GREAT APP,5,
2017-04-03,bad app,1,
2023-07-02,does the job,4,
2017-02-27,never again using,1,
2021-09-07,never again using,1,
2023-05-11,excellent,5,
2022-02-13,neutral,3,
2017-08-25,omg fantastic,5,
2017-07-11,dont even install,1,
2021-06-17,very bad,1,
2017-11-21,excellent,5,
2019-07-27,neutral,3,
2022-05-30,GREAT APP,5,
2020-10-11,wish it had a easier way to load with money,3,
2018-10-10,excellent,5,
2019-04-06,perfect to buy and sell easily,5,
2018-11-29,bad app,1,
2020-05-30,amazing app i recommend,5,
2018-07-04,"i dont hate it, but i dont love it either..",3,
2022-07-07,bad,1,
2018-03-17,very bad,1,
2019-07-24,wow so good,5,
2022-05-04,amazing app i recommend,5,
2020-09-13,amazing app i recommend,5,
2019-02-23,very good,5,
2017-05-08,perfection,5,
2019-03-12,omg fantastic,5,
2023-10-18,neutral,3,
2023-04-10,3 out of 5 i guess,3,
2018-09-06,bad,1,
2022-04-05,does the job,4,
2022-04-27,never again using,1,
2019-12-21,GREAT APP,5,
2018-01-03,very bad,1,
2019-11-15,amazing app i recommend,5,
2021-02-08,cant believe how bad it is,1,
2020-05-14,cant believe how bad it is,1,
2019-01-26,neutral,3,
2023-04-05,omg fantastic,5,
2020-08-16,very bad,1,
2018-12-17,never again using,1,
2019-12-08,wish it had a easier way to load with money,3,
2017-01-14,amazing app i recommend,5,
2019-06-06,dont even install,1,
2017-09-20,excellent,5,
2017-12-19,never again using,1,
2021-03-05,amazing app i recommend,5,
2023-11-11,bad,1,
2020-02-02,wow so good,5,
2019-01-31,good,4,
2022-01-09,amazing app i recommend,5,
2018-06-27,cant believe how bad it is,1,
2022-04-23,omg fantastic,5,
2021-02-04,"terrible UI, deleted",1,
2021-10-27,good,4,
2020-06-09,dont even install,1,
2022-10-22,bad app,1,
2022-06-12,never again using,1,
2020-11-10,excellent,5,
2020-11-06,amazing app i recommend,5,
2018-03-23,cant believe how bad it is,1,
2023-06-11,neutral,3,
2019-01-05,wow so good,5,
2017-10-18,neutral,3,
2022-11-22,dont even install,1,
2021-10-12,wish it had a easier way to load with money,3,
2020-02-09,omg fantastic,5,
2021-04-10,perfection,5,
2020-09-14,dont even install,1,
2018-05-04,omg fantastic,5,
2022-12-18,"terrible UI, deleted",1,
2017-08-15,not good not bad.. does the job,3,
2022-02-27,omg fantastic,5,
2019-07-06,wow so good,5,
2018-04-13,dont even install,1,
2021-11-19,bad app,1,
2020-11-01,good,4,
2021-07-29,bad,1,
2022-03-16,excellent,5,
2018-10-04,not good not bad.. does the job,3,
2022-02-10,cant believe how bad it is,1,
2019-09-05,never again using,1,
2019-11-08,dont even install,1,
2021-05-06,GREAT APP,5,
2017-02-21,wish it had a easier way to load with money,3,
2021-04-19,excellent,5,
2018-09-11,amazing app i recommend,5,
2022-02-24,never again using,1,
2022-03-03,GREAT APP,5,
2022-02-25,very bad,1,
2022-03-28,dont even install,1,
2022-11-17,GREAT APP,5,
2023-03-26,amazing app i recommend,5,
2023-02-20,not good not bad.. does the job,3,
2020-03-14,uauh terrible,1,
2021-11-21,never again using,1,
2018-07-03,does the job,4,
2023-05-06,good,4,
2023-11-26,perfect to buy and sell easily,5,
2017-07-14,perfection,5,
2019-07-04,wish it had a easier way to load with money,3,
2022-10-12,GREAT APP,5,
2023-01-25,very bad,1,
2018-11-19,perfect to buy and sell easily,5,
2018-05-02,dont even install,1,
2023-08-28,dont even install,1,
2020-07-30,not good not bad.. does the job,3,
2022-03-23,dont even install,1,
2022-11-24,cant believe how bad it is,1,
2019-09-09,never again using,1,
2018-01-30,not good not bad.. does the job,3,
2023-05-17,omg fantastic,5,
2017-08-23,wish it had a easier way to load with money,3,
2019-04-04,not good not bad.. does the job,3,
2017-08-03,3 out of 5 i guess,3,
2022-05-17,amazing app i recommend,5,
2023-11-02,bad app,1,
2021-11-02,3 out of 5 i guess,3,
2018-03-06,3 out of 5 i guess,3,
2017-02-23,does the job,4,
2019-12-02,"terrible UI, deleted",1,
2023-05-03,omg fantastic,5,
2018-03-07,GREAT APP,5,
2017-01-08,dont even install,1,
2020-10-27,neutral,3,
2018-07-02,never again using,1,
2020-12-30,bad,1,
2022-06-05,wow so good,5,
2020-03-19,"terrible UI, deleted",1,
2019-12-16,uauh terrible,1,
2021-10-23,perfection,5,
2017-08-27,never again using,1,
2019-09-28,uauh terrible,1,
2019-10-02,dont even install,1,
2020-12-06,very bad,1,
2021-08-13,neutral,3,
2020-02-06,3 out of 5 i guess,3,
2019-08-29,not good not bad.. does the job,3,
2020-03-03,neutral,3,
2023-05-29,perfection,5,
2023-04-30,wish it had a easier way to load with money,3,
2021-12-08,omg fantastic,5,
2022-07-22,not good not bad.. does the job,3,
2019-12-17,good,4,
2017-08-09,omg fantastic,5,
2017-12-25,"terrible UI, deleted",1,
2023-05-24,does the job,4,
2018-01-27,perfect to buy and sell easily,5,
2020-12-06,bad app,1,
2020-10-22,uauh terrible,1,
2021-06-01,GREAT APP,5,
2020-04-15,very good,5,
2017-12-20,bad app,1,
2021-08-25,very bad,1,
2017-08-15,"terrible UI, deleted",1,
2022-07-06,perfect to buy and sell easily,5,
2021-10-26,amazing app i recommend,5,
2023-09-08,neutral,3,
2018-12-24,wow so good,5,
2021-07-27,GREAT APP,5,
2019-11-21,very bad,1,
2021-08-03,does the job,4,
2020-08-14,"terrible UI, deleted",1,
2021-12-22,very good,5,
2022-06-29,amazing app i recommend,5,
2020-10-06,dont even install,1,
2022-01-19,bad app,1,
2017-04-07,GREAT APP,5,
2018-09-07,3 out of 5 i guess,3,
2022-09-22,GREAT APP,5,
2023-08-28,very good,5,
2023-03-05,neutral,3,
2021-01-26,perfect to buy and sell easily,5,
2020-10-10,wow so good,5,
2018-06-09,never again using,1,
2018-05-01,"i dont hate it, but i dont love it either..",3,
2019-04-16,cant believe how bad it is,1,
2021-02-08,does the job,4,
2023-11-30,perfect to buy and sell easily,5,
2017-10-18,very good,5,
2022-02-18,excellent,5,
2018-04-28,wow so good,5,
2023-04-05,not good not bad.. does the job,3,
2018-01-22,perfect to buy and sell easily,5,
2020-09-10,does the job,4,
2019-04-04,"terrible UI, deleted",1,
2018-03-25,"i dont hate it, but i dont love it either..",3,
2023-10-09,"i dont hate it, but i dont love it either..",3,
2020-02-01,never again using,1,
2017-01-03,"i dont hate it, but i dont love it either..",3,
2017-01-21,amazing app i recommend,5,
2018-03-16,uauh terrible,1,
2021-09-22,"terrible UI, deleted",1,
2019-06-26,neutral,3,
2019-01-21,bad app,1,
2017-01-19,wow so good,5,
2021-02-18,excellent,5,
2018-04-07,dont even install,1,
2020-01-06,perfection,5,
2020-10-23,dont even install,1,
2019-04-11,perfect to buy and sell easily,5,
2021-10-24,dont even install,1,
2019-08-16,perfect to buy and sell easily,5,
2023-02-07,uauh terrible,1,
2022-10-22,"i dont hate it, but i dont love it either..",3,
2017-01-17,never again using,1,
2017-11-05,bad,1,
2021-04-22,very good,5,
2017-05-16,perfect to buy and sell easily,5,
2020-10-30,very good,5,
2021-04-21,very good,5,
2020-02-18,3 out of 5 i guess,3,
2023-06-20,good,4,
2022-02-16,never again using,1,
2023-01-15,bad,1,
2022-02-22,uauh terrible,1,
2019-12-26,not good not bad.. does the job,3,
2022-09-06,3 out of 5 i guess,3,
2022-01-19,dont even install,1,
2022-10-05,uauh terrible,1,
2017-04-24,uauh terrible,1,
2021-10-17,"i dont hate it, but i dont love it either..",3,
2020-01-15,3 out of 5 i guess,3,
2020-11-10,bad,1,
2021-01-14,never again using,1,
2017-06-16,dont even install,1,
2017-11-20,very good,5,
2022-02-01,cant believe how bad it is,1,
2021-10-29,bad,1,
2021-10-29,neutral,3,
2019-07-10,very bad,1,
2021-03-09,bad,1,
2017-01-30,omg fantastic,5,
2020-02-24,bad,1,
2022-05-23,wish it had a easier way to load with money,3,
2019-12-09,not good not bad.. does the job,3,
2020-07-08,perfect to buy and sell easily,5,
2019-07-06,excellent,5,
2023-03-24,neutral,3,
2017-07-12,wow so good,5,
2022-08-03,"i dont hate it, but i dont love it either..",3,
2017-08-12,wow so good,5,
2021-05-29,dont even install,1,
2018-06-06,perfect to buy and sell easily,5,
2017-07-09,"terrible UI, deleted",1,
2023-11-30,bad,1,
2021-10-09,good,4,
2022-08-21,bad,1,
2020-06-23,dont even install,1,
2017-02-02,very bad,1,
2023-04-02,amazing app i recommend,5,
2020-01-29,wish it had a easier way to load with money,3,
2023-08-24,wow so good,5,
2017-02-14,wish it had a easier way to load with money,3,
2018-05-04,"i dont hate it, but i dont love it either..",3,
2022-12-03,uauh terrible,1,
2019-05-23,3 out of 5 i guess,3,
2020-03-30,wish it had a easier way to load with money,3,
2020-05-03,amazing app i recommend,5,
2019-09-09,bad,1,
2018-05-22,omg fantastic,5,
2019-06-06,"i dont hate it, but i dont love it either..",3,
2018-03-10,GREAT APP,5,
2021-06-14,perfection,5,
2019-09-29,never again using,1,
2017-08-05,bad app,1,
2022-07-28,never again using,1,
2018-08-20,very good,5,
2023-10-10,good,4,
2021-08-02,perfection,5,
2017-01-28,wow so good,5,
2017-12-31,excellent,5,
2021-07-05,uauh terrible,1,
2023-08-30,uauh terrible,1,
2017-05-27,wow so good,5,
2021-04-07,"terrible UI, deleted",1,
2021-06-18,dont even install,1,
2018-10-28,not good not bad.. does the job,3,
2021-07-14,wow so good,5,
2020-10-24,3 out of 5 i guess,3,
2022-11-04,bad,1,
2019-03-05,good,4,
2019-01-28,wow so good,5,
2022-09-19,very good,5,
2023-11-12,excellent,5,
2017-05-26,uauh terrible,1,
2019-04-01,does the job,4,
2018-06-12,3 out of 5 i guess,3,
2023-12-06,dont even install,1,
2019-06-13,neutral,3,
2022-06-21,never again using,1,
2021-12-18,neutral,3,
2018-11-05,perfection,5,
2022-12-20,uauh terrible,1,
2020-12-26,3 out of 5 i guess,3,
2017-12-05,perfection,5,
2022-02-03,does the job,4,
2019-07-03,uauh terrible,1,
2023-08-26,wow so good,5,
2018-08-23,3 out of 5 i guess,3,
2019-04-25,uauh terrible,1,
2020-08-02,omg fantastic,5,
2021-01-05,does the job,4,
2023-10-20,very good,5,
2022-08-29,excellent,5,
2022-03-24,very bad,1,
2018-07-28,GREAT APP,5,
2017-07-03,"i dont hate it, but i dont love it either..",3,
2023-06-18,"i dont hate it, but i dont love it either..",3,
2017-12-22,very bad,1,
2020-06-16,does the job,4,
2023-08-05,cant believe how bad it is,1,
2023-12-15,3 out of 5 i guess,3,
2020-02-13,cant believe how bad it is,1,
2022-04-24,3 out of 5 i guess,3,
2022-12-29,very good,5,
2018-12-25,dont even install,1,
2023-09-11,bad app,1,
2022-12-27,neutral,3,
2020-10-18,3 out of 5 i guess,3,
2019-08-28,GREAT APP,5,
2018-07-30,not good not bad.. does the job,3,
2020-02-01,perfect to buy and sell easily,5,
2017-03-01,neutral,3,
2021-02-10,bad app,1,
2017-12-16,excellent,5,
2019-02-09,dont even install,1,
2020-04-23,wow so good,5,
2017-05-15,"terrible UI, deleted",1,
2018-11-12,not good not bad.. does the job,3,
2020-12-02,very bad,1,
2017-10-23,excellent,5,
2019-07-06,bad app,1,
2020-04-25,not good not bad.. does the job,3,
2020-10-15,excellent,5,
2017-05-15,good,4,
2017-03-05,excellent,5,
2018-03-07,good,4,
2019-09-09,cant believe how bad it is,1,
2017-01-17,dont even install,1,
2018-01-05,GREAT APP,5,
2023-02-24,"i dont hate it, but i dont love it either..",3,
2019-11-25,good,4,
2019-12-11,neutral,3,
2017-09-05,cant believe how bad it is,1,
2018-03-01,good,4,
2019-04-25,cant believe how bad it is,1,
2020-09-14,does the job,4,
2021-06-15,amazing app i recommend,5,
2017-04-02,amazing app i recommend,5,
2021-02-12,"terrible UI, deleted",1,
2022-05-12,wish it had a easier way to load with money,3,
2022-01-02,perfection,5,
2021-10-12,good,4,
2021-01-27,does the job,4,
2021-06-26,"i dont hate it, but i dont love it either..",3,
2018-09-10,perfect to buy and sell easily,5,
2020-04-23,omg fantastic,5,
2020-10-08,very bad,1,
2018-09-18,very good,5,
2022-09-16,amazing app i recommend,5,
2017-08-26,"i dont hate it, but i dont love it either..",3,
2021-05-13,amazing app i recommend,5,
2019-01-28,does the job,4,
2018-10-21,3 out of 5 i guess,3,
2020-12-10,dont even install,1,
2021-11-06,omg fantastic,5,
2019-03-18,omg fantastic,5,
2021-09-13,perfect to buy and sell easily,5,
2021-11-11,dont even install,1,
2017-09-26,very bad,1,
2018-07-03,GREAT APP,5,
2023-11-20,uauh terrible,1,
2019-11-04,uauh terrible,1,
2023-01-01,wow so good,5,
2017-11-06,perfect to buy and sell easily,5,
2018-05-01,"i dont hate it, but i dont love it either..",3,
2018-08-23,never again using,1,
2022-04-30,wish it had a easier way to load with money,3,
2021-10-15,cant believe how bad it is,1,
2018-07-05,wish it had a easier way to load with money,3,
2019-06-20,bad app,1,
2022-06-18,not good not bad.. does the job,3,
2020-01-13,wow so good,5,
2019-10-28,bad app,1,
2020-03-25,"terrible UI, deleted",1,
2017-10-16,not good not bad.. does the job,3,
2017-04-07,GREAT APP,5,
2017-07-25,cant believe how bad it is,1,
2023-01-29,wow so good,5,
2022-05-06,bad app,1,
2021-06-05,never again using,1,
2022-04-25,perfect to buy and sell easily,5,
2018-05-20,uauh terrible,1,
2018-11-18,"terrible UI, deleted",1,
2017-01-26,uauh terrible,1,
2021-09-02,3 out of 5 i guess,3,
2017-09-07,bad,1,
2022-05-13,amazing app i recommend,5,
2022-01-04,never again using,1,
2018-10-11,does the job,4,
2022-05-22,good,4,
2019-04-18,wish it had a easier way to load with money,3,
2018-04-08,good,4,
2019-03-10,bad,1,
2019-06-17,GREAT APP,5,
2020-12-26,cant believe how bad it is,1,
2017-12-07,wow so good,5,
2023-09-06,good,4,
2023-05-16,amazing app i recommend,5,
2018-08-13,omg fantastic,5,
2021-09-18,GREAT APP,5,
2018-06-10,dont even install,1,
2021-12-08,amazing app i recommend,5,
2017-09-20,"i dont hate it, but i dont love it either..",3,
2019-03-22,neutral,3,
2020-10-13,excellent,5,
2022-11-03,not good not bad.. does the job,3,
2018-01-27,perfect to buy and sell easily,5,
2019-07-16,cant believe how bad it is,1,
2021-12-22,omg fantastic,5,
2021-01-01,not good not bad.. does the job,3,
2017-04-18,cant believe how bad it is,1,
2017-07-14,dont even install,1,
2018-02-12,does the job,4,
2020-01-14,perfect to buy and sell easily,5,
2017-05-13,omg fantastic,5,
2019-07-01,bad,1,
2023-11-08,amazing app i recommend,5,
2020-07-20,GREAT APP,5,
2020-05-22,very good,5,
2017-12-05,"terrible UI, deleted",1,
2018-08-27,dont even install,1,
2018-03-05,"terrible UI, deleted",1,
2021-09-23,bad app,1,
2019-11-04,good,4,
2023-01-08,cant believe how bad it is,1,
2017-11-17,3 out of 5 i guess,3,
2021-10-12,bad app,1,
2023-09-12,"terrible UI, deleted",1,
2023-07-27,excellent,5,
2019-09-19,very good,5,
2017-02-06,perfect to buy and sell easily,5,
2019-07-27,bad,1,
2023-08-27,3 out of 5 i guess,3,
2022-03-07,good,4,
2021-11-13,wow so good,5,
2018-06-06,bad app,1,
2020-07-27,does the job,4,
2021-11-02,perfect to buy and sell easily,5,
2022-09-07,cant believe how bad it is,1,
2018-03-29,3 out of 5 i guess,3,
2019-06-02,does the job,4,
2017-10-22,"terrible UI, deleted",1,
2018-05-05,excellent,5,
2019-10-27,dont even install,1,
2021-05-26,does the job,4,
2023-10-27,"i dont hate it, but i dont love it either..",3,
2022-01-14,perfect to buy and sell easily,5,
2021-06-11,perfect to buy and sell easily,5,
2022-09-06,never again using,1,
2021-09-12,does the job,4,
2019-05-27,never again using,1,
2023-07-31,perfect to buy and sell easily,5,
2019-08-22,good,4,
2021-10-30,never again using,1,
2019-04-05,good,4,
2023-08-22,bad,1,
2020-03-30,bad app,1,
2021-09-04,dont even install,1,
2017-02-06,3 out of 5 i guess,3,
2017-03-17,uauh terrible,1,
2021-06-30,"i dont hate it, but i dont love it either..",3,
2020-06-09,very bad,1,
2022-03-29,very bad,1,
2018-02-13,excellent,5,
2019-09-15,perfection,5,
2021-01-07,good,4,
2020-03-27,neutral,3,
2019-10-08,wish it had a easier way to load with money,3,
2019-01-06,never again using,1,
,Рефералка спеціально для вас: QBSYJPS2,5,
,Реф комк треба QBSACBPU,3,
,хороша платформа 🥰,5,
,"Немає української мови,незручно",1,
,Almost entirely KYC-less exchange. Low fees and minimum withdrawal. Don't have any better.,2,
,топ,5,
,"Неможливо зарегатись((, постійно видає помилка мережі чи ще якась х...ня!!!,як після цього про щось з вам говорити??? Дебілізм!!!",1,
,Дуже великі комісії,2,
,Немає української мови!,1,
,"На сторінці додатку в маркеті побачив один із способів поповнення PayPal, що для мене дуже зручно, тому встановив. Насправді PayPal відсутній, як для поповнення, так і для виводу коштів. Плюс відсутня українська мова... Жодних переваг в порівнянні з Бінансом",2,
,Неможливо зайти в додаток з нового пристрою. По лінку з мейлу відкриває і браузері а не в додатку. Тупіше зробити вже неможливо.,1,
,мені норм,3,
,"Сам додаток наче і непоганий з точки зору розробки, але служба підтримки практично відсутня. Вже четвертий день не можу розморозити депозит мерчанта. Відповідь оператора доводиться чекати добу або більше. І всі ці відповіді схожі на навмисне затягування часу. То перепитують чи я дійсно хочу відмовитись від статуса мерчанта і вивести кошти, то повідомляють, що моє звернення передане відповідним спеціалістам. В будь-якому разі, рекомендую шукати альтернативу. Request number 2035716",1,
,Як це працюе?,5,
,гуд,3,
,Додайте українську мову,5,
,"Рекомендую, давно шукала подібну програму ☺",5,
,"навіть не знаю що написати ,крута прога ,я всім рекомендую",5,
,"додаток дуже зручний, приємний інтерфейс і функціонал, рекомендую",5,
,"Додаток супер, дуже зручно слідкувати за ринком",5,
,"Програма те що треба, чудово можна слідкувати за ринком крипти",5,
,"Це, мабуть, єдиний додаток, який легкий в користуванні, з маленькою комісією, з зручним інтерфейсом в сфері фінансів. Я задоволена, що можу заробляти гроші користуючись таким класним додатком",4,
,Чудовий додаток. Раджу.,5,
,Додаток дуже зручний,5,
