timestamp,reviews,rating,isEdited,title,userName,developerResponse
2023-01-03,"Столкнулся проблемой зачисления средств , обратился в поддержку там только говорят что ни чем не могут помочь , хотя проблема вполне решаема , деньги находятся у меня на кошельке но доступа к ним я не имею а поддержка только посылает и ни чем не собирается помогать и это биржа номер 1 в мире 😡😡😡",5,False,Поддержка ничего не делает,tkachenko stanislav,"{'id': 34109363, 'body': 'Добрый день, спасибо за ваш отзыв, если депозит сделан не через поддерживаемую сеть, то в таком случае он считается невозможным к зачислению, мы предупреждаем об этом на странице когда вы берете адрес депозита, но мы понимаем что такие случаи все еще случаются и мы предлагаем восстановление таких средств через аппеляцию, но не во всех сетях из-за их специфики и необходимости отдельной команды.\nВы можете уточнить в нашей службе поддержки не появилась ли возможность ручного восстановления средств через несколько месяцев с вашей стороны. \nВы можете связаться по этой ссылке http://binance.com/ru/chat и в приложении (во вкладке Аккаунт > Помощь и Поддержка > Чат). После того как выберете тему чата, нужно нажать Не решено>Я не нашел ответ>Начать чат со службой поддержки.\nAG\n ', 'modified': '2023-01-05T11:54:58Z'}"
2023-01-05,"Размер приложение на айпаде меньше экрана, что очень не удобно. Нужно чтобы размер приложения был на весь экран айпада, как на телефоне!!!",2,False,Размер приложения на айпаде,andrei kh,"{'id': 34149594, 'body': 'Здравствуйте Andrei! Спасибо за ваш отзыв. Помните, что вы всегда можете отправить нам отзыв или предложение, перейдя по следующей ссылке https://www.binance.com/ru/my/user-support/feedback/entry и наш соответственный отдел будет рад его рассмотреть.\n-SA', 'modified': '2023-01-08T06:55:10Z'}"
2022-12-24,Заблокировали по неизвестным причинам аккаунт ! Это худший сервис !,1,False,Заблокировали аккаунт,nikolenko74,"{'id': 33918372, 'body': 'Здравствуйте! Мы будем рады вам помочь и ответить на все ваши вопросы через чат http://binance.com/ru/chat и в приложении (во вкладке Аккаунт > Помощь и Поддержка > Чат). \n- SA\n\n', 'modified': '2022-12-25T08:11:49Z'}"
2022-12-14,Need support (ipad pro),1,False,Need support (ipad pro),anttibull,"{'id': 33756954, 'body': 'Hello there! We are always eager to hear from our community. We will also notify the relevant team. Please keep in mind that you can always provide us with feedback or suggestions by clicking on the following link https://www.binance.com/en/my/user-support/feedback/entry. ', 'modified': '2022-12-16T07:35:43Z'}"
2022-12-09,"Не рекомендую данную биржу, так как они не защищают права. Без причины блокируют, ещё и должен предоставлять документы. Данной Биржей не пользуюсь.",1,False,Блокировка Р2Р,Aleksandr Demianov,"{'id': 33655177, 'body': 'Мы надеемся на ваше понимание того, что Binance оставляет за собой право ограничить или отказать в предоставлении услуг при определенных условиях, подробные причины которых можно найти в наших Условиях использования. Мы искренне благодарим вас за вашу поддержку и терпение, если у вас есть дополнительные вопросы - Вы можете связаться по этой ссылке http://binance.com/ru/chat и в приложении (во вкладке Аккаунт > Помощь и Поддержка > Чат). После того как выберете тему чата, нужно нажать Не решено>Я не нашел ответ>Начать чат со службой поддержки.', 'modified': '2022-12-11T15:13:32Z'}"
2022-11-17,"Після обнови постійно змінюється мова, на російську, виправте і буде 5",5,False,Мова,shiboibdjdhdh,
2022-12-08,"Не корректно работает фильтр в симпл Применил фильтр к моим активам и после подписки, возвращение назад к отфильтрованным спискам то фильтр сбросился!!!! (Каждые раз надо выставлять фильтры ) Ранее было норм !!!!!",3,True,2.57.2 только что обновил и проблема осталась Стейкинг,Куцц,"{'id': 33451276, 'body': 'Добрый день! Чтобы более детально разобраться с данной проблемой, пожалуйста, откройте чат\xa0http://binance.com/ru/chat\xa0и в приложении (во вкладке Аккаунт > Помощь и Поддержка > Чат). После того как выберете тему чата, нужно нажать Не решено>Я не нашел ответ>Начать чат со службой поддержки.\n', 'modified': '2022-11-30T11:24:12Z'}"
2022-11-29,Когда уже будет оптимизация интерфейса под iPad?,3,False,Оптимизация под iPad,maksimus0505,"{'id': 33451106, 'body': 'Здравствуйте! Спасибо за ваш отзыв. Обратите внимание, что вы всегда можете оставить нам отзыв или предложение по следующей ссылке: https://www.binance.com/ru/my/user-support/feedback/entry.', 'modified': '2022-11-30T11:15:56Z'}"
2022-11-25,"1) Списали кошти 
2) Звинуватли в шахтрайстві 
3) Не дали чіткого пояснення 
Не тримайте тут гроші, халатне відношення, ніхто не буде розбиратися в будь якій ситуацій, аккаунт вам просто відключать а ваші кошти спишуть …",1,False,Сама жахливий майданчик,dibka2126,"{'id': 38620668, 'body': 'Вітаємо! Якщо питання все ще є актуальним для Вас, просимо Вас надати ідентифікатор звернення (case id) у нашу службу підтримки для розгляду ситуації. Рекомендуємо ознайомитися зі статтею, що робити у випадку, коли обліковий запис було заблоковано: https://www.binance.com/uk-UA/blog/ecosystem/3129250400431486605 ^LK', 'modified': '2023-08-30T15:15:17Z'}"
2022-11-23,"Добавьте пожалуйста в большие виджеты, что бы ты сам мог настроить какие монеты будут отображаться.",4,False,Виджет,modestal__,"{'id': 33370235, 'body': 'Здравствуйте! Благодарим вас за отзыв, пожалуйста, опишите это детальнее для нашей ответственной команды, перейдя по ссылке https://www.binance.com/ru/my/user-support/feedback/entry VG ', 'modified': '2022-11-25T14:48:10Z'}"
2022-11-21,"Тільки витратив час… зареєструвався , пройшов верифікацію і не можливо зайти в аккаунт",1,True,Шахраї,Xomu4_87,"{'id': 32516438, 'body': 'Напишите, пожалуйста, в техническую поддержку на сайте (иконка чата находится справа снизу) или в приложении (во вкладке Аккаунт > Помощь и Поддержка > Чат). Наши специалисты все проверят и подскажут вам! \n-SA', 'modified': '2022-10-11T17:31:18Z'}"
2022-10-30,Дякую за можливість,5,False,"Супер,надійно та якісно",Vol1202,
2022-11-13,"Не могу пройти KYC т.к бот выдает ошибку, что документы истекли. Хотя на другой страница загранника, написано что паспорт продлён на 5 лет.

Выбрать 2 фото я не могу, могу только одно, выбираю 3ю страницу - Отказ, выбираю 1 страницу - отказ. Бот поддержа не отвечает. Кнопка обратной связи не работает при нажатии. Не рекомендую тратить время на этот мусор.",1,False,"Куча багов, ничего не работает",user8272611718,"{'id': 33179632, 'body': 'Пожалуйста, отправьте нам номер чата, чтобы мы смогли вручную передать его нашему агенту службы поддержки. Мы поможем вам разобраться в сложившейся ситуации и найти ее решение. Вы можете отредактировать ваш отзыв, добавив в него номер чата.  VG', 'modified': '2022-11-15T17:49:44Z'}"
2022-11-09,"Верификация по дебильному! Пароль на телефоне не принимается! Сайт на компе виснет, все выключила и впн и антивирус… можно было и подумать о пользователях!!",1,False,Оценка 0 из 10,Дар1177,"{'id': 33097484, 'body': 'Здравствуйте! Не могли бы Вы, пожалуйста, связаться с нами по данной ссылке https://www.binance.com/ru/chat чтобы мы могли более подробно узнать о проблемах, с которыми Вы столкнулись и помочь с решением. Будем ожидать Вас в чате, спасибо! AL  ', 'modified': '2022-11-11T02:04:01Z'}"
2022-11-03,"Парни не лезьте сюда,здесь вас морально попустят и выебут вам мозги.Мама разроботчика скажет вам thank you",3,False,XXX,Max_Gorlo,"{'id': 32986145, 'body': 'Добрый день! Не могли бы Вы уточнить проблему с которой Вы столкнулись, также можете связаться с нами в чате поддержки в любое удобное для Вас время www.binance.com/ru/chat\nAL', 'modified': '2022-11-05T09:26:02Z'}"
2022-10-31,"Напхано куча функций, корректно работает из которых хоть бы половина, банально код на смс п2п не приходит, дно.",1,False,Тригерятня дешевая,Stevebrabus,"{'id': 32959133, 'body': 'Код может не приходить по разным причинам, не беспокойтесь.\n\nМы будем рады вам помочь и назначим агента как можно скорее.\nВы можете связаться по этой ссылке http://binance.com/ru/chat и в приложении (во вкладке Аккаунт > Помощь и Поддержка > Чат). После того как выберете тему чата, нужно нажать Не решено>Я не нашел ответ>Начать чат со службой поддержки.', 'modified': '2022-11-03T18:03:15Z'}"
2022-10-25,"Быстрых завод денег, быстрый вывод, отличный сервис, жаль только нет горячей линии по оперативному решению вопросов если вдруг что то по надобиться! В целом все супер, рекомендую",5,False,"Все работает, рекомендую.",Katrinka 01047,"{'id': 32871918, 'body': 'Спасибо большое за Ваш отзыв, мы работаем, чтобы Вы оставались довольны, если возникнет какой либо вопрос, не стесняйтесь писать нам в Поддержку binance.com/ru/chat мы работаем 24/7 - VS', 'modified': '2022-10-31T04:10:35Z'}"
2022-10-30,Не получается пополнить счёт на рубли,1,False,С пополнением баланс денег!,Лолита Харенко,"{'id': 32959181, 'body': 'Здравствуйте! Мы будем рады вам помочь и назначим агента как можно скорее.\nВы можете связаться по этой ссылке http://binance.com/ru/chat и в приложении (во вкладке Аккаунт > Помощь и Поддержка > Чат). После того как выберете тему чата, нужно нажать Не решено>Я не нашел ответ>Начать чат со службой поддержки.', 'modified': '2022-11-03T18:06:09Z'}"
2022-10-29,"Лагает. Большая задержка в обновлениях. При покупке или продаже по рыночной цене, всегда выбирает минимально прибыльную для клиента. Лимитные ордера тоже выполняются криво. Сделано всё, чтобы вы сливали свои деньги.",1,False,Бинанс,jinsday1263773737,"{'id': 32868868, 'body': 'Сделайте следующие простые действия: очистите кеш/куки приложения, удалите его, перезагрузите устройство и установите приложение снова. Если Ваша проблема сохранится напишите нам в чат binance.com/ru/chat - VS', 'modified': '2022-10-31T00:48:59Z'}"
2022-10-29,Почему раньше когда я регистрировался у меня отправляло код теперь просто текст,3,False,Исправьте(,Дайте блеона,"{'id': 32959361, 'body': 'Вы можете связаться по этой ссылке http://binance.com/ru/chat и в приложении (во вкладке Аккаунт > Помощь и Поддержка > Чат). После того как выберете тему чата, нужно нажать Не решено>Я не нашел ответ>Начать чат со службой поддержки.\n\n\n\n\nНаша команда проверит все детали и поможет решить вашу проблему', 'modified': '2022-11-03T18:20:24Z'}"
2022-10-29,"После последней обновы глючит страшно!! И вообще недоработок куча, приложение катится вниз.. один негатив",1,True,Глюки,Sindbad2022,"{'id': 32596126, 'body': 'Hey! Thanks for your feedback, we will forward it to the relevant teams. Rest assured that we strive every day to make our products better. If you like our app, would you mind rating us a real 5 stars? That would be very encouraging for us. ^BB', 'modified': '2022-10-16T09:08:02Z'}"
2022-10-26,Biometric error,1,False,(,ропгеапдшамр,"{'id': 32843140, 'body': 'Hi, we would like to go deep into your situation and resolve it as quickly as possible. Could you be so kind to reach one of our specialists from here: http://binance.com/en/chat Our agents will be more than happy to check it. | TS', 'modified': '2022-10-28T14:04:06Z'}"
2022-10-24,"Всё хорошо, у меня. Но у моей жены возникли проблемы, она приехала с Италии в Украину и для того чтобы начать работать проходила верификацию, а у неё пишет адрес страна Италия и не возможно никак изменить , хотя она гражданка Украины , документы Украинские и верифецируется через уукраинского оператора. И находясь в Италии не проводила через Binance никаких финансовых операций.",5,False,Отзыв о работе,Tvman1955,
2022-10-22,Все супер працює . Гарна біржа.,5,False,Супер біржа.,STARUY VOVK,
2022-10-06,Хуже интерфейса я не видел. Логика отсутствует. Чтоб сделать элементарный платеж надо пройти 7 кругов ада.,1,False,Хуже я не видел,UAnton,"{'id': 32632120, 'body': 'Если Вы столкнулись с какой либо проблемой при использовании нашего приложения, пожалуйста напишите нам в чат Службы Поддержки binance.com/en/chat мы будем рады Вам помочь в любое время. - VS', 'modified': '2022-10-18T02:51:53Z'}"
2022-10-01,Good,5,False,Молодці,PolivanDimas,"{'id': 34541882, 'body': 'Thank you very much for your review and know that it is for our users that we are optimizing our platform more and more! LS 💛 🖤', 'modified': '2023-01-29T12:50:55Z'}"
2022-10-04,Здравствуйте!почему при скачивание приложение написано 17+ а регистрация с 18?,1,False,А,Sashaslobodenuk,"{'id': 32737242, 'body': 'Вы совершенно правы, регистрацию на платформе можно пройти с 18 лет, как только Вам исполнится 18, мы будем рады Вас приветствовать на нашей платформе и поможем пройти верификацию, а также дадим необходимые советы для начала Вашего крипто-путешествия с Binance. - VS', 'modified': '2022-10-24T01:17:56Z'}"
2022-10-03,"Чудова біржа, аде останнім часом підтримка дуже довго вирішує питання, раніше все робилося за пару хвилин, а зараз потрібно чекати декілька днів, що дуже напрягає",3,False,Підтримка,Igoriosha,"{'id': 32988435, 'body': 'Доброго дня! Ми б хотіли перевірити вашу ситуацію і чому вона займала стільки часу. Поділіться з нами номером вашого чату і ми будемо раді подивитися в чому проблема.', 'modified': '2022-11-05T14:19:04Z'}"
2022-09-28,"Уже давно сломались и не отображаются фьючерс пары в Favorites. Раздел пустой, при попытке добавить новую пару в избранное, то в общем списке показывает ранее добавленные фьючерс пары помеченные активной звёздочкой. 
Добавить/изменить/удалить элементы в Favorites не обновляет список, проблема не решается.",5,False,Favorites,AlexNGerman,
2022-09-08,"Найкраща платформа в світі , Number one 💪🏻",5,False,Найкраща платформа 💪🏻,MyawMeaw,
2022-09-22,"Последнее обновление при стейкинге постоянно всплывает окно с предложением купить недостающую сумму. Это ужасно раздражает, его нужно постоянно закрывать. Если стейкаешь не одну валюту, то закрывать нужно десятки раз. Уберите это.",3,False,Последнее обновление испортило,Aleks-Garcia,"{'id': 32728606, 'body': 'Пожалуйста обновите приложение до последней версии, также очистите кещ/куки приложения. Если Ваша проблема сохраниться, пожалуйста оставьте Ваш отзыв здесь: https://www.binance.com/ru/my/user-support/feedback/entry наш ответственный отдел изучит и примет меры. - VS', 'modified': '2022-10-23T05:37:00Z'}"
2022-09-20,Support Russian,1,False,Fuuuuu,Drrmfkfkmtm,"{'id': 32872947, 'body': 'Let us know what exactly issue did you face using our app so we could improve it based on your feedback or you may connect with our support team via live chat binance.com/en/chat, if you have already done please edit your review and share the case ID with us. - VS\n', 'modified': '2022-10-31T05:41:55Z'}"
2022-09-17,"Топ-1 биржа, но почему-то когда выставляешь лимитку оно открывает по рынку. Спрашивается как это работает???
Бред полнейший",1,False,Помойка,Smotrytsky,"{'id': 32986854, 'body': 'Здравствуйте!\nМы настоятельно не рекомендуем делиться персональной информацией здесь, поэтому мы будем рады вам помочь и ответить на все ваши вопросы через чат http://binance.com/ru/chat и в приложении (во вкладке Аккаунт > Помощь и Поддержка > Чат).  После того как выберете тему чата, нужно нажать Не решено>Я не нашел ответ>Начать чат со службой поддержки.', 'modified': '2022-11-05T10:32:07Z'}"
2022-09-16,"Блокують кошти на невизначений термін,абсолютно не йдуть на зустріч для вирішення проблем",1,False,Розчарувався,Lonely Gunfighter,"{'id': 32988468, 'body': 'Доброго дня! Ми будемо раді допомогти та відповісти на всі ваші запитання через чат https://www.binance.com/uk-UA/chat та у додатку (у вкладці Акаунт > Допомога i Підтримка > Чат). Після вибору теми чату потрібно натиснути Не вирішено>Не актуально>Так, перейти до служби підтримки клієнтів. Потім поділіться з нами номером чату, будь ласка.\n', 'modified': '2022-11-05T14:28:51Z'}"
2022-09-13,"Побажання до розробників, зробіть таку функцію як на андроїд, в р2р торгівлі коли продаєш криптовалюту, вказуєш кількість крипти і відразу показує яка це сума в вибраній валюті",4,False,Р2Р,reyduglas,
2022-09-12,"Vrrrt
Ghhhh gbhuh yhb cry",2,False,Tggghy,ptochka,"{'id': 32987161, 'body': 'Hi! Please let us know what exactly did you not like about our app so we could improve it based on your feedback. Please provide a brief description of the issue you’re facing or you may connect with our support team via live chat, if you have already done please edit your review and share the case ID. ', 'modified': '2022-11-05T10:58:25Z'}"
2022-09-08,Работает и это главное,5,False,По-моему норм,GeorgOrg,
2022-09-08,"При вході в розділ NFT застосунок починає видавати помилки, не встигаю нічого натиснути, моргає білий екран, нічого не показує.",3,False,NFT,DenisPrime,
2022-09-08,😁,5,False,Дуже добре!,Vitalii2022,
2022-09-04,Сьогодні зняла перший заробіток і отримала бонус зниження на оплату комісії,5,False,Дякую за бонуси,natali tatalı,
2022-09-05,Чому пропав Face ID?,3,False,Чому пропав Face ID?,AndriiDmytruk,"{'id': 34813865, 'body': ""Hi, let's check this with our team regarding the Facial Verification process\nIn order not to ask you for any personal information.\nPlease, connect to us via live chat here - https://binance.com/ru-UA/chat\nSo we could help you and check all the relevant information.\nYou could provide a Case ID in the follow-up message.\n- SM"", 'modified': '2023-02-12T05:55:50Z'}"
2022-09-04,Отличная Биржа для торговли криптовалютой! Удобные инструменты и низкие комиссии! Рекомендую!,5,False,Отзыв,Alex_UA-2017,
2022-08-28,Love,5,False,Vikiawerty,dluhfs,
2022-08-27,Супер приложение,5,False,Благодарю,Andrey Wolas,
2022-08-27,"Трейдинг на фьючерсак практически невозможен в прибыль так как Stop Loss и Take profit не срабатывают в 30-40% случаев. Более того очень часто после открытия позиции приложении просто перестаёт работать. При попытке входы высвечивается окно ""ошибка сети"", при том что с сетью всё в порядке и все другие приложения работают отлично. Просто ужасные недоработки, такого быть не должно вы ведь делаете инструмент для работы с деньгами! Я в шоке что эта биржа на первом месте в списке ТОП. 
  Благодаря ошибкам вашей биржи я перевёл все свои активы на биржу Baybit, там всё работает идеально, SL и TP срабатывают идеально и без задержек",1,False,Много недоработок,alexandr.reordan,
2022-08-06,Дякую,5,False,НайкращI,boryx770,
2022-08-25,Не сработал тейк профит,1,False,Плохо,Глебус2000,"{'id': 38642264, 'body': 'Добрый день! Если проблема актуальна, просим Вас ознакомиться с нашей статьей по теме: https://www.binance.com/ru/blog/all/421499824684902422 . Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-08-31T12:41:26Z'}"
2022-08-25,Частые проблемы с интернет подключением. Хотя интернет работает без перебоев на полную катушку,1,False,Плохо!!,Алексей АС,"{'id': 38620922, 'body': 'Здравствуйте, Алексей! Если проблема актуальна, попробуйте удалить и переустановить приложение до последней версии и повторить попытку входа. Убедитесь, что подобная ошибка не поступает при работе с другого устройства. Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-08-30T15:34:28Z'}"
2022-08-24,Верните главную страницу - Bnb/BTC/Eth,1,False,Main page!!!,AndreyWD,"{'id': 31811270, 'body': 'Hi, we appreciate your sincere feedback As we decided to ease up our main page a bit, so we have cleared this option for now. However, you have an option to put a widget on your main page with your favorite currencies or the one you named in your comment. Though we are grateful for the feedback that helps us to become even better and you could always share one here in order to bring this option back. https://www.binance.com/en/my/user-support/feedback/entry.', 'modified': '2022-09-04T00:58:35Z'}"
2022-08-20,"Bad support, can not contact anyone to do somethi",1,False,Support,denys_tretiak,"{'id': 31652959, 'body': 'Hi, you having a good experience is our topmost priority. Our live support is available 24/7, feel free to contact them via https://www.binance.com/en/chat whenever needed. Thank you. ', 'modified': '2022-08-25T08:19:49Z'}"
2022-07-31,"Додайте версію для iPad, дуже не зручно працювати з телефонною версією",5,False,Відгук пропозиція/прохання,AlexxsaDquotQueen,
2022-08-04,Сначала все было хорошо а как только внёс огромную суму денег так сразу счёт заморозили и кормят завтраками про 48 часов и каждый день эти 48 часов все идут и идут,1,False,Не рекомендую мошеники,zlatiklot,"{'id': 31380483, 'body': ""Hi user, certainly not something we wish to see! do let us know why you'd say so here https://www.binance.com/en/chat. Your problem will be full acknowledged on the chat, thank you."", 'modified': '2022-08-10T08:01:34Z'}"
2022-08-01,make an ipad app,2,False,ipad app,unextazy,"{'id': 31824192, 'body': 'Hi, We will take it as feedback and forward it to the relevant teams. We work every day to improve our products and services and create a user-friendly environment. We value your feedback.', 'modified': '2022-09-05T01:32:04Z'}"
2022-07-31,"Торговал на фьючерсах на компьютере, когда зашёл в сделку все зависло и когда заходишь в аккаунт с телефона пишет ошибку, на компьютере тоже самое 
Классно зашёл в сделку, спасибо.",2,False,Глючит очень,Юра 1907,"{'id': 38660528, 'body': 'Здравствуйте, Юра! Если проблема актуальна, попробуйте переустановить/обновить приложение и очистить кэш. Откройте приложение, нажмите [Учетная запись] - [Настройки] - [Очистить кэш] ), затем Вы можете войти в свое приложение. Если проблема не будет устранена, обратитесь к нам в чат — https://binance.com/ru/chat/, и наша команда проверит Ваш запрос подробнее!-^LK', 'modified': '2023-09-01T09:47:14Z'}"
2022-07-31,"Не работает на айфон7, жутко тормозит",1,False,На ipfone 7 тормозит. Пользоваться невозможно,Вовабуш,"{'id': 31329104, 'body': ""Hi, we are sorry that you're having issues with the app. Can you please connect with our support team via live chat www.binance.com/en/chat ?. Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue. If you have already done please edit your review and share the case ID. Thanks!  "", 'modified': '2022-08-08T06:53:10Z'}"
2022-07-30,Крутить бинанс тема,5,False,Просто лайк розрабам,DaniilKhorolskiy,
2022-07-31,"Уже больше месяцев не могу забрать мои деньги, акаунт ID 211495521,  которые забрали без обяснения причин, служба поддержки игнорирует, бесконечные проверки. Берегите ваши деньги, обходите Бинанс",1,False,Заблокировали много денег и не отдают,gra_nit1,"{'id': 31329074, 'body': ""Hi user, we'd love to take a look at your case to see how we can help. If you already contacted us on chat, please kindly share us the case ID? Thank you. "", 'modified': '2022-08-08T06:52:37Z'}"
2022-07-28,"Отключения окна, которое появляется возле перекрестия при удержании пальца на графике. Не видно графика.",5,False,Корректировка,Vl-Mi,
2022-07-21,але люди пора робити адаптацію і під планшети (iPad),5,False,платформа топ,bdtvklgaafv,
2022-07-20,Немогу удалить свой аккаунт который был создан по ошибке. Помогите мне удалить аккаунт.,5,False,У,chi in fi,
2022-07-20,Не проходит верификацию не по отпечатку не по телефону,1,False,Не проходит верификацию,Balabolllllllll,"{'id': 38638102, 'body': 'Здравствуйте!  Если проблема актуальна, просим ознакомиться с нашей статьей: https://www.binance.com/ru/blog/ecosystem/421499824684903870\nПопробуйте удалить и переустановить приложение до последней версии и повторить попытку входа. Убедитесь, что подобная ошибка не поступает при логине с другого устройства. Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-08-31T09:47:12Z'}"
2022-07-13,"Така крута ця біржа бінанс, а банальної підтримки немає. Заморозили мені рахунок і звертайся куди хочеш.",1,False,"Підтримка, гаряча лінія не працює",Українська мова де?,"{'id': 38622127, 'body': 'Вітаємо! Якщо проблема все ще є актуальною для Вас рекомендумєо ознайомитися зі статтею https://www.binance.com/uk-UA/blog/ecosystem/3129250400431486605 Також наша цілодобова служба підтримки завжди рада проконсультувати Вас у чаті: http://binance.com/ua/chat та у програмі (у вкладці Акаунт > Допомога та Підтримка > Чат). Після вибору теми чату потрібно натиснути Не вирішено>Я не знайшов відповідь>Почати чат зі службою підтримки. ^LK', 'modified': '2023-08-30T16:23:20Z'}"
2022-07-09,"Мошенники создали аккаунт с моими данными и своим паролем, почтой, номером телефона! Прошу помочь мне!",1,False,Сделайте хоть что нибудь!,Данатос,"{'id': 38659684, 'body': 'Добрый день! Если проблема актуальна, мы рекомендуем ознакомиться с нашей статьей в блоге: https://www.binance.com/ru/blog/all/421499824684901674 Никогда не сообщайте данные для входа в систему контрагентам и ни в коем случае ни с кем не делитесь своим паролем. Просим Вас обратиться в нашу службу поддержки для детального рассмотрения ситуации:  http://binance.com/ru/chat и в приложении (во вкладке Аккаунт > Помощь и Поддержка > Чат). После того как выберете тему чата, нужно нажать Не решено>Я не нашел ответ>Начать чат со службой поддержки. ^LK', 'modified': '2023-09-01T09:12:44Z'}"
2022-07-08,stupid employees,1,False,So bad,Нормальное времяпровождение,"{'id': 35205853, 'body': "" Hi there, do let us know what updates you'd like to see on the app so we can improve based on your feedback. You can leave your feedback here: https://www.binance.com/en/my/user-support/feedback/entry. In addition, you may connect with our support team via: binance.com/en/chat for any assistance. Thanks! -AT"", 'modified': '2023-03-05T06:38:56Z'}"
2022-07-07,"Биржа отстой со своей безопасностью, чтобы что-то восстановить поменять нужно потратить кучу времени и то не факт что все получиться, 7 кругов ада..",1,False,Безопасность,ghost77va,"{'id': 38659787, 'body': 'Добрый день! Если проблема актуальна, просим уточнить, что именно Вы хотели поменять? Если Вас интересует смена почты в учетной записи, рекомендуем ознакомиться с нашей статьей: https://www.binance.com/ru/support/faq/115003784871 Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-09-01T09:16:32Z'}"
2022-07-02,🤘🏻👍🏻🤝🏻,5,False,👍🏻,Sunevur,
2022-07-02,"Здравствуйте, я не могу воспользоваться своим бинансом! Не заходит в приложении и на сайте. Везде выбивает «Ошибку 403». Помогите пожалуйста!",2,False,Ошибка 403,Ser545,"{'id': 38660408, 'body': 'Добрый день!  Если проблема актуальна, хотим проинформировать, что ошибка 403 идет не от нас, а от Вашего провайдера интернета. Попробуйте переключиться на мобильный интернет, перезагрузите страницу и проверить работу приложения. Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-09-01T09:41:31Z'}"
2022-06-30,"Пропозиція : 
Додайте будь ласка автоматичну лінію на графіку яка б показувала середню ціну за актив  в залежності від кількості покупок 
Приклад : 1 покупка на 200$( 10 монет по 20$) - на графіку лінія на відмітці 20$; потім 2 покупка на 300$ (20 монет по 15$) - на графіку лінія на відмітці 16$.",5,False,Крутий додаток але є пропозиція,bondurantforest,
2022-06-15,"Как связаться с поддержкой? вывел крипту , пришла только половина .",5,False,Поддержка,maykfs$,
2022-06-27,"Нету поиска по авторам в сервисах Binance Live и Binance NFT. В результате сложнее раскручивать бренд и имя. Не user-friendly интерфейс в тех же сервисах, но задум хороший",4,False,Problem,Lenk0v,
2022-06-24,Ffscvhfsdv,1,False,Fjdividiskgjxkdf,djdhcjcfkd,"{'id': 38622190, 'body': 'Добрый день! Если проблема актуальна, просим Вас уточнить, с какими трудностями Вы столкнулись при работе с нашим приложением/ платформой? Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-08-30T16:27:55Z'}"
2022-06-23,"Чому не видно зміни ціни за 24 години, тиждень, місяць, рік👎👎👎",1,False,"Не обновляйте, нова версія треш!!!!",kaniuk,
2022-06-23,"Из за войны,у меня в городе отсутствует связь,для того чтоб вывести средства нужно подтверждение через электронную почту и по номеру телефона,так как связи нет,я не могу получить смс,на что поддержка отвечает мне что они НИЧЕМ НЕ МОГУТ МНЕ ПОМОЧЬ,вот так вот,и как хочешь ,такоц вот у них сервис",1,False,Ужас,Андрей Лютый,
2022-06-23,"Жахливий ресурс , не раджу ним користуватись, нажаль правила не для всіх однакові",1,False,Жах,yaaaninaaa,"{'id': 38622531, 'body': 'Вітаємо, Яно! Якщо Ваш коментар все ще є актуальним, будь ласка, уточніть що саме Вас засмутило при роботі з нашим додатком? Ми будемо раді розглянути Вашу ситуацію індивідуально у чаті:  http://binance.com/ua/chat ^LK', 'modified': '2023-08-30T16:52:34Z'}"
2022-06-22,"Добрый день? Куда пропали пороги верхних и нижних значений в режиме лайт? Верните обратно, было удобно !",4,False,Пропали значения!,жора 7777,
2022-06-19,"Здравствуйте! Решаю проблему уже который день, и толку никакого! Меня без оснований ограничивают каждые 2 дня совершать покупку и продажу. Я прошла все виды верификаций! Эти необоснованные ограничения мешают моей работе. Мне говорят это для моей безопасности. О какой безопасности вы говорите? Вы хотите обезопасить мои активы от самой себя? Как человеку получить статус мерчана если его без оснований каждые 2 дня блокируют. Бред какой то!",1,False,Не обоснованные ограничения,Yulekk1122,
2022-06-16,"Последней версте приложения невозможно пользоваться: после сворачивания и разворачивания начало перекидывать на главный экран, функция p2p торговля вообще не открывается",1,False,Поломали приложение ((,k68a1,"{'id': 38622577, 'body': 'Здравствуйте! Если проблема актуальна, попробуйте, удалить и переустановить приложение до последней версии и повторить попытку входа. Убедитесь, что подобная ошибка не поступает при логине с другого устройства. Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-08-30T16:55:35Z'}"
