timestamp,reviews,score
2020-10-23 06:11:56,"terrible , so slowcant believe how bad it is",5
2020-09-22 04:44:36,GREAT APP,3
2023-12-08 00:43:22,trash app,5
2018-08-11 22:07:18,recommend having good phone otherwise will be harddoes the job,3
2018-05-01 07:17:38,very bad,5
2023-09-30 02:10:10,wish it had a easier way to load with money,5
2019-07-29 13:14:06,perfect and easy to use,4
2017-12-16 05:27:42,amazing app i recommend,2
2021-06-29 02:08:12,perfection,4
2023-12-29 14:44:54,neutral,4
2019-07-29 23:01:12,bad app,4
2023-05-13 15:41:16,perfect to buy and sell easily,3
2022-11-21 17:52:14,amazing app i recommend,5
2021-04-05 12:34:54,very bad,4
2017-08-16 14:34:10,"cant be that bad, but its not perfectnever again using",2
2023-06-26 21:27:03,perfect and easy to use,1
2023-02-10 05:47:07,"cant be that bad, but its not perfectnever again using",4
2020-06-12 01:09:35,neutral,1
2023-08-28 14:21:29,perfection,1
2020-02-10 09:14:35,perfection,4
2017-04-12 19:10:18,recommend having good phone otherwise will be harddoes the job,2
2017-04-30 09:44:09,recommend having good phone otherwise will be harddoes the job,5
2017-01-28 11:05:59,trash app,3
2021-02-06 12:07:28,trash app,2
2022-02-22 12:12:31,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2023-04-28 03:58:28,very good,5
2020-11-21 20:05:41,excellent,4
2020-07-30 04:23:21,2 out of 5dont even install,4
2023-07-31 21:38:26,mediocre,5
2018-01-30 22:08:14,"terrible , so slowcant believe how bad it is",4
2018-04-17 17:30:55,very good,2
2021-11-14 07:41:20,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2019-12-20 13:53:27,recommend having good phone otherwise will be harddoes the job,2
2019-03-04 08:41:34,bad app,1
2020-09-22 10:29:44,2 out of 5dont even install,1
2021-04-23 11:44:08,neutral,1
2023-03-29 20:51:45,wow so good,1
2019-09-23 17:07:23,recommend having good phone otherwise will be harddoes the job,5
2019-12-14 09:12:39,uauh terrible,1
2021-03-29 22:37:23,mediocre,3
2021-07-23 06:33:10,"cant be that bad, but its not perfectnever again using",5
2021-12-13 09:16:44,recommend having good phone otherwise will be harddoes the job,4
2020-07-14 13:24:16,bad,3
2021-03-17 12:22:02,amazing app i recommend,2
2017-08-29 20:03:43,"terrible , so slowcant believe how bad it is",4
2017-07-22 16:13:24,"i dont hate it, but i dont love it either..",5
2023-06-18 15:26:05,GREAT APP,2
2020-11-13 14:38:56,very good,1
2018-12-09 22:12:29,very bad,4
2022-07-13 03:01:00,2 out of 5dont even install,3
2017-12-17 05:05:08,excellent,4
2021-07-27 07:23:07,perfect and easy to use,4
2021-12-05 19:07:56,uauh terrible,1
2023-12-04 12:51:12,perfect and easy to use,2
2018-03-13 15:38:57,"terrible , so slowcant believe how bad it is",4
2017-01-11 16:27:19,recommend having good phone otherwise will be harddoes the job,5
2022-09-11 23:46:31,excellent,1
2017-07-12 02:57:57,GREAT APP,1
2019-10-20 23:16:15,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2017-09-25 01:57:01,excellent,3
2022-08-23 06:56:58,wish it had a easier way to load with money,1
2022-09-24 09:53:26,2 out of 5dont even install,1
2022-07-13 19:17:45,3 out of 5 i guess,5
2017-04-28 09:31:33,soooo good,4
2021-06-20 08:06:29,2 out of 5dont even install,1
2021-02-18 06:03:09,perfection,4
2019-11-21 00:22:40,good,2
2022-10-06 12:54:02,3 out of 5 i guess,2
2021-02-13 00:00:32,recommend having good phone otherwise will be harddoes the job,2
2021-08-05 21:34:01,3 out of 5 i guess,5
2021-12-17 16:08:17,good,3
2021-03-01 08:31:48,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2018-11-27 19:04:54,amazing app i recommend,1
2023-06-23 08:48:32,very bad,3
2017-10-15 05:14:41,"terrible UI, deleted",3
2018-12-23 17:00:19,excellent,2
2022-04-03 06:52:34,3 out of 5 i guess,2
2017-03-11 23:47:07,"terrible , so slowcant believe how bad it is",3
2019-12-26 05:25:40,wow so good,3
2020-04-08 01:01:07,amazing app i recommend,5
2023-02-15 20:39:49,excellent,5
2017-04-01 04:35:40,good,3
2017-05-21 02:58:22,wow so good,5
2020-12-03 07:35:19,excellent,3
2022-01-08 09:12:13,"terrible UI, deleted",4
2023-03-08 12:10:10,very bad,5
2021-07-05 00:16:02,"terrible , so slowcant believe how bad it is",3
2022-07-27 10:06:16,very bad,3
2020-07-23 13:32:14,amazing app i recommend,2
2017-11-20 07:26:57,bad app,2
2017-09-12 05:04:16,GREAT APP,3
2019-06-23 23:55:02,amazing app i recommend,2
2017-01-24 21:40:00,"i dont hate it, but i dont love it either..",1
2020-07-03 17:03:16,2 out of 5dont even install,3
2021-06-02 14:04:42,very bad,3
2021-10-26 01:58:51,uauh terrible,1
2020-02-02 23:41:26,bad app,2
2018-04-25 06:08:47,"terrible UI, deleted",1
2023-09-08 23:39:08,3 out of 5 i guess,1
2020-03-21 19:42:29,amazing app i recommend,4
2019-08-24 09:22:34,excellent,4
2017-02-16 20:11:15,amazing app i recommend,5
2019-11-03 13:52:22,"terrible UI, deleted",3
2017-12-23 11:24:05,amazing app i recommend,3
2018-05-24 01:05:44,wow so good,4
2023-10-05 17:00:15,3 out of 5 i guess,1
2017-04-07 18:50:10,2 out of 5dont even install,3
2019-08-29 07:20:39,mediocre,2
2022-12-29 17:16:43,soooo good,1
2022-01-11 18:25:14,"terrible , so slowcant believe how bad it is",4
2023-10-25 05:43:27,omg fantastic,2
2022-10-06 09:53:45,2 out of 5dont even install,3
2022-02-05 11:13:44,neutral,1
2020-02-03 04:23:34,trash app,2
2020-08-23 16:17:39,"cant be that bad, but its not perfectnever again using",3
2022-03-03 22:39:39,perfection,4
2021-03-02 02:48:33,wish it had a easier way to load with money,1
2021-02-01 22:11:02,omg fantastic,5
2019-06-19 11:56:47,"terrible UI, deleted",3
2022-06-23 22:16:17,bad,3
2017-03-21 13:40:13,neutral,4
2019-07-19 19:35:32,perfection,2
2018-03-20 07:21:42,perfect to buy and sell easily,5
2017-06-01 12:54:41,very bad,5
2021-02-09 12:41:57,bad,1
2022-02-16 18:05:20,GREAT APP,4
2017-12-23 05:22:13,"terrible , so slowcant believe how bad it is",2
2023-02-11 00:00:23,amazing app i recommend,3
2017-05-20 01:29:26,bad,3
2019-08-23 13:44:53,wow so good,4
2018-01-31 17:07:44,bad,3
2023-11-02 15:49:23,wow so good,1
2019-03-23 21:00:44,perfect and easy to use,2
2017-04-10 09:37:10,neutral,3
2018-08-03 05:04:39,3 out of 5 i guess,1
2023-11-28 16:38:35,perfect to buy and sell easily,1
2023-03-03 17:27:57,"cant be that bad, but its not perfectnever again using",2
2023-11-23 15:46:36,GREAT APP,5
2020-12-29 19:53:34,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2019-11-11 13:11:26,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2017-02-01 13:29:49,amazing app i recommend,2
2023-09-26 09:47:04,soooo good,2
2023-07-04 23:22:59,excellent,2
2018-04-17 10:24:00,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2020-08-30 04:14:05,uauh terrible,1
2023-10-26 18:33:23,perfection,4
2019-12-17 19:00:45,wish it had a easier way to load with money,3
2021-05-05 06:55:39,uauh terrible,2
2019-02-15 12:18:20,amazing app i recommend,5
2019-10-22 12:33:32,perfect to buy and sell easily,4
2022-09-06 16:18:02,soooo good,1
2021-03-20 11:54:31,trash app,4
2022-01-01 10:49:16,3 out of 5 i guess,5
2019-11-08 19:33:15,bad,2
2017-07-08 13:01:19,amazing app i recommend,3
2021-11-04 22:54:06,bad,3
2021-10-14 21:42:01,very good,2
2018-02-28 01:59:36,soooo good,5
2018-06-22 16:39:53,trash app,3
2018-08-30 19:16:08,"terrible , so slowcant believe how bad it is",1
2021-09-04 06:27:17,uauh terrible,4
2018-10-30 11:02:54,good,1
2023-08-02 00:06:15,"i dont hate it, but i dont love it either..",3
2019-01-27 05:12:03,"i dont hate it, but i dont love it either..",4
2018-01-30 21:32:02,"terrible , so slowcant believe how bad it is",1
2017-08-12 16:28:16,"terrible UI, deleted",3
2017-12-22 17:04:01,"terrible UI, deleted",2
2017-05-16 19:40:30,mediocre,5
2020-07-04 15:31:11,excellent,2
2018-09-16 14:52:58,bad,3
2020-02-21 23:02:00,mediocre,2
2020-02-26 10:55:34,2 out of 5dont even install,4
2021-10-19 17:15:50,uauh terrible,2
2020-11-01 11:52:20,recommend having good phone otherwise will be harddoes the job,4
2023-05-25 17:04:36,wow so good,2
2023-04-19 23:16:30,excellent,2
2020-06-05 02:02:56,bad app,4
2023-08-26 06:38:18,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2019-11-05 17:12:07,perfect to buy and sell easily,1
2020-01-17 02:29:02,bad app,4
2017-02-05 20:31:54,soooo good,5
2022-05-22 22:49:40,wow so good,1
2019-09-08 00:06:12,perfect to buy and sell easily,1
2020-04-13 20:04:08,"terrible , so slowcant believe how bad it is",3
2023-10-22 02:53:09,very bad,5
2017-12-19 22:45:28,very good,3
2022-05-15 07:03:02,mediocre,1
2020-08-29 23:31:03,perfect and easy to use,5
2020-07-23 03:18:47,recommend having good phone otherwise will be harddoes the job,2
2020-06-07 03:00:35,trash app,1
2023-11-18 12:21:21,bad,5
2018-05-25 23:55:22,2 out of 5dont even install,4
2020-05-08 17:26:11,soooo good,3
2021-07-01 08:06:13,perfect and easy to use,1
2021-11-27 21:15:36,"cant be that bad, but its not perfectnever again using",2
2018-03-19 20:21:14,neutral,2
2023-10-31 23:01:50,GREAT APP,2
2020-05-31 21:02:21,recommend having good phone otherwise will be harddoes the job,5
2017-04-30 22:03:47,perfection,3
2023-11-01 07:26:57,very bad,2
2023-10-05 13:57:07,trash app,4
2020-09-04 17:06:04,3 out of 5 i guess,5
2018-08-21 23:44:07,recommend having good phone otherwise will be harddoes the job,4
2022-01-07 00:35:55,bad,4
2019-07-11 07:08:37,"cant be that bad, but its not perfectnever again using",3
2017-08-04 22:34:56,neutral,1
2023-04-11 08:34:42,recommend having good phone otherwise will be harddoes the job,4
2022-11-30 18:15:16,neutral,2
2018-07-28 23:15:02,excellent,4
2019-09-27 05:14:11,3 out of 5 i guess,2
2021-09-02 18:25:18,wish it had a easier way to load with money,5
2018-01-24 15:56:19,"terrible UI, deleted",1
2021-04-10 11:11:35,recommend having good phone otherwise will be harddoes the job,1
2022-09-07 09:56:00,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2017-03-21 12:40:12,good,1
2019-12-10 01:14:25,very bad,4
2020-07-04 07:20:20,"i dont hate it, but i dont love it either..",2
2023-07-19 21:56:09,bad,1
2023-01-24 23:12:57,"terrible , so slowcant believe how bad it is",4
2019-08-14 11:21:50,trash app,3
2023-05-30 00:15:15,wish it had a easier way to load with money,5
2020-11-07 18:14:56,GREAT APP,4
2020-06-03 10:55:03,excellent,2
2021-07-09 18:15:01,omg fantastic,1
2023-04-14 04:25:35,bad,5
2023-12-20 10:48:59,"cant be that bad, but its not perfectnever again using",3
2020-04-22 07:39:04,bad app,3
2021-04-25 00:30:58,trash app,1
2020-01-05 08:05:21,2 out of 5dont even install,5
2019-10-14 12:14:10,2 out of 5dont even install,2
2021-03-18 03:02:54,neutral,5
2018-08-06 01:06:15,very bad,1
2017-08-26 11:32:35,perfect to buy and sell easily,2
2019-11-07 06:38:42,perfect and easy to use,1
2020-11-23 15:00:52,bad,2
2021-09-11 20:04:28,2 out of 5dont even install,2
2020-04-08 08:11:49,trash app,2
2021-09-17 04:08:04,"cant be that bad, but its not perfectnever again using",4
2021-12-10 14:41:58,soooo good,1
2022-04-08 21:58:59,very good,5
2023-11-28 08:58:36,2 out of 5dont even install,3
2023-10-19 08:50:17,excellent,3
2022-05-07 17:43:07,neutral,5
2022-06-14 00:52:33,perfect and easy to use,2
2018-06-28 20:02:58,3 out of 5 i guess,2
2020-09-16 18:59:10,excellent,3
2020-11-26 01:37:49,2 out of 5dont even install,2
2022-04-16 07:21:32,"terrible , so slowcant believe how bad it is",5
2021-05-25 09:57:02,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2017-06-30 11:42:10,soooo good,2
2017-04-15 02:30:13,perfection,5
2023-10-30 07:57:42,trash app,2
2023-03-05 02:32:48,perfect and easy to use,2
2017-09-16 03:43:52,good,3
2023-12-10 08:19:54,"terrible UI, deleted",2
2023-06-17 03:50:47,wish it had a easier way to load with money,5
2019-12-11 19:58:00,soooo good,5
2022-08-09 15:57:14,2 out of 5dont even install,2
2021-05-14 03:23:06,recommend having good phone otherwise will be harddoes the job,4
2020-04-05 04:52:27,"cant be that bad, but its not perfectnever again using",2
2018-05-05 10:11:12,GREAT APP,5
2022-06-17 12:52:17,bad app,1
2021-02-12 23:44:14,2 out of 5dont even install,2
2020-06-01 04:05:39,"terrible , so slowcant believe how bad it is",1
2021-03-23 18:31:40,wish it had a easier way to load with money,4
2017-07-01 19:44:28,bad,3
2022-07-01 02:29:19,soooo good,3
2018-08-27 17:06:59,3 out of 5 i guess,5
2018-11-23 15:00:47,uauh terrible,2
2021-04-19 01:48:49,perfection,2
2023-09-08 01:59:23,"cant be that bad, but its not perfectnever again using",1
2018-12-06 00:34:55,perfect and easy to use,5
2018-06-04 02:52:35,excellent,1
2022-11-18 17:11:52,amazing app i recommend,5
2022-06-03 05:21:48,omg fantastic,2
2023-01-06 13:53:53,"cant be that bad, but its not perfectnever again using",3
2022-02-02 11:58:15,"i dont hate it, but i dont love it either..",3
2017-12-19 20:54:04,2 out of 5dont even install,2
2020-05-13 04:09:56,"i dont hate it, but i dont love it either..",4
2018-12-11 01:27:14,perfection,5
2023-10-20 02:32:33,3 out of 5 i guess,3
2023-04-29 20:56:25,wish it had a easier way to load with money,2
2020-08-11 15:17:45,excellent,3
2021-04-25 20:13:43,mediocre,5
2018-03-03 18:06:20,"i dont hate it, but i dont love it either..",5
2020-11-04 01:02:13,neutral,3
2020-10-30 05:33:32,mediocre,3
2022-09-18 10:14:34,wish it had a easier way to load with money,1
2022-08-04 22:57:19,3 out of 5 i guess,3
2023-08-29 14:06:30,very good,4
2019-02-08 03:23:48,GREAT APP,5
2020-04-21 11:08:57,very bad,1
2018-05-05 10:43:54,bad app,2
2018-06-28 05:19:00,"cant be that bad, but its not perfectnever again using",5
2022-01-29 23:40:18,good,4
2018-05-07 18:34:30,"terrible UI, deleted",1
2021-01-09 01:05:46,3 out of 5 i guess,3
2023-10-07 16:15:56,good,5
2020-04-19 04:58:17,3 out of 5 i guess,4
2021-02-19 08:18:10,amazing app i recommend,2
2017-11-11 20:02:02,trash app,3
2019-10-23 03:53:59,perfection,5
2021-05-08 15:01:13,wish it had a easier way to load with money,1
2020-09-01 22:56:08,soooo good,3
2020-09-07 06:44:54,perfect and easy to use,2
2019-03-21 05:46:05,perfect and easy to use,1
2021-10-11 20:22:27,"i dont hate it, but i dont love it either..",4
2022-03-05 23:59:50,perfection,3
2018-07-27 21:12:31,amazing app i recommend,4
2020-12-20 06:12:07,trash app,5
2020-01-07 17:26:49,mediocre,1
2018-05-28 07:00:23,good,4
2018-02-09 22:39:14,"terrible , so slowcant believe how bad it is",3
2023-06-29 09:56:55,2 out of 5dont even install,1
2020-02-18 17:45:45,3 out of 5 i guess,2
2021-06-28 19:26:10,perfect and easy to use,2
2019-01-20 16:18:43,omg fantastic,1
2018-01-01 23:24:03,bad app,4
2023-04-27 21:09:57,3 out of 5 i guess,2
2023-12-18 10:28:27,soooo good,2
2022-07-14 19:21:22,perfection,3
2023-11-19 22:56:51,"cant be that bad, but its not perfectnever again using",2
2019-09-22 05:41:27,omg fantastic,2
2020-02-26 13:39:19,excellent,5
2023-10-03 01:12:49,"i dont hate it, but i dont love it either..",4
2020-02-03 12:56:58,perfect to buy and sell easily,4
2019-01-12 06:35:29,mediocre,1
2018-11-27 03:14:26,3 out of 5 i guess,5
2022-05-19 20:41:16,good,1
2021-08-24 10:52:03,neutral,5
2017-12-08 11:38:03,neutral,2
2019-10-30 07:21:36,wow so good,4
2022-01-12 17:29:41,soooo good,4
2021-11-27 18:28:24,mediocre,4
2017-10-16 10:55:28,3 out of 5 i guess,5
2017-02-22 14:20:40,GREAT APP,1
2020-02-19 01:45:03,wow so good,5
2023-06-26 18:47:31,omg fantastic,1
2018-09-06 11:47:30,omg fantastic,1
2017-01-02 17:50:40,good,1
2023-02-05 17:03:33,perfect to buy and sell easily,1
2022-11-09 16:13:03,"i dont hate it, but i dont love it either..",2
2017-09-08 14:47:01,"i dont hate it, but i dont love it either..",3
2018-11-18 02:07:38,perfect and easy to use,2
2021-02-24 10:58:02,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2020-06-07 12:20:40,wow so good,5
2022-05-30 03:22:09,bad,2
2020-11-14 18:10:58,wish it had a easier way to load with money,3
2020-08-25 01:07:58,2 out of 5dont even install,4
2018-02-08 21:03:05,GREAT APP,3
2019-10-23 01:07:09,very bad,5
2017-09-25 16:45:00,neutral,3
2018-08-25 15:38:01,"i dont hate it, but i dont love it either..",2
2018-06-29 10:54:44,perfect to buy and sell easily,5
2018-12-16 00:28:09,omg fantastic,5
2022-06-24 11:31:04,"cant be that bad, but its not perfectnever again using",3
2019-10-10 18:44:15,GREAT APP,4
2023-05-11 22:42:07,GREAT APP,1
2019-02-07 19:49:30,bad app,4
2021-02-11 06:06:18,excellent,4
2022-11-25 03:11:32,"i dont hate it, but i dont love it either..",4
2021-03-08 10:37:47,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2020-06-22 23:57:52,wow so good,3
2018-05-17 03:40:11,excellent,3
2023-01-14 23:22:22,omg fantastic,4
2017-04-26 06:18:51,recommend having good phone otherwise will be harddoes the job,1
2017-11-19 09:37:36,"cant be that bad, but its not perfectnever again using",1
2022-09-02 10:36:15,wow so good,5
2021-07-27 01:32:42,"cant be that bad, but its not perfectnever again using",4
2017-09-15 11:07:53,"i dont hate it, but i dont love it either..",3
2023-09-12 22:44:54,neutral,4
2023-02-02 00:40:44,excellent,5
2021-03-20 22:28:41,very good,4
2021-10-29 15:50:40,trash app,5
2023-11-29 03:18:28,wow so good,5
2018-12-28 01:19:29,recommend having good phone otherwise will be harddoes the job,5
2017-09-19 12:05:47,very bad,2
2017-02-25 17:23:37,very good,1
2021-05-07 07:28:51,"terrible , so slowcant believe how bad it is",3
2020-01-25 05:38:45,bad,1
2022-12-25 10:47:03,omg fantastic,3
2019-07-19 06:26:12,soooo good,3
2021-08-17 21:58:12,bad,1
2018-08-17 04:47:58,GREAT APP,1
2020-12-10 19:51:02,good,3
2021-06-05 22:45:51,uauh terrible,1
2022-09-21 22:48:47,good,5
2022-05-13 14:43:05,good,1
2021-03-26 09:49:32,uauh terrible,2
2023-03-31 15:19:45,perfect and easy to use,1
2022-01-21 00:48:37,"i dont hate it, but i dont love it either..",4
2017-03-18 01:32:13,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2018-11-30 13:08:32,perfection,2
2018-06-20 13:16:40,"i dont hate it, but i dont love it either..",2
2021-12-21 09:38:00,excellent,5
2021-08-17 03:46:34,perfection,2
2021-12-31 08:41:41,wish it had a easier way to load with money,4
2021-08-10 22:42:39,wish it had a easier way to load with money,2
2017-04-13 00:36:34,mediocre,1
2022-03-24 23:48:18,uauh terrible,2
2019-02-05 06:31:16,2 out of 5dont even install,2
2021-09-29 14:52:46,3 out of 5 i guess,4
2017-03-22 06:23:23,wow so good,4
2020-04-18 22:59:26,3 out of 5 i guess,1
2021-11-21 07:11:38,mediocre,1
2017-12-01 05:01:48,neutral,4
2017-10-18 17:48:24,perfection,4
2018-09-13 03:38:29,recommend having good phone otherwise will be harddoes the job,3
2020-12-11 17:59:41,"cant be that bad, but its not perfectnever again using",3
2022-05-04 13:11:43,recommend having good phone otherwise will be harddoes the job,4
2020-01-23 09:52:40,wish it had a easier way to load with money,3
2023-09-23 23:26:13,very bad,2
2020-12-17 21:14:44,amazing app i recommend,5
2018-06-23 21:26:52,amazing app i recommend,1
2021-02-01 03:33:59,bad,5
2019-02-23 22:46:42,"terrible UI, deleted",1
2022-01-16 13:30:25,amazing app i recommend,1
2023-02-28 14:00:08,bad app,2
2018-03-26 11:15:52,wow so good,5
2021-11-12 15:35:33,amazing app i recommend,2
2019-05-18 17:03:52,very good,4
2022-09-29 17:00:33,mediocre,2
2023-09-26 04:07:02,amazing app i recommend,5
2021-08-01 16:24:39,mediocre,3
2018-03-31 01:05:24,recommend having good phone otherwise will be harddoes the job,4
2023-01-10 14:30:04,"cant be that bad, but its not perfectnever again using",1
2018-09-23 17:23:18,neutral,1
2019-09-06 13:13:25,very bad,4
2023-05-11 02:49:36,recommend having good phone otherwise will be harddoes the job,4
2021-07-06 17:28:29,"terrible UI, deleted",2
2020-02-02 18:07:22,GREAT APP,4
2022-05-08 20:16:07,"terrible , so slowcant believe how bad it is",3
2021-03-17 15:37:51,very good,3
2022-01-24 03:28:29,wow so good,4
2022-08-13 03:19:50,perfection,2
2019-10-26 02:19:00,trash app,3
2017-12-21 03:50:14,soooo good,1
2017-01-02 10:47:48,3 out of 5 i guess,5
2017-04-21 05:21:24,trash app,2
2020-04-22 22:55:43,uauh terrible,4
2018-08-18 18:50:43,wow so good,1
2023-01-01 20:38:21,good,5
2023-03-03 01:35:24,perfect and easy to use,5
2020-08-05 11:19:35,trash app,3
2018-03-25 18:18:01,bad,1
2019-04-03 19:35:57,very bad,2
2019-06-10 13:00:10,bad app,2
2020-10-03 11:22:19,bad app,3
2019-05-31 15:26:33,"i dont hate it, but i dont love it either..",2
2021-01-15 08:22:25,bad app,4
2022-04-25 00:27:47,"cant be that bad, but its not perfectnever again using",4
2019-04-16 16:08:47,uauh terrible,3
2017-12-31 02:46:04,"terrible UI, deleted",2
2017-02-12 22:11:55,excellent,2
2019-05-12 19:49:55,wow so good,1
2019-05-24 11:05:02,bad app,1
2019-05-01 10:17:02,bad app,4
2021-04-19 18:05:36,omg fantastic,3
2017-12-27 01:40:19,wish it had a easier way to load with money,1
2020-05-27 03:55:54,bad app,3
2023-08-29 12:23:24,very good,4
2017-11-03 12:31:24,bad app,2
2022-01-27 02:13:53,"i dont hate it, but i dont love it either..",5
2022-08-05 19:02:49,"terrible UI, deleted",4
2022-04-15 19:18:46,neutral,3
2019-08-09 12:00:03,trash app,2
2019-07-19 14:22:38,perfection,3
2023-02-14 07:37:34,3 out of 5 i guess,3
2022-04-02 21:18:12,neutral,4
2019-01-06 22:10:13,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2020-08-08 21:12:51,neutral,5
2023-04-11 19:24:17,very bad,4
2023-07-29 02:09:04,"i dont hate it, but i dont love it either..",4
2019-02-18 17:47:20,uauh terrible,2
2018-12-18 17:42:08,recommend having good phone otherwise will be harddoes the job,1
2023-12-27 02:31:57,"i dont hate it, but i dont love it either..",1
2023-09-29 21:28:59,recommend having good phone otherwise will be harddoes the job,1
2022-05-08 06:12:06,good,3
2020-02-03 20:46:36,uauh terrible,2
2018-01-28 09:02:30,perfect and easy to use,5
2017-11-24 10:36:35,bad app,5
2023-01-11 15:27:15,GREAT APP,1
2019-10-02 18:25:43,"cant be that bad, but its not perfectnever again using",5
2018-03-03 15:24:38,wow so good,1
2022-12-25 04:08:26,bad,4
2023-07-01 07:54:41,wish it had a easier way to load with money,2
2017-09-08 18:10:41,soooo good,3
2022-03-19 03:05:35,recommend having good phone otherwise will be harddoes the job,1
2019-12-06 10:53:30,amazing app i recommend,5
2019-08-04 02:49:47,excellent,5
2018-06-23 04:47:06,recommend having good phone otherwise will be harddoes the job,1
2023-02-03 02:04:12,amazing app i recommend,5
2019-12-24 03:36:19,"terrible , so slowcant believe how bad it is",3
2017-03-27 18:18:32,very good,5
2023-10-13 05:15:41,perfect to buy and sell easily,4
2017-05-31 18:03:37,wish it had a easier way to load with money,4
2021-10-18 20:55:06,perfection,5
2021-01-19 04:28:28,GREAT APP,5
2021-11-29 00:46:09,very bad,1
2019-08-14 11:38:09,uauh terrible,5
2023-08-19 17:29:11,good,4
2019-05-27 10:24:37,"i dont hate it, but i dont love it either..",5
2019-03-14 21:29:21,uauh terrible,2
2021-03-17 17:45:57,amazing app i recommend,4
2020-07-01 09:55:27,bad app,5
2022-05-31 16:40:38,"i dont hate it, but i dont love it either..",1
2018-10-09 20:40:01,very bad,3
2021-07-11 13:32:12,perfect and easy to use,3
2020-02-02 00:23:48,mediocre,1
2020-01-21 04:55:12,GREAT APP,5
2022-07-19 13:29:58,3 out of 5 i guess,3
2022-08-29 15:41:51,perfect and easy to use,5
2023-10-22 04:31:50,wish it had a easier way to load with money,3
2020-02-03 11:55:22,perfection,5
2017-04-14 06:27:11,trash app,4
2018-04-10 02:10:05,excellent,4
2023-03-05 17:27:44,"i dont hate it, but i dont love it either..",3
2017-01-12 18:00:18,"terrible , so slowcant believe how bad it is",3
2023-06-23 21:08:15,excellent,3
2018-03-06 00:23:39,2 out of 5dont even install,1
2020-10-28 12:08:18,wow so good,5
2020-01-21 08:47:44,GREAT APP,2
2018-02-06 15:56:31,wish it had a easier way to load with money,2
2018-06-27 00:14:51,excellent,5
2019-08-21 18:29:59,wow so good,5
2022-09-26 20:56:34,perfect and easy to use,2
2019-09-19 18:58:44,very good,3
2017-04-16 10:51:00,very good,4
2018-07-17 17:27:22,GREAT APP,4
2022-09-17 14:31:46,"terrible UI, deleted",5
2017-07-29 05:44:20,very good,2
2023-11-25 17:54:15,amazing app i recommend,1
2019-02-20 12:03:35,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2021-09-01 11:55:17,perfect and easy to use,3
2023-08-16 14:14:16,"terrible UI, deleted",5
2023-06-26 20:59:17,very bad,4
2020-11-05 09:41:58,bad app,5
2018-04-11 14:06:15,amazing app i recommend,2
2019-11-24 20:42:00,"terrible , so slowcant believe how bad it is",2
2021-02-01 00:56:02,omg fantastic,2
2020-12-07 13:58:21,very good,2
2017-11-16 07:47:46,GREAT APP,1
2017-08-26 19:34:51,very good,5
2020-07-11 14:01:07,perfect and easy to use,5
2017-11-11 18:49:38,"cant be that bad, but its not perfectnever again using",1
2022-05-24 10:11:27,GREAT APP,2
2018-08-31 09:43:14,bad app,3
2023-11-25 00:37:47,"terrible , so slowcant believe how bad it is",1
2018-10-28 16:44:19,"i dont hate it, but i dont love it either..",4
2020-06-27 05:24:46,recommend having good phone otherwise will be harddoes the job,3
2023-09-24 18:03:24,perfect and easy to use,3
2019-04-30 13:36:23,perfect and easy to use,2
2020-05-26 22:40:13,amazing app i recommend,1
2021-08-04 08:27:06,"cant be that bad, but its not perfectnever again using",3
2017-05-27 22:26:31,wish it had a easier way to load with money,2
2022-09-14 14:37:27,mediocre,1
2019-09-15 19:10:02,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2023-08-09 08:32:01,good,1
2020-04-04 20:42:36,3 out of 5 i guess,5
2020-02-07 07:53:24,very good,4
2019-10-17 14:34:53,"i dont hate it, but i dont love it either..",3
2019-01-07 01:10:56,trash app,3
2019-11-27 14:47:42,"terrible , so slowcant believe how bad it is",2
2023-08-26 18:07:04,2 out of 5dont even install,2
2023-05-20 17:19:19,uauh terrible,2
2022-03-05 12:23:41,2 out of 5dont even install,4
2023-08-03 16:13:25,recommend having good phone otherwise will be harddoes the job,1
2017-12-11 21:55:36,wow so good,1
2022-11-04 07:16:57,neutral,4
2017-04-23 06:41:13,neutral,5
2017-03-15 10:25:56,GREAT APP,5
2023-02-17 18:54:47,very good,5
2022-03-01 05:21:26,bad app,3
2023-02-18 03:10:08,2 out of 5dont even install,2
2020-05-03 22:10:27,uauh terrible,3
2017-05-12 06:04:20,mediocre,1
2019-08-23 10:10:31,soooo good,4
2020-11-26 21:31:45,soooo good,3
2023-05-09 15:25:45,excellent,3
2020-12-18 00:51:31,2 out of 5dont even install,2
