timestamp,reviews,rating,isEdited,userName,title,developerResponse
2023-05-26 07:01:20,Best of all,5,False,Alfa Agbongbo,You are the best among the rest. Keep it up.,
2021-02-13 06:30:32,Nice app for tracking crypto but sending to another wallet is unnecessarily complicated... Do I tap on withdraw or transfer? It shouldn’t need all this many steps,3,False,guap xll,Unnecessarily complicated,
2023-08-21 08:25:26,"We Say no to #Binance all over the world, #Binance has assigned #AlphaGPT  as a partnership and they scam people billions of dollars. We will not trade in #Binance and never allowed people to trade cause the CEO of #Binance is the full scammer.",3,False,Bin-ladan,Partnership with AlphaGpt,"{'id': 38461192, 'body': 'Hi there, security is one of our top priorities at Binance, and we conduct thorough research before entering into any partnership. We assure you that we have no partnership with those projects. If you have experienced a scam through Binance, kindly reach out to our chat support at: https://www.binance.com/en/chat | TS\n', 'modified': '2023-08-22T17:09:25Z'}"
2023-05-13 07:56:24,"Binance is the best crypto app, I would recommend this to anyone everyday",5,False,alechenu,Best crypto app,"{'id': 36512335, 'body': 'Hey there! We appreciate you taking the time to leave us this excellent review. Your feedback helps us improve our service. Very motivating indeed. Thank you so much! If you need any assistance from our side please come chat with us! the link is http://www.binance.com/en/chat - FP', 'modified': '2023-05-15T00:00:06Z'}"
2021-07-18 09:18:47,Perfect,5,False,masterexcel752,The best ever so I don’t even see a need for this because Binance remains the best,
2023-04-11 18:16:32,Your vendors are too stupid I regret using this app they will want to know what you do with your crypto asset and still not want to credit you I sooooo hate this app I’m deleting it right now,1,False,gjishdd,I hate the vendors here,"{'id': 35924478, 'body': 'Hello! We do not want you to feel this way. Please contact us at binance.com/en/chat so our specialist will check all the information and assist you accordingly. Your satisfaction is our utmost priority. We would be appreciated to hear back from you:\n https://www.binance.com/en/my/user-support/feedback/entry.  Your feedback is helpful for our product team. Thank you! EA', 'modified': '2023-04-13T00:43:37Z'}"
2022-07-08 06:02:42,Very good for trading once you understand your way around it,4,False,sleekitis,It’s a nice app I love it,"{'id': 35256526, 'body': ""Hi there, thanks for taking the time to rate us. Would you mind telling us why you haven't rated with more stars? We would like to help you with whatever you need! Send us a message: 👉 http://binance.com/en/chat\n*RL"", 'modified': '2023-03-07T15:18:08Z'}"
2022-07-02 12:49:31,Binance has been one of the best if not the best exchange to give you all ideas concerning cryptocurrency world,4,False,eltonkome,Best Exchange,"{'id': 35256637, 'body': ""Hi there, thanks for taking the time to rate us. Would you mind telling us why you haven't rated with more stars? We would like to help you with whatever you need! Send us a message: 👉 http://binance.com/en/chat\n*RL"", 'modified': '2023-03-07T15:22:58Z'}"
2021-10-21 18:10:44,Keep getting “you are not allowed to use this service” and that one of the reason I downloaded the new update,1,False,Gbolagas,Unable to access the app,
2021-07-22 14:25:19,"For the past 3months I have been trying to verify for the p2p. They keep telling me unable to verify, check to ur id. And I have used all my government ID cards still same story. Please fix this it’s depressing.",1,False,ababagyhjsfh,Stressful,"{'id': 24103298, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies for the inconvenience caused. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat, if you have already done please edit your review and share the case ID. Thanks\n"", 'modified': '2021-07-24T11:35:34Z'}"
2020-10-30 11:33:49,Am unable to withdraw on flait it’s showing withdrawal only support desktop..it was working in the previous update properly,3,False,njspark,Withdrawal,
2021-06-29 20:24:52,"The app is doing some shady thing by reading data from the clipboard. You must be careful with this app. 

Apple must ask them to disclose what they are currently doing with data from the clipboard.",1,False,Joe fazee,The App Copies Data From My Clipboard,"{'id': 23827122, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies for the inconvenience caused. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat, if you have already done please edit your review and share the case ID. Thanks"", 'modified': '2021-07-08T18:51:26Z'}"
2020-12-29 06:16:45,My usdt to Naira price isn’t showing on my phone like others mine is showing 380 my friends own is showing 477 don’t know and we using same phone,2,False,brownconnect,Not showing well,
2023-06-13 15:31:10,Download it if you love yourself,5,False,Knee grow28,Amazing stuff,"{'id': 37137242, 'body': ""Hi there, we are pleased to hear that and we hope that you enjoy your trading journey on our app! Let's get started with your crypto journey by downloading the APP via download.binance.com/pack/Binance.apk or binance.com/en/download. If you have any concerns, let's talk about it over some crypto-coffee☕here at binance.com/en/chat. ET 💛"", 'modified': '2023-06-15T09:35:36Z'}"
2023-08-20 20:56:01,"Say no to Binance all over the world, Binance has assigned AlphaGPT and Catly$  as a partnership and they scam people billions of dollars. We will not trade in Binance and never allowed people to trade cause the CEO of Binance is the full scammer.",3,False,Ahmad_Dee,Complain,"{'id': 38454703, 'body': ""Hello Ahmad!\nThanks for contacting us and checking on this. We can confirm that Binance does not have a partnership or cooperation with this project. This project is also not listed in our exchange platform. We strongly urge all of our users to exercise caution and conduct thorough research and due diligence before investing in any project. While we strive to provide a secure and reliable platform, it's also essential for users to take the initiative to research and assess the legitimacy of any project they consider investing in. Do be reminded to always do your own research. If you have any further clarification, please do not hesitate to contact us at binance.com/en/chat. Stay SAFU! ^BT\n\n\n"", 'modified': '2023-08-22T12:00:14Z'}"
2022-03-24 10:59:24,"TRUST ME WHEN I SAY YOU GUYS AREN’T
NUMBER 1 CRYPTO CURRENCY EXCHANGE FOR NO REASON YOU GUY REALLY DELIVER AND YOU ARE MY MVP.

Thanks to the team and c.z for making trading and making money efficient for me I Truely appreciate.❤️❤️❤️",5,False,prince mi,THE BEST,
2023-05-11 13:34:18,You deserve all the stars the best App I have ever seen,5,True,Keesmat,Ahmed,"{'id': 36450932, 'body': 'Hey there! We appreciate you taking the time to leave us this excellent review. Your feedback helps us improve our service. Very motivating indeed. Thank you so much! If you need any assistance from our side please come chat with us! the link is http://www.binance.com/en/chat - FP', 'modified': '2023-05-10T23:45:11Z'}"
2021-12-21 00:21:20,"This is the worst I have ever experienced in this app, like the app will just seize to work with no reason I hate this, see if you guys don’t want to do a good job you might as well leave the market",1,False,Imexicoo,Bad app,
2021-11-27 09:31:46,"Why am always getting notifications each time I tried opening Binance that ""I don't have permission to access this service""?",1,False,WizzyEsq,Incessant Error notifications,
2021-10-27 15:26:51,I can’t complete my verification and I’m getting tired,4,False,Ulin Global,I need help,
2021-03-11 20:27:04,"I am very angry how can you as for a means to verify my account and I uploaded my national identification number but it not verifying I have done this task all over again same issue 
Just confused a card that is acceptable in my country but on Binance it is been rejected",1,False,dennis igbinovia,My NIN is not accepted,
2022-06-30 06:07:52,Keep up the good work 👍,5,False,hdees1,Binance is safe and trustworthy,
2022-10-21 18:38:26,"You have to update the p2p app because all this people are wasting time,you should just add there phone number as it was before it’s very annoying 😡😡😡",1,False,01____thinny,Time,"{'id': 32727098, 'body': 'Leave your feedback here: https://www.binance.com/en/my/user-support/feedback/entry our special team will review it and implement if it is possible. - VS', 'modified': '2022-10-23T00:43:00Z'}"
2022-05-05 16:45:33,Reliable,5,False,okpokpor,Effective,
2020-10-26 06:13:44,"Hi Binance, wondering if we could have an app for the iPad rather than an iPhone app on the iPad",5,False,hkmusty,Binance for iPad,
2021-12-08 20:35:00,"I just updated my app yesterday and today I can’t log in. It’s saying “sorry you have no permission to access this service”.

What’s the way forward?",1,False,Toingrik,Inability to log in,
2021-08-26 19:36:24,This is the worst crypto marketplace I’ve ever seen their verification process is so strenuous what’s the point of downloading this useless app when they keep declining all your ID. Binance is a total waste of time and data.,1,False,The biggest success,The worst crypto marketplace,"{'id': 24780811, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies for the inconvenience caused. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat www.binance.com/en/chat  if you have already done please edit your review and share the case ID. Thanks\n"", 'modified': '2021-08-29T10:58:48Z'}"
2022-04-02 19:05:48,I’m not enjoying,5,False,OS Laoke,App experience,
2023-05-16 13:54:46,Terrible app… I can’t believe my money has been stocked on my Binance account since after I tried withdrawal ….and my verification keeps failing,2,False,Franklin1112,Ttt,"{'id': 36627818, 'body': 'Hi Franklin, we fully understand your concern. We are here to support you! Kindly check this FAQ out for more guidance on how to complete Identity Verification: binance.com/en/support/faq/360027287111. Also, if you need any further support, please contact us at binance.com/en/chat and our agent will assist you accordingly. ET 💛', 'modified': '2023-05-20T04:52:17Z'}"
2023-04-07 08:04:37,"This is the worst app now that I can tell full of scammers I paid the seller and refuse releasing my coin reported him and 
CS  can’t do nothing pls don’t trade on this app cause you will regret it now my money is gone I regret trading with Binance",1,False,Morrisfundz,Lost $134 to scam on p2p,"{'id': 35917986, 'body': 'Hello Morrisfundz, No worries, we are always here for you! Kindly try to appeal the p2p buy order by referring to this FAQ tutorial : [How to Appeal for P2P Orders on Binance App] : binance.com/en/support/faq/9bd969ce7fcd4592acfdddd2bf9ef15f, our team will further look into this and support you!  At the same time, If you have already contacted our chat support regarding this issue, can you please provide us with your case ID so that we can check your case details further? If not, you may go to binance.com/en/chat to chat with our live support and share your case ID with us. ET 💛', 'modified': '2023-04-12T15:42:55Z'}"
2022-06-16 22:37:23,The app have been so sluggish in loading lately. And it really affects my trading. I use an iPhone and it’s running on iOS 15 but still it’s too slow.,1,False,MaziIjoma,Very slow,"{'id': 35166096, 'body': 'Hi there, thanks for your time and effort in giving us feedback. Our app has been updated several times, could you update it to the latest version and try again? If the problem persists, please get in touch with our live chat support at: https://www.binance.com/en/chat. Thanks! -AT', 'modified': '2023-03-02T13:35:18Z'}"
2022-02-26 05:31:14,"I’ve been unable to access my binance account since i updated, it’s been saying an error has occurred… what’s happening? It doesn’t even open!!!",1,False,maxkill7,Error,
2021-10-18 12:45:56,It shows you don’t have access to this service every time and with this have loose so much money on it,1,False,worlddo,App is frustrating,"{'id': 25782395, 'body': ""Hi, we are sorry that you're having issues with the app. Can you please connect with our support team via live chat?. Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue. If you have already done please edit your review and share the case ID. Thanks! "", 'modified': '2021-10-20T04:03:00Z'}"
2021-04-06 06:37:03,"It is super secure and safe, with Binance you can sleep with your two eyes close.",5,False,bankyhibo,Review about Binance,
2021-05-16 18:56:58,I can’t verify my account even after sending my id several times please can I know y my id is been rejected,2,False,bu-kk,Verify,"{'id': 22870902, 'body': ""We apologize for the problems you’re facing. We'd love to try and resolve your issue ASAP.\n\nPlease edit your review with your chat ID so a member of our support team will look into your case at the earliest. Thanks!\n"", 'modified': '2021-05-18T09:27:38Z'}"
2022-06-09 16:18:11,Very reliable and easy to use,5,False,Man Gidi,Best Trading App,
2023-09-27 02:03:17,"This app is quack, they only respect the mechant, they don’t consider who come to buy on the platform, they stole my $4000 and keep requesting all documents with bank statements, please stay away from this app. Is fake and scamming now",1,False,SamGodsss,Scam app,"{'id': 39198488, 'body': 'Hi Sam!\nHere are Binance Peer-to-Peer (P2P) Terms of Use->\nhttps://www.binance.com/en/terms-p2p\nEach situation is investigated carefully by our specialists. In case you need assistance, you can always contact our support (https://www.binance.com/en/chat) for an update or share with us the latest case ID for a check!\n-SA\n', 'modified': '2023-09-28T13:43:07Z'}"
2022-05-02 12:48:45,I am comfortable using binance they have the best security,5,False,Mayorstan,Binance is the best trading platform,
2022-01-04 14:37:34,Verify my Account I beg you,5,False,godswealth,Verify my account,
2023-04-11 13:05:38,"This App is so good to use for investment and trading, and also a lots of varieties",5,False,successful8360,VacsBabie,
2021-12-06 20:57:47,"I was unable to download this app on my iPhone 6,it only display app over 200mb connect to a WiFi to download meanwhile I have over 1GB of data",1,False,killimvjhv,I was unable to download this app on my iPhone 6,
2021-10-17 12:30:47,The indicators now look confusing. And this new version keeps hooking especially when you are on live trades. Binance should fix the bug.,1,False,Marcel.96,Fix this bug,"{'id': 25782531, 'body': 'Hi, sorry to hear you’re having problems with the Binance app, please accept our apologies for the inconvenience caused. We will take it as feedback and forward it to the relevant teams. We work every day to improve our products and services and create a user-friendly environment. We value your feedback. ', 'modified': '2021-10-20T04:13:35Z'}"
2021-09-02 06:04:37,This app keeps logging me out,4,False,AMOBIGOD,Keeps logging me out,
2021-08-30 20:17:42,"This exchange site has started locking people out of their coin for no reason, two weeks and my account is still frozen with no response from the customer service",1,False,mikkyboy10,SCAM EXCHANGE,
2023-09-09 05:39:36,How did the charge go from 0.08 to 0.16% it’s very high please. What’s the need of creating of ad or buying from p2p if at the end of the day one will receive such extreme deductions,1,False,@@Mee,Charge for creation of add is way too high!!!,"{'id': 38829707, 'body': ""Hi there! P2P Maker fees vary depending on the crypto or fiat currency you advertise. For some, even 0% is available. You can continue buying and selling by checking at this link. You can check your ads from this link before creating them: https://www.binance.com/en/fee/p2pFeeRate. Also, we'd like to guide and inform you further at http://www.binance.com/en/chat. Thank you 😊 ^WI"", 'modified': '2023-09-10T19:40:52Z'}"
2023-07-18 17:07:41,I’ve clicked update and waited for it to update at least 20 times only for it to return to update again,1,False,Amakajane,Can’t update,"{'id': 37803665, 'body': 'Hi there, the update process is related to the device, its software version, and the store and network you are using. So, please try these steps first:\n- Switch to a different network\n- Clear the cache and cookies of your browser and within the app\n- Restart your device\n- Reinstall the app\n\nIf your problem persists, we kindly advise you to contact us here: https://binance.com/en/chat | TS\n\n', 'modified': '2023-07-20T16:47:29Z'}"
2023-06-04 09:24:02,The app is getting slow. I tried opening my wallet and it takes minutes before it opens up,1,False,fxgreenhorn,Dragging,"{'id': 36939024, 'body': ""Hello there, when APP does not work properly, please kindly try the following: \n1. Update the APP \n2. Clear caches and cookies \n3. Try to connect to another stable network\nIf the problem still persists, let's discuss more at http://binance.com/en/chat so our team can check further. MM"", 'modified': '2023-06-05T17:19:05Z'}"
2022-12-14 11:44:34,I love trading on binance because it so safe and fast on transactions,5,False,Dii fundz,Binance is the best,"{'id': 33748599, 'body': 'Hi! Thank you for your kind words, we are glad to have such supportive users! -RA', 'modified': '2022-12-15T18:16:11Z'}"
2022-04-12 11:17:37,Amazing app,5,False,Olabest1998,It makes life easy,
2022-02-14 09:52:21,What's the problem with the login session..,3,False,darealhappiboi,Always logging me out,
2022-03-25 20:08:11,"I didn’t know that the cryptocurrency market is this unstable..I regret my investment in this platform i loss thousands of $, now I’m in too deep to quit. I hope the market recovers so that I can get my investment back and quit",1,False,adam asil,Adam asil,
2021-10-21 14:33:32,"For the past one week, I have been unable to access the app. I’ve updated and reinstalled my app, and it’s still the same. I need help please",1,False,Augorr,Unable to access the Binance app,
2021-07-20 14:06:22,"It keeps telling me an ssl error has occurred and it’s unable to make a secure connection, please I don’t know if the app is down or what, and it’s same on the webpage. Please help",1,False,lulukimber,Can’t login into my account,
2023-08-15 11:01:20,Good app please try to reduce the file size,5,False,zona currency,Nice app,"{'id': 38505343, 'body': 'Hi there. Thank you for your support ❤️ With the developing technology and many added features, the application size can increase or decrease considerably. We offer many security and development source packages along with updates. Do not forget to update your app to the latest version. Also, you can convey your ideas to our team attention at: https://www.binance.com/en/my/user-support/feedback/entry. Thank you. 😊  ^WI', 'modified': '2023-08-24T14:34:46Z'}"
2022-11-03 07:29:06,One of the best and reliable exchange platforms.,5,False,bizzyiyke,Binance to the world,
2022-07-25 02:24:58,The best and amazing platform for all your crypto transactions,5,False,E chock,The best,
2022-08-09 11:59:29,Very consolidated and easy to use.,4,False,ikuku_mba,Interesting app.,"{'id': 35246725, 'body': ""Hi there, thanks for taking the time to rate us. Would you mind telling us why you haven't rated with more stars? We would like to help you with whatever you need! Send us a message: 👉 http://binance.com/en/chat\n*RL"", 'modified': '2023-03-07T07:23:19Z'}"
2021-12-06 11:35:06,You can literally do everything with Binance,5,False,wizzzynana,Binance exchange is cool.,
2022-07-07 12:15:32,Thank you Binance you made trading easy😘,5,False,lecandrasonlinestore,I love Binance,
2021-08-18 11:09:46,I did forgot password and logged in into my account and all my money disappeared. Please help me Binance. My money haven’t reflected on my account since I did forgot password,1,False,Vickmahone,Lost my money,
2020-07-12 14:07:08,"The values of my total value of my coins and the equity value does not correspond. 

My etherum and Binance coins are showing zero (0) and I have coins there. Please rectify",3,False,netigo,Please recheck app,
2023-08-20 16:29:10,"Say no to Binance all over the world, Binance has assigned AlphaGPT  as a partnership and they scam people billions of dollars. We will not trade in Binance and never allowed people to trade cause the CEO of Binance is the full scammer",3,False,Mahmoudbabaalfa,Cz,"{'id': 38442165, 'body': 'Hi there!\nWe want our customers to be cautious and aware of possible scam activities. Projects can lie about their partnerships to attract more attention. Real partnerships with Binance are announced on official Binance channels. -SA', 'modified': '2023-08-22T00:59:06Z'}"
2022-05-31 08:05:40,Very easy to learn and use,5,False,legion officiak,Legion official,
2022-08-22 21:03:39,We appreciate all your efforts Binance to the world,5,False,Donsadeey,Best app,
2022-04-29 08:22:03,"Very difficult to do face verification for 2 wks now. I have done everything possible but same old story. 

And their support is not effective",1,False,omolewascript,Frustrating face verification,"{'id': 29486135, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat www.binance.com/en/chat  if you have already done please edit your review and share the case ID. Thanks"", 'modified': '2022-04-30T13:39:49Z'}"
2022-02-16 07:52:18,"Hi binance,what’s wrong with you,I can’t reset my password,repeatedly showing me error,don’t disgrace me please,solve the problem",2,False,Sir_khaleefa,Resetting password,"{'id': 35541224, 'body': 'Hi there, no worries we are here to assist you. Kindly refer to the guide here: https://www.binance.com/en/support/faq/2d9adebbe9b446019f8895ce971d0870. If you encounter any issues, please contact our live chat support at: https://www.binance.com/en/chat. Thanks -AT', 'modified': '2023-03-23T07:08:47Z'}"
2023-09-22 02:51:43,I have been scammed by someone in this app I have reported the person but I haven’t gotten my money back,2,False,Rich Hommie Quon,Scammers Alert,"{'id': 39090339, 'body': 'Please report your case to our Security Team Agent immediately. How to report:\nhttps://www.binance.com/en/support/faq/49b6dbdd87ed4c60b527375918ab5683. We urge you to be careful. The most common types of cryptocurrency fraud are described in our article, as well as how to avoid them: https://academy.binance.com/en/articles/5-common-cryptocurrency-scams-and-how-to-avoid-them. Stay SAFU. 🙏 EA', 'modified': '2023-09-23T07:52:47Z'}"
2023-09-07 15:07:22,Their customer service are very bad.....they don't attend to exactly what you ask and their terms are becoming unbearable. They don't follow their own rules,1,False,aayy....,Bad customer service,"{'id': 38811533, 'body': 'Hi there, we would like to gather more details about your issue so that we can provide you with better assistance. Please contact our chat support at: https://www.binance.com/en/chat If you have already done so, kindly edit your review and include your case ID. This will enable us to investigate your situation further and suggest a solution. | TS', 'modified': '2023-09-08T22:03:54Z'}"
2023-06-15 06:30:11,This is the worst trading platform don’t use this platform they are scammers they lock you out of your account and keep asking for liveness check,1,False,Chris ceaser,Worst trading platform,"{'id': 37164948, 'body': 'Hi Chris, please let us know what exact issue did you face using our app so we could improve it based on your feedback or you may connect with our support team via live chat binance.com/en/chat If you already did that, please share your case ID with us by editing your review. | TS\n', 'modified': '2023-06-16T15:32:04Z'}"
2023-06-03 04:03:31,"Binance is really cheating people now, please be careful the way to trade because they will suddenly lock or freeze your account for no good reason",1,False,ppppnbggccdds,This app is getting worst everyday,"{'id': 36908302, 'body': ""Hi there!\nWe care about the safety of our customers' accounts. You can always refer to Binance Terms of Use: https://www.binance.com/en/terms for more information.\nIf your account is locked, you can contact our professional customer support for assistance via http://binance.com/en/chat, and our Team will help you out!\n-SA"", 'modified': '2023-06-04T09:23:29Z'}"
2022-06-30 10:12:50,This Binance app is extremely nice,5,False,fred samuel,My recognition,
2022-02-20 15:51:41,My binance app is not logging me in..I’ve updated and still the same it shows error why?,2,False,obipete,Bi,"{'id': 35437822, 'body': 'Hey there! Do you still require assistance with this? You can try to reset your password, please refer to: https://www.binance.com/en/support/faq/2d9adebbe9b446019f8895ce971d0870. If you encounter any issues, our live chat is available 24/7 and you can connect with us here: binance.com/en/chat. We are always here to help! If your issue has been resolved we would appreciate a higher rating which would be so encouraging and highly motivating for us. Thank you! -AT', 'modified': '2023-03-17T08:23:09Z'}"
2022-01-03 07:19:05,"Have been trying for days to login to my account but nothing is going at all
That’s why I gave you a one star rating",1,False,Winner Nnakee,I can’t login to my Binance account lately,"{'id': 27236374, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat www.binance.com/en/chat  if you have already done please edit your review and share the case ID. Thanks"", 'modified': '2022-01-04T17:12:06Z'}"
2021-08-27 08:59:29,Can't do without this app😍,5,False,macho258,No contest,
2021-10-31 12:51:56,Please I can’t login in to my binance app. After depositing some money yesterday. Now it say I have no permission to use this service. Please I need my money back.,1,False,steveobasi,Can’t access my binance account,"{'id': 26048200, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat www.binance.com/en/chat  if you have already done please edit your review and share the case ID. Thanks"", 'modified': '2021-11-03T04:58:56Z'}"
2023-09-23 15:25:23,I can’t tell but it’s good,5,False,Abbayasoft,Review,
2022-03-19 00:05:48,Why is Gold coin not available on Binance?,5,False,hatepoorgames,💔,
2022-07-27 10:27:49,"Binance you are making me loose my money on p2p 
I’ve made payment to the seller 
Now coming back to Binance to click on “transferred notify seller” italic showing me “operation anomaly” 
It’s frustrating please",1,False,Thatshowstardo,Binance is scam,"{'id': 31201664, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat www.binance.com/en/chat if you have already done please edit your review and share the case ID. Thanks "", 'modified': '2022-08-01T07:01:41Z'}"
2021-09-30 12:11:55,Having good experiences so far ❤️,5,False,stanley 1111,Excellent,
2021-11-09 07:34:28,Every-time I try to login it keeps telling I have no permission to access this service,1,False,s9k9,Unable to access my account,
2021-07-04 21:02:43,Best app I ever see…. Really love binance because it’s good and very easy to operate,5,False,ormas1,Ormas,
2021-01-22 08:16:44,Very nice and easy to use. Good gifts also,5,False,UtJackson,Best,
2023-07-31 16:30:07,"Binance is 100% a good exchange for all investors, please list $planet token we want to trade it on Binance",5,False,rodwave443,Binance is the Best,
2020-09-16 02:16:41,Please for the love of God fix your charts make them easier to use like poloniex or MetaTrader,3,False,bobliny,Fix your charts,
2023-09-22 20:43:54,Someone sent me bitcoin and I haven't received it for bout three days. What exactly is the problem,2,False,Tedyu₦₦₦,Delayed transaction,"{'id': 39098843, 'body': 'Hi Tedyu!\nThere may be various reasons why a deposit is not credited.\nYou can check the transaction status following this instruction-> https://www.binance.com/en/support/faq/how-to-check-cryptocurrency-transaction-status-on-blockchain-a6f58adc6f5640f8af08aa70a55760f7\nIn case you need assistance, you are welcome to contact our customer support service at ➡️ https://www.binance.com/en/chat.\nKindly, provide TXID and details of the deposit and our specialist will help you out!\n-SA', 'modified': '2023-09-24T06:57:42Z'}"
2022-11-20 03:20:34,Binance is a good application for trading and buying all kind of cryptocurrencies,5,False,KishGoodlife3232,Good application,"{'id': 33922399, 'body': 'We are very happy with your comment, thank you very much for your review and know that it is for our users that we are optimizing our platform more and more! LS 💛 🖤', 'modified': '2022-12-25T16:52:50Z'}"
2023-06-26 10:37:07,"I have been trying to verify with my nin it's not working,why? Please tell if NIN can't work so I get another trading app",2,False,Josehale199924,Verification,"{'id': 37361805, 'body': 'Hi there, you can find a list of supported documents and the steps to follow for a seamless verification process here: https://www.binance.com/en/support/faq/how-to-complete-identity-verification-360027287111 If you encounter any issues while proceeding, please reach out to our chat support at: https://www.binance.com/en/chat | TS', 'modified': '2023-06-27T15:26:33Z'}"
2022-09-24 17:43:02,I think Binance could assume the position of 'Exchange of exchanges' as it is doing so much to solidify the crypto community.,5,False,kabal d vog,BINANCE IS CONFIDENCE,
2022-09-08 10:53:23,Nice,5,False,ola33355,Good and reliable to use,
2021-08-19 12:41:21,Anthony,5,False,Toxhukwu,I register but Dey told me no access,
2022-06-20 13:41:31,"When trading ,I set stop loss but it ignores the stop loss and keeps liquidating my portfolio.. sometimes it sets order itself and it’s annoying .. please do something 😤",1,False,soero lucem,Futures trading,"{'id': 35162678, 'body': 'Hello there, we are willing to look into this. Please connect with us at:https://www.binance.com/en/chat. Select the closest category with your issues, and connect to our live chat agent. Our team will assist you accordingly. Thanks. -AT', 'modified': '2023-03-02T10:49:42Z'}"
2021-11-27 05:50:54,"I have been trying to get into my app and even though it approves my biometrics, it’s keeps saying I am not authorized to use the service. Please help!",1,False,Amerykaa,I can’t get into my App!!!,
2021-04-23 23:30:32,This is about the best platforms I’m on so far!,5,False,Eyen Obong,Great App!,
2023-10-07 03:11:24,Always the best ever Exchange platform,5,False,Phamous Cole,Love you binance,"{'id': 39483572, 'body': ""Hi Cole! Your positive comments about our services genuinely delight us. It's undeniable that education is crucial, isn't it? It's our pleasure to invite you to delve into the wealth of articles and courses on our Academy page at 👉🏻academy.binance.com/en. Please remember that if you ever need help, you can always reach out to us at 👉🏻 binance.com/en/chat.❤️^WI\n"", 'modified': '2023-10-12T20:31:53Z'}"
2020-05-03 09:00:20,Trying to register not working.i need support,4,False,kelvinfrizzay,Register,
2022-07-09 13:52:28,Binance says what it does and does what it says.,5,False,JPMayor1,JPMayor1,
2023-09-13 08:04:58,What nonsense !.There’s always a glitch in your app anytime i use it to trade. It always slips pass my stop loss. My account has wiped. I’m never using this app again,1,False,AD Brown 4,Stupid glitch,"{'id': 38915661, 'body': 'Hi there Brown! We are here to assist you. We would love to take a deeper look and investigate the reason behind your Stop Loss issue. To be able to do that, we kindly ask you to reach out to our customer support team through live chat http://binance.com/en/chat. From there, we will make sure an agent will be assigned to your case to assist you further. You can always leave your case ID here for us so that we can check your case in detail if you want. Meanwhile you can try deleting and reinstalling your app and running a basic troubleshoot to see if you can fix the issue. Thank you. ^AE', 'modified': '2023-09-14T13:13:37Z'}"
2022-11-17 13:17:05,"Please why did binance temporarily disable my login function
I haven’t been able to trade with my account ,please someone should help me out",1,False,Dayve_id,I’m so unhappy,"{'id': 33248350, 'body': ""Hi Dayve, let's look into this together here https://www.binance.com/en/chat\nWe will help you out! - SA"", 'modified': '2022-11-19T06:12:27Z'}"
2022-11-11 18:01:54,I’ve been trying to apply for verification for more than two months and it’s giving me headache,1,False,Abbanmalam,Complain,"{'id': 33152447, 'body': ""Hello! We'd love to take a closer look at your case to see how we can help.\nCould you please connect with our support team via live chat at binance.com/en/chat  \nDon't forget to click Unsolved and Transfer to the agent after the automatic reply from the chatbot\nWe will assign an agent to assist you as soon as possible, thank you"", 'modified': '2022-11-14T14:32:36Z'}"
2022-10-05 09:47:10,"When I’m unable to login to my Binance account, when i try to reset the pa i get an error message whi says “sorry but our systems are busy”",1,False,user seun,I Cant login to my Binance account,"{'id': 32428732, 'body': 'Hi, the ""systems are busy"" error means you are trying to reset an account that doesn\'t exist. We recommend you double-check your account credentials, especially the email/phone number part. If the issue persists kindly reach us from here: http://binance.com/en/chat A specialist will be waiting for you. | TS', 'modified': '2022-10-06T17:19:17Z'}"
2021-08-28 12:03:00,Best trading and trusted platform i have ever encountered... keep the good work☺️☺️☺️,5,False,Rokobillonz,Binance is the best,
2022-01-26 14:41:24,Binance has locked my account for over 6 months and denied me access to my funds. I recommend you do not use this app or risk losing your funds to cz,1,False,King Young Joe,No 1 Fraudulent exchange,
2021-12-19 16:30:03,"I have been trying to login into my binance account for more than two weeks now but couldn’t...

Rectify my problem please!!
🙏🙏🙏🙏",1,False,Gagi8362,Can’t login,
2021-11-28 08:35:46,Your keeps telling me to connect to wifi before I can download why can’t I download with my mobile data...,1,False,hdkd xkd,Can’t download,
2021-11-18 17:35:10,I have been putting my national ID card but it’s not working,2,False,jennifer unekwuojo,Please why is my verification not working?,
2021-10-21 14:00:41,I keep trying to login but it keeps saying sorry you don’t have permission to access this service,1,False,Greatez,Accessibility issue,
2021-08-28 05:23:57,Most reliable,5,False,Dendcoin,Best,
2021-06-01 12:51:34,Great for new and existing crypto users,5,False,hkvibez,Awesome service,
2022-06-18 16:24:37,My best app in the whole world,5,False,Fast 9ra,Rate,
