timestamp,reviews,sentiment
2022-01-31 08:32:58,大陆用户如果要注册加我wx:A189000002，我有办法注册,neutral
2021-11-12 15:21:27,稀有内推邀请码:WLEL5D2S 填写可得20手续费减免,very_bad
2021-12-02 22:50:35,很好的应用,very_good
2022-01-29 18:16:48,为啥我总是认证失败,very_bad
2021-12-25 21:55:11,垃圾平台，爱拨网了 垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾,very_bad
2022-10-08 16:20:18,很不错的,very_bad
2019-08-02 15:11:59,不错可以的,very_bad
2021-08-27 09:37:41,很好的软件,very_good
2022-05-13 22:45:54,我最喜欢的交易所,very_good
2021-11-30 15:19:02,好用…又快,very_good
2021-06-15 02:05:41,88882892 推荐人ID，可返佣金，互利互惠。,very_good
2022-03-19 12:18:44,赵老板少打点针就好,good
2023-03-09 14:01:58,交易所第一名,very_good
2021-06-25 11:27:06,垃圾东西 设了止损 尼玛直接给强平 坑逼平台,very_bad
2022-09-04 10:29:24,不错的选择,very_bad
2021-05-21 03:11:46,好用的软件,very_good
2019-06-07 17:33:08,挺不错的 邀请码36954982,very_bad
2022-11-18 15:45:36,虚拟货币平台需要身份信息？背地里不搞副业有人信吗？,very_bad
2021-05-11 14:58:36,为什么下载不了,very_bad
2022-05-10 12:49:03,哇，去中心，,very_good
2021-07-16 18:28:17,非常棒，可信赖,good
2019-08-02 06:16:01,祝大家财源滚滚，和气生财，推荐码:37418832,very_good
2022-11-08 04:29:52,怎么跟官网下载的不一样。,very_bad
2022-08-27 02:36:15,垃圾app，骗钱的,very_bad
2021-11-08 08:11:23,好好好好好,very_good
2021-11-09 01:36:11,难用的一批,very_bad
2021-05-17 17:20:20,一直在用,very_good
2022-04-15 17:28:31,推荐ID:U9552K19 使用此邀请码的朋友可以享受41%的返佣 而且使用它，您的收益率将被上帝祝福！➕100000000000%,very_good
2021-03-08 05:32:26,注册id一定要填写15326687，注册送一个bnb哦,very_bad
2021-06-03 09:43:11,讨厌强制更新,very_good
2022-01-18 13:56:21,提现额度较高,neutral
2022-09-12 09:24:43,不好！！用。。。,very_bad
2022-06-21 15:32:59,大陆用不了,very_bad
2019-12-09 14:19:44,K线图简洁易懂,very_good
2021-10-29 10:58:32,没有任何通知，直接冻结持有货币，真是笑死了，请问大陆什么地方可以举报，中国不是禁止吗，违法的交易，通通举报🤬🤬🤬🤬🤬,very_bad
2023-03-09 15:26:47,除了开合约赔钱。其他的还好。cz陪我钱👿,very_bad
2023-01-14 15:26:12,把买币的均价显示出来,very_good
2021-11-30 17:35:00,邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。邀请码10089053。,very_bad
2020-12-06 14:44:56,我在马来西亚，剩下自己填充,very_bad
2019-07-11 08:24:22,故意不支持eth币币，小心眼，死得快,very_bad
2020-03-04 03:07:48,一直支持，历久弥新。,neutral
2022-11-05 09:18:35,挺不错的,very_bad
2021-05-14 09:44:28,买卖不是很清楚,neutral
2022-11-11 22:46:17,邀请码25285015， 朋友们可以挂vpn使用国外邮箱注册！祝大家发财，来吧这里安全,very_good
2022-02-15 02:49:31,很好的交易所，邀请码填XASJ36LY一起享返佣，欢迎加威xyzcsax一起交流量化交易。年化30%以上。,very_good
2021-05-18 21:10:40,提币只能查看持仓币种,neutral
2022-07-01 17:19:04,网络体验极差,neutral
2021-06-07 08:07:52,输入邀请码HZZDBG26，可以减少佣金，不骗你！,very_good
2022-06-08 23:31:26,值得拥有的区块链交易钱包,very_good
2022-05-14 09:01:11,对中国用户不友好,bad
2021-10-15 15:19:47,有些操作繁琐,neutral
2018-11-26 15:59:25,36060655我的邀请码，注册时候填一下，你我都有福利。。,very_good
2022-03-07 10:51:37,好家伙！牛的！可以买不能卖，你倒是别让我买啊,very_good
2022-05-09 12:25:59,最好用的App,very_good
2019-07-01 18:47:24,好用的 我的邀请码 10085956 谢谢,very_good
2021-05-19 14:21:08,真的很垃圾，一跌就拔网线，偷偷搞这些小动作，希望你们币安管理层全部被抓去坐牢。,very_bad
2021-05-15 12:50:58,注册使用我的邀请码10076638，减免50％手续费,very_good
2021-06-11 10:32:07,13981607邀请码，大家一起赚钱！！！冲呀！！！！！！！！！！！！！！！！！,very_bad
2022-03-26 12:02:54,邀请码： 20901695。。可获得40%反佣。。。,very_bad
2021-08-28 13:23:52,请问币安怎么没有马来西亚汇率？,very_bad
2022-05-12 17:10:44,使用体验极差,neutral
2021-09-15 13:51:02,值得信任的平台,very_good
2021-08-27 12:05:21,真的很牛逼！,very_bad
2020-01-13 21:41:52,验证码发不过来,neutral
2022-12-11 07:48:59,全球第一大，不多说,very_good
2022-09-09 13:11:59,81654562 刚注册的输入验证码，这样你每笔交易会返佣40%,very_bad
2022-10-11 03:21:58,进入加密世界的不二之选,very_good
2018-11-23 17:29:33,36049599. 我的邀请码。静待抄底。,very_bad
2021-05-25 07:57:19,赚了很多钱,very_good
2021-08-20 16:01:56,做的不错,very_bad
2020-03-18 12:52:15,还是不错的,very_bad
2020-01-19 02:33:32,非常好的,very_good
2022-11-17 23:43:42,安全 是最重要的,very_good
2021-07-06 02:08:25,填写邀请码97304070 享受币安交易手续费优惠政策。,very_good
2021-05-17 03:32:12,涨跌永远一个颜色？,very_bad
2021-08-28 19:50:33,RTCQGRPO注册填写邀请码可返手续费,neutral
2021-05-18 12:01:57,注册填写邀请码BLNZD17R 可返现20％ ，因为我就是币安队长我能给你20％ 什么给被邀请人40％50％100％返现都是扯淡，最多只能给被邀请人返现10％或者20％，而20％返现只有币安队长才给到，一般最多10％，注册填写邀请码BLNZD17R可返现20％，如注册不填邀请码一分返现都没有，因为我就是币安队长我能给你20％ ，没有20％返现或者我的描述有问题可来骂我 ，国内的兄弟姐妹们一起来用我的推荐码吧！祝福大家发大财。,very_bad
2021-09-29 10:07:27,啥也不说邀请码64828358，你们懂得！！！高返利,very_bad
2018-11-24 12:21:43,36051908这是我的推荐ID，一起赚钱,very_good
2019-06-16 00:28:31,刷单严重,very_bad
2021-07-20 18:00:24,泄露个人信息，诈骗找上门了,very_bad
2021-07-30 15:29:59,邀请码填RD1RVMM0 可返百分之五 什么40都是骗人的,very_bad
2021-12-02 08:34:06,涨跌幅设计反人类,very_bad
2019-11-02 15:13:26,我的推荐码，有褔利38287658,very_good
2019-10-13 12:46:12,亏钱的好地方,very_good
2022-10-26 07:46:19,填写币安最新邀请码 WBBI3YKV 可以享受40%交易返佣，每笔交易都可以节省手续费,very_good
2019-07-26 07:22:58,超级返现码:37342457 实时返现到账,very_bad
2022-09-01 01:19:05,推荐码 89423956 加微信一起聊btc呀。,very_bad
2021-10-26 02:49:23,填写邀请码WBBI3YKV获取20%手续费减免。😀,very_bad
2022-06-02 04:39:11,用返卷id：LIMIT_MYXX6YRX可获100美金费用返现,very_bad
2021-05-06 09:07:01,欢迎使用邀请码 73722388 你我都好运 一起享受超低手续费 加油 加油,very_good
2021-07-16 13:25:42,韭菜市场，虚空牛市骗你进场被套，没个三五年出不来，慎入,very_bad
2021-07-26 11:33:25,尼玛的狗日，把我写的洗了干嘛，曹尼玛，这废软件别信，大多数都是骗子曹尼玛,very_bad
2022-05-09 15:03:40,最喜欢币安,very_good
2021-03-14 04:57:19,97154054 共享40%返佣，谢谢,very_bad
2023-04-11 17:09:32,腾龙娱乐 真人实体现场直播大厅白家乐龙虎牛牛 公平公正公开 可以usdt 了解咨询纸飞机tl570 纸飞机tl8885,very_good
2022-05-31 09:48:38,请使用我的双赢邀请码，拜托了: LIMIT_MYXDLGRC,very_good
2020-01-18 17:32:53,一定要输入邀请码38115691有返利。,very_bad
2021-05-19 01:16:59,祝各位买什么什么涨～邀请码TEKUZH7V,very_good
2022-08-05 13:51:12,可以，发财了,good
2021-06-25 18:28:29,填我邀请码，佣金一人一半VNUNQS4W,very_bad
2021-05-17 16:45:26,能从别的平台转币到币安吗,very_bad
2018-12-17 16:08:59,推荐人ID那里输入36133102,very_bad
2022-10-10 13:15:16,更新等个半天,very_good
2022-05-16 15:56:45,CPA_00BYBE5FVI 使用这邀请码可免除20%的手续费 🤝双赢,very_good
2023-01-03 14:41:37,黄站长发红包,very_bad
2019-07-07 10:02:02,好用 37202616邀请码,very_good
2021-06-17 22:03:07,填写这个邀请码X9HDO1S3可以有10%返佣金噢！诚意邀你,very_bad
2022-11-05 07:05:16,⛔ 注意 注意 注意 ⛔ 仅限以下币安邀请码注册立刻返佣50%: 邀请码 : HZLJF0GV ☜ ☜ ‼️注意 注意 注意‼️ 仅限以下币安邀请码注册立刻返佣50%: 邀请码：HSEJ9CKN ☜☜☜ ✅杠杆倍数 返佣高达 30% ✅现货 返佣高达 40% ✅矿池 返佣高达 50%,very_bad
2022-10-20 12:37:37,给力，最牛交易所,very_good
2021-10-22 09:34:58,听说新版本必须谷歌认证，先差评,very_bad
2022-11-21 13:38:53,邀请码：13837288注册填写，返还40%交易佣金,very_bad
2022-01-26 16:50:01,实名后还有安全可言吗,very_bad
2022-10-28 19:02:09,没赚到钱,very_bad
2022-05-21 13:40:58,做黄金托管可以联系 两个月四十倍利润 开户服务 微信mt4338,very_good
2022-07-14 14:13:37,赚了好多钱嘿嘿,very_good
2021-04-22 04:21:19,台股爆料交流社團加賴:1781504,very_bad
2021-10-28 14:25:25,要跑路吗 这样搞,very_good
2021-04-12 16:54:08,注册填写邀请码，有20%返佣 82104147,very_bad
2020-03-20 08:55:50,卡死，合约深度差,bad
2021-01-05 15:13:44,邀请码 54815224 有返利噢！,very_bad
2022-04-08 16:21:41,官方客服思雨邀请码:84871737 可以找我一对一指导哦⊙∀⊙！,very_bad
2022-05-31 09:51:46,币安队长，高反佣，邀请码56101084,very_bad
2022-06-22 14:35:11,听说很坑,bad
2022-10-31 16:51:22,封我号，拿走我的币的垃圾,very_bad
2021-08-27 07:13:34,名列前茅的交易市场 哈哈,very_good
2021-04-20 04:21:51,一条大路通罗马,very_good
2019-03-19 14:04:40,大哥 有点麻烦,neutral
2021-10-30 10:13:42,骗子的温床,very_bad
2021-12-23 11:46:40,别清就好了,very_good
2019-07-30 08:56:49,launvhpad在哪里,very_bad
2020-05-08 13:56:51,挖矿pi加微信s18503,good
2018-12-13 14:20:11,隨時掌握匯率,good
2018-12-02 11:04:39,邀请码 :36084022 谢谢,very_good
2021-05-11 09:40:57,邀请码 39307284 共同致富,very_good
2022-03-17 16:03:47,以太坊0x247f55d19E9e37C0B6EcecBb79efFaF4fe7a98E4,very_good
2022-06-21 05:21:13,拉网线的屑k48,good
2022-11-05 18:17:11,整天更新个鬼啊,very_good
2022-09-01 03:26:15,玩 币 归 赵,very_bad
2022-06-03 04:42:35,注册填写邀请码LIMIT_MYX2YQVI 获得返佣金,very_bad
2022-10-13 20:31:26,无话可说,very_bad
2022-05-09 15:33:23,几个币一看一天,very_bad
2021-05-10 06:33:33,good 邀请码:WRL7M0FL,good
2021-12-06 04:33:40,2fa验证错误,very_bad
2022-11-26 14:26:46,玩币归赵！,very_bad
2019-02-28 03:13:48,36435774 最新福利邀请码,very_good
2022-05-10 04:42:11,邀请码84494184,very_good
2022-08-05 08:36:24,让我赚钱吧,very_good
2021-09-15 12:52:32,币安插针王加油,very_good
2022-03-31 13:03:55,性质比赌博还恶劣,bad
2022-02-21 21:31:08,注册返利 邀请码VLTBOHJ9,very_bad
2021-08-30 02:27:04,会泄露个人信息吗？,very_bad
2022-06-07 05:13:30,这是赵长鹏的币安吗？,very_bad
2022-03-20 16:01:22,万币归赵,very_bad
2021-05-11 05:34:03,X6S0AH6N 一半返佣，欢迎填写,very_good
2021-08-15 15:17:28,手续费八折NHTAL8HN,neutral
2022-06-29 05:41:21,祝大家炒币暴富啊,very_bad
2022-05-10 12:28:26,暴富必备,very_bad
2020-12-07 01:46:51,D1JXPAXO你懂的,very_good
2021-06-07 15:21:23,德体均优,very_good
2022-04-08 08:42:53,橡木家菲鸡：羊龙牛龙兔牛鼠鼠羊兔0,very_bad
2022-04-21 20:41:42,也就那样,very_good
2021-06-05 07:05:30,邀请码：JDQHVI2Q,very_good
2019-08-24 06:03:08,币安就是牛,very_bad
2020-11-20 10:01:52,邀请码：13760292,very_good
2021-09-01 11:38:19,盗窃个人信息,very_bad
2021-05-15 06:28:38,邀请码20%返佣:BV3LJF3F,very_bad
2022-06-05 16:40:53,用下再说,very_good
2021-04-23 03:52:46,👇邀请码:KBY8AC6L,very_good
2022-09-30 18:32:17,全球币安,very_good
2019-02-17 14:34:53,币安第一大交易所,very_good
2021-06-04 01:28:43,头把交椅,good
2021-09-12 13:52:13,独孤九剑,very_bad
2023-05-31 17:32:22,nice,good
2023-05-16 05:38:43,good,good
2023-04-21 03:28:07,"Trước tiên là việc tải và cài đặt ứng dụng binance rất dễ dàng trên cả hai hệ điều hành Android và iOS. Khi bạn mở ứng dụng, giao diện rõ ràng và đơn giản để sử dụng, cho phép người dùng dễ dàng tìm thấy các tính năng cần thiết. Khi bạn đăng nhập vào ứng dụng, bạn sẽ thấy một loạt các cặp giao dịch khác nhau và biểu đồ giá trực tiếp!!",good
2023-04-18 12:56:50,Good,good
2023-04-13 11:08:42,垃圾,very_bad
2023-04-04 13:42:26,good,good
2023-03-30 15:38:50,哈哈不错,very_bad
2023-03-23 15:01:11,好的,very_good
2023-04-04 14:23:42,good,good
2023-03-28 13:28:50,好用,very_good
2023-02-27 16:17:12,垃圾,very_bad
2023-05-20 00:37:40,不错啊,very_bad
2023-03-01 15:28:21,赚钱养家,very_good
2023-03-29 05:13:27,ik,very_good
2023-02-25 13:49:43,💯,very_good
2023-01-26 04:21:06,Displayed after downloading the software（a . gray . PiggyGoldcoin . b）how to solve？,very_bad
2023-01-28 01:39:42,还不错,very_bad
2023-02-08 04:22:08,very good,very_good
2023-02-15 13:18:55,goog,neutral
2023-01-11 17:33:10,垃圾,very_bad
2023-01-26 01:14:03,方便,very_good
2023-01-02 22:27:14,杠杠低,bad
2023-01-12 18:25:11,可以,good
2023-01-03 15:34:40,👍👍👍一切正常,very_good
2023-01-04 08:06:16,very good,very_good
2023-05-01 04:54:45,还可以,good
2022-12-19 03:16:34,很好,very_good
2022-12-06 00:13:45,呼吁u,very_bad
2022-11-30 21:15:39,很不错,very_bad
2022-11-24 03:50:13,不错,very_bad
2022-11-25 04:43:13,可以,good
2022-11-24 12:53:42,非常好用,good
2022-12-04 15:45:22,还不错,very_bad
2022-11-18 04:38:47,挺好,very_good
2022-12-26 15:09:05,可以的,good
2022-11-08 17:08:16,Is gadget removed in the latest version?,very_bad
2022-11-13 10:32:10,好评！,very_good
2022-11-04 11:26:13,good,good
2022-10-24 04:48:09,很好用,very_good
2022-10-07 17:04:34,最好的,very_good
2022-11-06 02:10:28,冻结资产,very_bad
2022-09-28 13:11:55,非常不错,very_bad
2022-10-30 18:57:47,love,very_good
2022-09-30 16:28:32,现货,good
2022-09-11 21:36:49,非常方便,good
2023-03-01 07:44:11,good,good
2022-09-13 02:09:50,顺畅，顺滑，,very_good
2022-09-07 04:57:24,非常好用,good
2022-09-15 20:54:13,好用,very_good
2022-09-03 13:24:20,好用,very_good
2022-11-07 07:36:31,Very good,very_good
2022-09-05 19:21:11,just soso,bad
2022-07-30 08:30:11,没得说,very_bad
2022-09-11 15:48:12,很好,very_good
2022-08-09 14:46:22,good,good
2022-09-08 16:00:43,nice,good
2022-07-15 15:18:58,Number One,very_good
2022-07-29 06:08:38,good,good
2022-07-24 10:44:23,Good,good
2022-07-20 04:14:21,"Has a few features that improving them a little it would make a huge impact: 1:the possibility to change the reference value that app uses on any account amount statement, it would be easier if we could set $ as reference 2:the balance must be calculated from our movements and not only by the difference when the day started 3:redesign buttons placement, it took me several minutes to find the withdraw button(cuz translations) 4: itd be nice if we had a clock showing the UTC used for Binance",neutral
2022-07-14 15:02:55,很好,very_good
2022-07-10 17:51:29,ok,neutral
2022-06-29 16:48:32,不错,very_bad
2022-06-29 10:38:22,"Intuitive and very easy to use, very handy for trading on the go. Personally I use this mobile app more than desktop app because I can't stay long in front of my computer, and in my opinion it's faster to input on the mobile app rather than the desktop one.",very_good
2022-07-02 04:40:21,verygood,bad
2022-07-10 19:11:51,buena,good
2022-06-26 12:02:35,填写邀请73990782会获得20%手续费 Fill out the invitation 73990782 receive a 20% commission,very_bad
2022-06-24 11:33:35,牛逼啊,very_bad
2022-07-03 02:00:12,很棒,neutral
2022-08-05 06:54:59,好,very_good
2022-06-22 15:30:58,不错,very_bad
2022-07-03 06:08:24,ok,neutral
2022-06-23 02:37:39,good,good
2022-06-10 06:53:58,好用，不贵。,good
2022-06-24 10:10:33,还不错,very_bad
2022-06-14 11:30:18,邀请码LIMIT_MYX67QHB,very_good
2022-06-11 00:45:24,非常完美,good
2022-06-30 17:13:25,老是卡,neutral
2022-06-08 06:30:17,赚麻,neutral
2022-06-02 05:44:01,很棒,neutral
2022-06-04 05:38:49,古德古德,neutral
2022-05-20 11:35:20,邀请码： CPA_00MOEYNTOY,very_good
2022-05-17 09:49:55,OK,neutral
2022-05-28 16:04:36,OK,neutral
2022-05-20 07:17:00,Good,good
2022-05-25 01:11:21,good,good
2022-05-13 00:14:56,not mature，but available,neutral
2022-05-14 13:17:58,great cyrpto app! easy to learn and use,very_good
2022-05-16 19:30:42,好用,very_good
2022-05-16 07:21:21,quá tuyệt vời,very_good
2022-05-15 05:09:48,rubbish！,very_bad
2022-05-12 08:39:39,nice APP,good
2022-05-12 12:35:53,very good,very_good
2022-05-22 02:00:18,可以,good
2022-05-07 07:49:06,很好,very_good
2022-05-12 08:54:53,好👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽👍🏽,very_good
2022-05-09 17:47:06,好,very_good
2022-05-10 23:13:26,好,very_good
2022-05-31 00:44:06,好,very_good
2022-05-11 19:30:16,不错,very_bad
2022-05-09 15:44:45,good jobs,good
2022-11-25 17:38:21,yyy,neutral
2022-05-15 18:22:25,NYX,very_good
2022-04-27 08:28:17,好,very_good
2022-04-25 13:04:36,哈哈,neutral
2022-05-20 05:24:26,更新完闪退,very_good
2022-04-11 18:07:31,垃圾软件,very_bad
2022-04-19 00:20:05,不好,very_bad
2022-09-04 16:43:12,s好用,very_good
2022-05-09 03:16:58,还行,neutral
2022-04-12 14:29:48,Nice....,good
2022-04-02 14:54:04,邀请码 CPA_0088ZO4X9C,very_good
2022-03-28 04:25:21,安全 便捷,very_good
2022-03-29 01:19:03,垃圾,very_bad
2022-04-02 11:27:26,新鲜,very_good
2022-03-27 10:30:15,好,very_good
2022-04-10 08:10:06,รดรพนพ,very_good
2022-03-31 09:23:06,好,very_good
2022-03-21 09:40:38,非常好用,good
2022-07-16 02:47:53,安全可靠,good
2022-03-15 16:13:12,好的,very_good
2022-03-04 13:29:18,好,very_good
2022-03-31 08:30:18,好,very_good
2022-04-11 16:59:25,Very good,very_good
2022-03-23 06:09:13,Good,good
2022-03-27 11:18:16,ii,neutral
2022-03-01 04:33:20,体验极差,neutral
2022-02-11 18:36:20,好用,very_good
2022-07-29 16:06:59,加上推荐ID：45595677，可以节省40%的手续费，之后可以加WX：Agatha_0515，凭推介截图可以进入聊天群共同学习交流，不推荐平台，只推荐交易心得，长期稳定盈利，教你极短线交易。,bad
2022-02-07 14:19:05,"Chinese ip rejected, usa ip also rejected? And i asked my Japanese friend for help, u need a device with camera?",very_bad
2022-02-08 15:38:55,we want to know when import our MYR in binance？,very_bad
2022-01-25 09:52:27,不错,very_bad
2021-12-22 20:31:42,I do like looking forward to use better in next 3/5/8 years or more,good
2022-02-13 15:17:35,very good,very_good
2021-12-24 10:25:11,很好！,very_good
2022-01-11 23:46:05,不错,very_bad
2022-01-16 01:47:09,goodd,good
2021-12-02 09:25:03,非常好！,very_good
2021-12-06 06:31:54,邀请码 LIMIT_RL22JDCQ,very_good
2022-01-12 03:00:59,也真棒,very_good
2021-12-21 10:43:19,好平台,very_good
2021-12-20 15:03:09,安全方便,very_good
2021-12-23 10:29:45,还行,neutral
2021-12-20 13:26:56,好,very_good
2021-12-11 14:32:30,好,very_good
2021-12-27 09:15:53,不错,very_bad
2021-12-20 17:05:23,赞,neutral
2021-12-20 13:38:47,very good,very_good
2021-12-21 19:02:55,Laji,good
2021-12-02 15:38:46,Good,good
2021-12-11 00:20:44,可以,good
2021-12-03 09:48:58,good,good
2021-11-30 11:32:02,非常好,very_good
2021-12-03 14:51:50,好,very_good
2021-11-30 16:14:35,外瑞good,good
2021-12-06 08:53:51,vb,neutral
2021-12-02 10:03:41,好用，穩定,very_good
2021-12-07 21:50:45,很棒,neutral
2021-11-30 14:18:11,好,very_good
2021-11-30 16:15:49,Nice.,good
2021-11-14 11:30:16,好用,very_good
2021-11-13 12:57:38,很不错,very_bad
2021-11-17 01:08:35,ok,neutral
2021-11-16 09:30:21,很好,very_good
2021-11-07 19:12:42,赞,neutral
2021-11-12 12:24:07,好,very_good
2021-11-12 18:33:21,Very good app&platform.不错,good
2021-11-16 10:01:39,好用,very_good
2021-11-08 16:09:16,好,very_good
2021-11-08 09:01:48,好,very_good
2021-10-21 16:49:49,CVC,good
2021-12-06 11:41:25,好用,very_good
2021-10-15 19:02:09,非常棒,neutral
2021-10-22 11:41:32,不错,very_bad
2021-10-26 11:46:02,good,good
2021-10-22 08:56:51,Nice,good
2021-10-23 02:56:36,good,good
2021-10-15 15:32:11,好,very_good
2021-10-15 11:37:55,verify good,good
2021-10-15 16:03:20,nice,good
2021-11-21 03:37:47,网络错误,very_bad
2021-10-15 19:39:42,好用,very_good
2021-10-11 12:56:37,好,very_good
2021-10-23 07:18:07,nui bi,neutral
2021-11-21 05:46:37,可以的,good
2021-09-15 11:38:01,非常好用,good
2021-09-16 04:17:54,好用,very_good
2022-05-10 14:29:21,可以,good
2021-09-15 12:35:02,g0,very_good
2021-08-20 05:33:55,偷钱明显,very_good
2021-08-28 14:50:15,好用,very_good
2022-09-02 19:19:50,好用,very_good
2021-08-28 05:36:41,垃圾,very_bad
2021-08-13 04:58:32,Easy to use,very_good
2021-08-30 05:56:24,good。,good
2021-08-27 12:07:12,very good,very_good
2021-10-12 05:42:34,very good,very_good
2021-08-11 14:54:20,Good,good
2021-08-23 03:02:03,Yt,very_good
2021-08-27 09:16:56,good,good
2021-08-10 04:22:35,personal data leak，scam risk increased,very_bad
2021-07-30 12:54:18,好平台,very_good
2021-08-11 20:50:54,很好,very_good
2021-08-11 12:52:28,很不错,very_bad
2021-08-28 15:45:40,Ok,neutral
2021-08-13 09:08:26,好,very_good
2021-08-08 10:23:06,不错,very_bad
2021-07-17 00:20:06,ok,neutral
2021-09-15 16:01:54,Hao-,neutral
2021-08-23 09:04:07,tinghaoyong,neutral
2021-07-15 14:35:22,赞,neutral
2021-07-18 05:36:27,海星,very_good
2021-07-16 12:45:36,好用,very_good
2021-07-24 07:43:30,好用,very_good
2021-07-08 13:46:21,KYC审核forever。,very_bad
2021-07-16 11:26:32,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,very_good
2021-06-28 11:08:47,非常好👌🏻,very_good
2021-06-28 17:10:29,很好用,very_good
2022-01-08 08:14:44,辣鸡,neutral
2021-06-22 21:21:25,赞👍🏻,very_good
2021-12-01 06:37:47,好用,very_good
2021-08-20 01:54:44,新版本,very_good
2021-06-28 14:27:43,很稳定,neutral
2021-06-28 11:06:17,嗯嗯,very_good
2022-10-14 12:06:08,good,good
2021-05-28 16:31:56,好！,very_good
2021-06-01 15:03:29,奇怪，马来西亚不能注册了啊？？,very_bad
2021-06-07 04:57:49,好用易用,good
2021-07-03 15:05:18,Nice,good
2021-06-07 05:56:19,Good,good
2021-06-07 07:00:09,Great,very_good
2021-06-22 16:29:20,Very safe and professional software.,very_good
2021-05-26 04:14:37,各种错误,very_bad
2021-06-07 07:19:55,希望回本,very_good
2021-06-01 02:45:36,很赞,very_good
2021-05-28 09:26:30,赞,neutral
2021-05-20 04:35:12,奈斯,neutral
2021-05-14 10:06:55,Great app for crypto trading. Use my code for discounts on tx fees: RIYSDCXQ 最好用的加密货币交易软件，交易费用折扣用：RIYSDCXQ,very_good
2021-05-18 03:46:34,好好好,very_good
2021-05-18 08:52:12,很好,very_good
2021-05-18 06:30:56,very good,very_good
2021-05-14 22:19:58,cool app,very_good
2021-05-18 11:24:06,cool,very_good
2021-05-18 05:12:45,coooool,neutral
2021-05-14 08:52:47,简单，快速😁,very_good
2021-05-14 11:04:26,好用,very_good
2021-05-14 13:35:14,好,very_good
2021-05-14 10:45:45,还可以,good
2021-05-09 09:37:16,No support will guide new user?,very_bad
2021-04-26 18:28:59,好,very_good
2021-04-20 04:25:40,快！安全,very_good
2021-04-20 04:24:55,好用,very_good
2021-04-20 04:18:38,好用,very_good
2021-04-22 01:42:05,很好,very_good
2021-04-11 04:05:39,impressive!,very_good
2021-04-20 03:46:56,good,good
2021-06-03 16:46:53,Good,good
2021-04-19 01:47:45,good,good
2021-05-14 15:30:20,good,good
2021-03-11 10:24:25,推荐码: 95196278,very_good
2021-03-24 15:27:13,闪退,very_bad
2021-04-20 05:07:15,doubi,neutral
2021-03-31 10:57:33,Good,good
2021-03-30 10:05:56,👍👍👍👍👍,very_good
2021-03-10 19:25:29,Very convience,bad
2021-03-10 08:30:27,：）,very_good
2021-02-09 00:56:30,大家一起享受最高永久返佣40% 76895216,very_good
2021-03-15 19:50:29,Better than coinbase pro app,very_good
2021-02-15 03:11:33,I haven't made any money investing in this platform.,very_bad
2021-02-21 15:54:14,难用,very_bad
2021-02-19 08:03:04,my id：19790850,very_good
2021-03-08 13:58:40,很好,very_good
2021-06-14 04:18:23,流畅,very_good
2021-03-24 16:45:33,好,very_good
2021-02-14 20:30:36,Ok,neutral
2021-02-16 05:17:49,不错,very_bad
2021-07-11 08:19:26,。。。,neutral
2021-01-27 02:11:20,很好用，,very_good
2021-02-09 04:32:43,老是卡,neutral
2021-02-12 12:08:48,非常棒,neutral
2021-02-18 00:49:31,excellent!!,very_good
2021-04-26 13:20:23,good,good
2021-02-04 14:49:10,Good,good
2021-06-04 00:34:13,还好,very_good
2020-12-25 22:00:56,很好,very_good
2021-11-18 09:18:58,好用,very_good
2021-01-18 04:27:01,很不错,very_bad
2021-01-18 07:07:58,好用,very_good
2021-01-20 11:06:23,不错,very_bad
2021-01-18 04:15:33,好,very_good
2021-01-18 06:15:03,Good,good
2020-12-12 21:26:43,欺诈,very_bad
2020-12-13 03:19:56,不错,very_bad
2020-10-08 17:18:38,"Bitcoin spot futures contract trading, registered to send $1,000 experience gold, LINE:petty52",very_bad
2020-10-12 09:20:01,还可以,good
2020-10-28 08:58:33,Good,good
2020-10-04 07:22:21,good,good
2020-12-07 13:42:42,只精确到小数点后2位,bad
2020-09-14 09:59:26,哈哈哈,neutral
2020-09-16 07:58:22,not bad,neutral
2020-11-21 10:02:23,还行,neutral
2020-08-07 12:36:54,Good,good
2020-07-29 17:09:08,割韭菜利器,very_bad
2020-07-29 00:37:17,不錯,very_bad
2020-06-12 18:12:38,good,good
2020-05-25 07:54:45,好用,very_good
2020-05-01 03:00:24,Input the referral id 39633228 when you register your new binance account. enjoy the best trading experience. Thank you and have a nice day!,very_good
2020-08-11 02:24:57,非常棒,neutral
