date,developerResponse,review,rating,isEdited,title,userName
2021-02-25 12:36:43,,Some widget not working properly,4,False,Widget problem,Rahul Zakhariya
2021-05-24 17:40:10,,"I am not able to verify my KYC I have done each and every possible way for it 
Please help me 
Otherwise I have to delete my account",1,False,I am not able to verify my KYC,Tarunagrani06
2021-05-11 12:35:42,,My huge amount of money is stuck here. I am not able to transfer it to WazirX again. Beware of this app. Very dissatisfied,1,False,Money got stuck,Anirban Borah
2019-12-31 06:41:14,,Binance is best app for trading I use this app from last 4yr..,5,False,I love this app,Jindal Electronics India
2021-10-03 21:07:32,,Really this a very nice app where is very simplified for trading.,5,False,Superb,sudhansuuuuk
2023-09-22 15:46:20,"{'id': 39099200, 'body': 'Hello Paul 👋 Kindly, try the following steps: restart your device/reinstall the app/ clear the cache and cookies inside the app. If you are connected to Wi-Fi, try using a cellular network (or vice-versa). And if your problem persists, we suggest you start a new chat https://binance.com/en/chat! -SA', 'modified': '2023-09-24T07:42:34Z'}","Resolve this issue, screen is going blank in iOS 17 for iPhones. Can’t log in",2,False,Screen going blank in ios 17,acepaul87
2022-04-10 10:50:07,"{'id': 29201815, 'body': ""Hi, sorry to hear you’re having problems with the Binance app, please accept our apologies for the inconvenience caused. We'd love to take a look at your case to see how we can help."", 'modified': '2022-04-16T04:37:27Z'}",Very poor application fraud app when I click forget password enter OTP showing error please try later worst app I ever seen in my life,1,False,Very poor application,satyam44
2021-11-07 18:14:40,"{'id': 37367458, 'body': 'Hello! We are here to assist you. If you are still having issues with your account verification, you can check this link to learn the details about the verification process https://www.binance.com/en/support/faq/how-to-complete-identity-verification-360027287111. You can also contact our customer support team via live http://binance.com/en/chat should you ever need any additional support. Thank you. ^AE', 'modified': '2023-06-27T23:06:53Z'}",Did verification 5th time still unable to find the cause,2,False,Verification process is pathetic,God2211
2021-10-07 07:21:29,,Excellent: one of the best online crypto currency’s trading/Investing Platform. Love it…!,5,False,Ashfaq,ashfaqahmadshah
2022-01-25 18:21:01,"{'id': 42244323, 'body': ""Hello, we've implemented several enhancements, including the addition of new deposit methods, and are excited to know your recent feedback! Should you be satisfied with our Binance services, a 5-star rating would be greatly appreciated. Should you need any help, our chat support is available round-the-clock here: https://www.binance.com/en/chat | TS\n"", 'modified': '2024-02-27T18:40:55Z'}",Don’t have an option for add funds from india. Can anyone tell me how to deposit money into binance.,1,False,Don’t have deposit option for india,KakarotLogan
2021-08-21 04:12:52,,"Very difficult to understand the app
Also not able to add money in my account",1,False,Not able to add money in my wallet,kash040
2021-04-16 17:28:29,,I uploaded my passport pan card phone multiple times but it is failing.,1,False,Not able verify identification time waste i dont why it is has 4.7 avg rating,Satishvrmk
2023-07-26 01:16:47,"{'id': 37928597, 'body': 'Hi there! Kindly try the following steps to make the application work smoothly: restart your device/reinstall the app/ clear the cache and cookies inside the app. If you are connected to Wi-Fi, try using a cellular network (or vice-versa). And if your problem persists, we suggest you start a new chat https://binance.com/en/chat! -SA', 'modified': '2023-07-27T05:58:12Z'}","App is too laggy, not run smoothly even in iphone14 plus",2,False,Too lagging issues,CrytoCv
2023-03-12 11:39:14,"{'id': 35402464, 'body': ""Thank you for taking the time to give us feedback. At the moment, the iPad version hasn't been released yet. For a better user experience, we recommend you use the website to log in while you're on your iPad. We would appreciate it if you could also drop your feedback here: https://www.binance.com/en/my/user-support/feedback/entry. We work daily to improve our products and services and create a user-friendly environment and we will forward this to the team. Consider your voice heard, thanks! -AT"", 'modified': '2023-03-15T12:49:35Z'}",User interface is not fit or good for iPad,2,False,User interface,Nickpkc12345
2022-01-05 11:01:21,"{'id': 41231533, 'body': ""Hello! Thank you for your feedback earlier! Since then, we have made significant improvements.  If the issue remains, please check that the same error does not occur when verifying from a different device. Delete the mobile application, reinstall it, then follow the instructions: https://www.binance.com/en/support/faq/360027287111 We're always happy to consult with you in our chat: http://binance.com/en/chat ^LK"", 'modified': '2024-01-11T16:56:18Z'}",Tried verifying for 3 days but could not . Finally had to remove,1,False,Authentication problem,deepaklohia
2021-12-19 09:27:01,,it’s high time that a company like Binance makes an app which supports the iPad,3,False,No support for iPad,ShyV1
2021-10-11 17:18:07,"{'id': 42870888, 'body': ""Hi there, we've rolled out many updates and we want your current viewpoint! If Binance and its services are meeting your satisfaction recently, we'd value a better rating. Should you require support with any of our features, our chat support is always at your service 24/7 here: https://www.binance.com/en/chat\xa0-AA"", 'modified': '2024-03-27T16:08:18Z'}","After updating, app started facing difficulties while drawing anything on the chart and moving it . Please fix it .",1,False,User interface,ankush9
2021-09-27 04:16:37,"{'id': 42875576, 'body': ""Hi there, we've rolled out many updates and we want your current viewpoint! If Binance and its services are meeting your satisfaction recently, we'd value a better rating. Should you require support with any of our features, our chat support is always at your service 24/7 here: https://www.binance.com/en/chat\xa0-AA"", 'modified': '2024-03-27T22:13:29Z'}",Why Binance app is laging in ios 15.,5,False,Ios laging,mandeepx8
2021-05-21 00:09:33,"{'id': 42114601, 'body': ""Hi Mushtaque, we highly value your feedback and continually aim to improve our products and services. If you have any thoughts on this matter, please share them on our 'Feature Request & Feedback Board' at: https://www.binance.com/en/my/user-support/feedback/entry. Our team will conscientiously review your suggestions! | TS\n"", 'modified': '2024-02-21T17:51:38Z'}",App is not compatible to iPad screen...shows mobile’s extended screen on iPad,2,False,Not compatible on iPad,MushtaqueParker
2021-08-13 08:17:40,,I have 2 BNB coins and when i go to convert my coins it shows that i have 0 balance. I have all my coins in spot wallet yet it fails every time.,1,False,Conversion error,Saksham Sundrani
2024-01-21 11:56:17,"{'id': 41462821, 'body': '\nHello, Deepak! Thank you very much for the feedback! Could you please specify what confused you about the functioning of our application? You can expand your financial knowledge in Binance Academy: https://academy.binance.com/en\nIf you have any difficulties, let us know at: http://binance.com/en/chat ^LK', 'modified': '2024-01-22T23:35:30Z'}",Need more details and suggestions for the the crypto,2,False,Very complicated to understand app,Deepak99991
2021-05-14 13:09:54,,"Worst application i have ever seen , the KYC always gets rejected. I had applied 3 times and every time they reject it and i uses my original document.",1,False,Worst application,sanju2124
2023-01-29 12:54:11,"{'id': 34569409, 'body': ""Hello 👋! We are always happy to improve based on our client's feedback. Could you reinstall the app and try again? Also, please check and perform any pending updates on your system. If you still need assistance, let's have a look at your case to see how we can help. Connect with us at: binance.com/en/chat | - RA"", 'modified': '2023-01-30T16:12:35Z'}",The widgets are removed and i can’t keep myself updated with the markets and all.,2,False,Widgets removed,kaksorkuks
2022-07-12 12:53:24,,"Worlds biggest exchange 
Happy to be Binancian",5,False,Great service ever,DhavalDesai
2021-11-14 05:10:54,,Please update so that screen resolution could be suitable for iPad,3,False,iPad has iPhone app resolution,myzz26
2023-10-20 12:36:25,"{'id': 39658970, 'body': ""Hello there. Please, try to login into your account from another device. Also, follow these steps to solve the issue: clear app cache, close and open the app, switch network connection (connect to another internet), make your app up to date. Kindly let us know, if there's still an issue via our private chat at https://www.binance.com/en/chat. VG  "", 'modified': '2023-10-22T10:35:14Z'}",network issues,4,False,app network issues,subrata chowdhury
2022-11-23 19:00:15,"{'id': 33370202, 'body': 'Hello there! Please, kindly provide your suggestion for our relevant team to have a closer look at it https://www.binance.com/en/my/user-support/feedback/entry \nVG ', 'modified': '2022-11-25T14:45:26Z'}","Searching for account statements, holding at year end, p/L statements, very difficult and complicated app. In India we have to summit all details to Income tax Dept. Must make all reports handy.",1,False,Very Complicated app,LalwaniVC
2022-05-02 16:41:05,,Very much user friendly. Best for Crypyo and NFT transactions,5,False,Best exchange ever !!!,chandra munagala
2023-08-26 19:56:04,"{'id': 38558463, 'body': 'Hi there! We will help you get to know candle stick patterns! How to read the most popular crypto candlestick patterns is explained here: https://academy.binance.com/en/articles/how-to-read-the-most-popular-crypto-candlestick-patterns Your suggestions for Binance application you can leave on this page:  https://www.binance.com/en/my/user-support/feedback/entry -SA', 'modified': '2023-08-28T05:48:32Z'}",I wanna learn candle sticks might binance  help,5,False,Improve candle pattern,mr crypto 2020
2023-03-01 19:05:41,"{'id': 35347825, 'body': 'Hello Elumalai! Thank you very much for this feedback!\nIf you have further inquests, remember that we are always ready to help, and only a chat away:\n👉 http://binance.com/en/chat \n*RL', 'modified': '2023-03-13T07:47:04Z'}",It is a good platform to buy crypto coins and bitcoin.,5,False,Good application,Elumalai Govindan
2023-05-16 13:08:26,"{'id': 36627875, 'body': ""Hello 👋👋, we truly appreciate you for taking the time to review us. We wish to expand all our features available worldwide. Currently, our team is working to add more FIAT channels and improve our App, please submit your suggestion at binance.com/en/my/user-support/feedback/entry. Meanwhile, you can also use Peer-to-Peer(P2P) to buy and sell crypto. If you need any support, let's contact us at binance.com/en/chat. Stay tuned for future availability😎. ET💛"", 'modified': '2023-05-20T05:02:58Z'}","No matter what i do, I can’t deposit Fiat . Better to look for another app",2,False,Identification verification,"NRI""S"
2021-08-27 08:05:15,,Nicely designed,5,False,Great app,turtle_dox
2023-01-03 17:24:10,"{'id': 34103886, 'body': ""Hi there! We'd love to take a look at your case to see how we can help.\nCould you please connect with our support team via live chat at www.binance.com/en/chat (App: Dashboard > Profile icon > Help & Support > Chat)  \nDon't forget to click Unsolved and  Leave Message now after the automatic reply from the chatbot, our team will check and inform you accordingly.\n^KO"", 'modified': '2023-01-05T07:35:09Z'}","I sold at 50% loss, but balance is showing zero, where is my 50% balance go, this is not first time , looks like it’s a fraud. These people are frauds. Be careful",1,False,Binance app is Fraud,manjunathhodal
2022-12-13 07:52:14,"{'id': 33730973, 'body': 'Hello savitri7809, how are you? Thank you for your review and your opinion about Binance ❤️. We want to keep improving and would like to know how we could be 5⭐️ for you? If you want you can point out how we can improve and if you have questions or just want to talk directly to our 24/7 support, please visit: binance.com/en/chat\n\nThank you DO', 'modified': '2022-12-14T23:14:16Z'}",Thanku,4,False,I download first time this binanace will have me $500 worth nFt,savitri7809
2019-10-31 15:32:58,,"Binance is the APEX exchange, the most liquid and fair exchange and also has the best CEO ever.",5,False,Wake up-Binance-Sleep-Repeat,Wake up-Binance-Sleep-Repeat
2022-05-24 08:52:30,,Change u r life to the moon,5,False,Amazing,muz_thaf
2023-06-27 03:33:30,"{'id': 37374205, 'body': ""What actually doesn't work? If possible, try to switch to a different network (Wifi/4G), clear the cache and restart the phone. Please note that it is our pleasure to check and advise you accordingly, just contact us at https://www.binance.com/en/chat. See you! EA"", 'modified': '2023-06-28T07:45:25Z'}",Tried multiple times but it just doesn’t work,1,False,Didn’t get otp uninstalled it,grfudhji
2022-11-17 16:38:27,"{'id': 33272656, 'body': 'Hi, you may use P2P and 3rd party payment options to purchase crypto. If you need assistance with it, please do not hesitate to reach our chat support here: https://www.binance.com/en/chat They will be more than happy to assist you. |\xa0TS', 'modified': '2022-11-21T07:54:48Z'}","There is no support for indian users ,
They can’t deposit inr fiat and also don’t work with other deposit,",1,False,Binance doesn’t support indian master/visa card,Its superb app
2022-10-27 15:46:46,"{'id': 32814746, 'body': 'Hi, can you please check the latest update regarding LUNC burn: https://www.binance.com/en/support/announcement/4769eab576c4479eaa14adc1eb587226 and give us more stars. Thanks 🙏 - VS\n', 'modified': '2022-10-27T08:44:12Z'}",Great community great services,5,True,We want Luna 1.2 % Tax,Alishame08
2022-01-16 18:34:03,"{'id': 41212195, 'body': 'Hello, Karthigeyan! Thank you for your feedback earlier! Since then, we have made significant improvements. Could you please provide a screenshot of the issue in chat support: http://binance.com/en/chat We ask you to clarify with which method did you try to top up the balance. ^LK\n', 'modified': '2024-01-10T21:45:21Z'}",My amount has been taken but it is not added. It is my first transaction.,1,False,Amount not refunded,Karthigeyan Murugan
2021-11-23 00:44:45,"{'id': 42819295, 'body': ""Hi, we've launched a number of updates and are keen to learn your newest perspective! If you have been happy with Binance and its facilities lately, a 5-star rating would be greatly valued. For any support you may need with our features, our chat support is readily available 24/7 at this link: https://www.binance.com/en/chat | TS\n"", 'modified': '2024-03-25T17:31:36Z'}",I’m not even able to create a new account.. didn’t receive otp to create one . If possible please help,1,False,Otp issue,kabir.1
2022-08-07 04:00:27,"{'id': 34608384, 'body': ""Hi Dhana, thank you for your review. We are always improving based on our client's feedback. At the moment, you can use our website instead, as it is built to adapt yo tour screen. We also would like to invite you to share your thoughts with us here: https://www.binance.com/hi/npsfeedback \n- SM"", 'modified': '2023-02-01T08:19:30Z'}",Please make it compatible with tablet,4,False,Make app for tablets,Dhana025
2022-03-15 17:55:28,"{'id': 38764742, 'body': ""Hi there, if you'd like to withdraw your funds, you may refer to this article to learn how to proceed: https://www.binance.com/en/support/faq/115003670492 If you experience an issue while doing so, feel free to reach out to our chat support at: https://www.binance.com/en/chat | TS\n"", 'modified': '2023-09-06T18:05:53Z'}",Not able to withdraw money,1,False,Not accurate,manjunathisnamehere
2022-12-31 23:40:29,"{'id': 34046717, 'body': 'Hi 👋! Thanks for your feedback and for taking the time to rate us. We are thankful to have such supportive users. Never hesitate to contact us via Binance Live Chat Support http://binance.com/en/chat | We will be happy to help you with any queries. RA', 'modified': '2023-01-02T14:50:13Z'}",It’s a nice platform,5,False,Good platform,sanjeev tarwaya
2021-05-19 15:05:09,,"Trading fees are extremely high, you pay about 11% on the trades + they stop accepting orders when the price of the crypto takes a nose dive",1,False,High trading fees and unreliable service,neerajx86
2024-03-09 13:59:18,,Please don’t loose the Indian market. I want to update my binance app web 3 wallet but there is no app in the App Store so kindly do something related to this matter .,1,False,Best app for trading cryptocurrency,Sachsingh100
2022-01-09 19:29:47,"{'id': 40600288, 'body': 'Hello, Sagard! Thank you for your feedback earlier! Since then, we have made significant improvements. We recommend reinstalling the mobile application and trying again to verify the account with the instructions: https://www.binance.com/en/support/faq/360027287111 If you are still experiencing any difficulties, please let us know at: binance.com/en/chat We would be grateful if you could reconsider your rating. ^LK\n', 'modified': '2023-12-10T17:19:03Z'}","Very slow process, take two much time, very disappointing.",1,False,Verification,sahni.4
2021-12-12 10:45:01,"{'id': 42178123, 'body': 'Hello! Thank you for your feedback earlier! Since then, we have made significant improvements. If the issue is still current, try reinstalling the application to the latest version and attempt to log in again. Make sure that the same error does not occur when using another device. We are always happy to check your situation on an individual basis in the chat and provide assistance: http://binance.com/en/chat ^LK\n', 'modified': '2024-02-24T21:26:16Z'}",After recent update chart not properly working on app,1,False,Chart issue,Mayank199-
2021-05-27 12:34:02,,I’ll try too many time fir verify id. But again and again failed no any reason,1,False,Verification failed,j.k@@
2021-05-26 06:25:58,,"I am trying to submit my KYC from last 15 days all time its showing unsuccessful 
Worst app I guess",1,False,Verification system is poor,subh21219090
2021-05-08 12:55:12,,I facing problem with verification from last 5 days. Its taking so much time and unexpected errors,1,False,Facing Issues,Prem5959
2021-05-07 01:32:11,,P2P considers fixed price as per USDT only even if we change to BNB. I wanted to trade on BNB.,3,False,Bug in P2P fixed price,Pankajshete94
2020-09-06 04:27:52,,Not having a satisfactory UI. Frequent log in and log out issues,2,False,Frequent log outs,mike holt chennai
2023-05-28 11:51:22,"{'id': 36802613, 'body': 'HI, Sai! We are here to help, kindly try to clear your cache by selecting: Profile > Setting > Clear cache. Let us know if this helps by editing your review | If you need further support reach out to us at Binance.com/en/chat - FP', 'modified': '2023-05-29T22:41:23Z'}","Hi Team 

Will you please check further services, it’s showing wrong information in graph ( may be axis values mismatch issue)

But it’s working perfectly fine when i use filter  on date !!!

Please check this issue as Its really confusing🤔",1,False,Future Dashboard showing Wrong Data,Saisatyamurty
2024-02-11 01:42:23,,Very good app if one knows trading 🤪,5,False,Very good app,RK@sharma
2022-02-09 15:37:24,"{'id': 37702092, 'body': 'Hi, if you are still experiencing an issue with the login process, please be aware that our live support is available 24/7 here: https://www.binance.com/en/chat. On the other hand, if your issue has been resolved, we would greatly appreciate a higher rating, as it would be very encouraging for us. | TS\n', 'modified': '2023-07-16T19:38:34Z'}",Every time I have to re login and confirm my country . Why the hell do I need every single hour .,1,False,Horrible log in,Mahakal_007
2021-12-11 17:48:26,"{'id': 40600461, 'body': 'Hello, Teshiv! Thank you for your feedback earlier! Since then, we have made significant improvements. We recommend reinstalling the mobile application. If you are still experiencing any difficulties, please let us know at: binance.com/en/chat We would be grateful if you could reconsider your rating. ^LK', 'modified': '2023-12-10T17:41:38Z'}","I can verified my face recognition,, I’m trying too many time but everytime i get fail to verification please fix it!!!",1,False,Fail to Verification,teshiv
2021-11-13 08:07:28,"{'id': 42849006, 'body': ""Hi, we've rolled out many updates and we want your current viewpoint! If Binance and its services are meeting your satisfaction recently, we'd value a 5-star rating. Should you require support with any of our features, our chat support is always at your service 24/7 here: https://www.binance.com/en/chat | TS\n"", 'modified': '2024-03-26T23:24:41Z'}","What the hell is this, Real time Data Missing When we take heavy trades. Shows insufficient fund when lots of money in the wallet.",1,False,Worst !,Marzooooool
2023-07-30 11:13:49,"{'id': 38190765, 'body': 'Hi there! We saw your review and we wanted to check if you still need assistance. Would you give more details about your inquiry? Also, you can connect to our live support at http://binance.com/en/chat and get more information about this situation. If you already contacted our live support, please share your Case ID. So, we can check and guide you further. Thanks. ^WI', 'modified': '2023-08-09T12:20:17Z'}",Why,5,False,Why they are banning you bruh,Dev10008
2022-03-01 01:55:24,,"Genuine,Very fast, caring.",5,False,To express my….Heart felt feelings .,Raju Tinggu
2022-05-01 05:18:59,"{'id': 29525199, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat www.binance.com/en/chat  if you have already done please edit your review and share the case ID. Thanks"", 'modified': '2022-05-03T07:06:16Z'}","The worst trading app , it won’t letme withdraw my funds and want me to deposit more fund and then I can withdraw my funds and due to this reason i lost my 2300 rupees that im unable to withdraw.",1,False,WORST APP I EVER USED,Abhi dhiman
2020-07-29 07:44:02,,Keep up the good work👍,5,False,Keep up the good work👍,Veer@777
2019-10-10 20:39:17,,Loading issue..automatically logout issue..not functioning properly,1,False,Issue,lx.mn
2022-06-08 02:14:20,,Best apps from cryptocurrency,5,False,Excellent,Tung-Eh
2023-12-06 05:42:17,"{'id': 40565831, 'body': 'Hello Prithvi!\n\nCan you please give us more information about your issue? Which coin are you mentioning about? You can inform us by editing your review or connecting to our live support. You can reach our live support from this link; http://binance.com/en/chat ^BT', 'modified': '2023-12-07T19:40:13Z'}",I was invested this coin and suddenly this coin is suspended in Binance now I can see my tokens but not selling please help me l went my money invest my other coin tokens,1,False,Aeur crypto,Prithvi Chanoojee Kavitthiya
2023-05-24 20:47:50,"{'id': 36740029, 'body': 'Hi, Vaibhav! We would like to investigate this closely. Kindly reach out to us at our Live Chat Support, via binance.com/en/chat, and one of our specialists will assist you accordingly. - FP', 'modified': '2023-05-25T23:38:23Z'}",Don’t install this application,1,False,"App for scammers don’t provide and resolution, you’ll never make money from it",Vaibhavbiswaa
2022-11-09 10:24:19,"{'id': 33232757, 'body': 'Hi, we do value your feedback and want to hear more about yours. Please reach out to our feedback team and share your matter with them: https://www.binance.com/en/my/user-support/feedback/entry They would be more than happy to review it. On the other hand, it would be very encouraging for us if you rate us with 5 stars.  | TS', 'modified': '2022-11-18T08:12:22Z'}","The app is ui is totally BS on IPAD, please make a desktop class app for Ipads. But overall Binance is best.",3,False,App for IPADS,SSJ!
2021-11-15 08:22:10,"{'id': 42824034, 'body': ""Hi, we've implemented many updates and would like to get your updated opinion! If you enjoy using Binance recently and its features, we would appreciate a 5-star rating. If you need any assistance with our services, kindly note that our chat support is available 24/7 here: https://www.binance.com/en/chat | TS\n"", 'modified': '2024-03-25T23:39:12Z'}",I started using this app recently and when clicking on P2P and TradeNow it is freezing and not letting me trade. Why it is happening??,1,False,App is hanging while trading,IndianNomadAshu
2022-11-18 21:05:51,"{'id': 33290165, 'body': 'Hey there, please contact us via our live chat support and tell us about the details of the error you are getting, a dedicated agent will be assigned to help you right away! http://binance.com/en/chat ^BB', 'modified': '2022-11-21T20:29:13Z'}","DeFi section is not accessible, its always pop up error.",2,False,DEFi Error,XJiainX
2021-06-09 06:40:59,,Would be good if INR trading pairs are included too in the future,5,False,INR Trading Pairs,Christopher Marandi
2022-02-10 11:00:02,,There is no option to connect WazirX to Binance account through app,1,False,No option to transfer money from WazirX to Binance,Mango4ios
2022-01-30 11:06:07,,"In futures, ROE on open positions is shown as  (Initial price / Mark price) - 1. It must be (Mark price / Initial price) - 1. It’s unbelievable how they could get this super important ultra basic thing wrong.",1,False,Incorrect ROE,AlwaysAnalyst
2021-12-18 11:56:22,"{'id': 42178120, 'body': 'Hello! Thank you for your feedback earlier! Since then, we have made significant improvements. Good day. If the issue is still current, try reinstalling the application to the latest version and attempting again, using the instruction: https://www.binance.com/en/support/faq/2d9adebbe9b446019f8895ce971d0870  Make sure that the same error does not occur when using another device. We are always happy to check your situation on an individual basis in the chat and provide assistance: http://binance.com/en/chat ^LK\n', 'modified': '2024-02-24T21:25:20Z'}",Password forgot service always busy very bad service,1,False,My account misuse by someone,cbrdses
2022-09-10 05:06:37,"{'id': 33902440, 'body': 'Security for our users is one of our priorities, thank you very much for your review and know that it is for our users that we are optimizing our platform more and more! LS 💛 🖤', 'modified': '2022-12-23T15:00:09Z'}",Best work and secure place,5,False,Good,@Devendra...
2021-06-11 06:25:39,"{'id': 23367758, 'body': ""Hi, sorry to hear about your bad experience, please accept our apologies for the inconvenience caused. We'd love to take a look at your case to see how we can help. Please connect with our support team via live chat, if you have already done please edit your review and share the case ID. Thanks"", 'modified': '2021-06-14T09:52:21Z'}",Despite of uploading proper ID photos it’s rejected several times without mentioning the proper reason.,1,False,Unable to do intermediate verification,MbR365
2023-08-06 07:33:25,"{'id': 38153677, 'body': 'Hello, Binance functions as a free market crypto exchange, allowing coin/token values to be established by the same market forces. We are eager to explore your circumstances further and provide assistance. Kindly contact one of our experts through this link: https://www.binance.com/en/chat They would be delighted to support you. | TS\n', 'modified': '2023-08-07T23:00:46Z'}",This is a fraud app All my hard earned money became ZERO suddenly without any reason. Worst experience ever. Don’t download this app. They are fraud.,1,False,Fraud app,Muskan.1204
2022-04-22 16:14:41,,Best place to buy and sell crypto,5,False,Best crypto Exchange,Chakresh Minhas
2022-01-16 15:03:56,,List baby doge… before its too late to make profits,1,False,List baby doge then i ll change my rating,outnodekid
2021-11-18 13:46:15,"{'id': 42178153, 'body': 'Hello, Reddy! Thank you for your feedback earlier! Since then, we have made significant improvements.  If the issue is still current, try reinstalling the application to the latest version and attempt to log in again. Make sure that the same error does not occur when using another device. We are always happy to check your situation on an individual basis in the chat and provide assistance: http://binance.com/en/chat ^LK\n\n', 'modified': '2024-02-24T21:39:24Z'}",Can’t show graph properly and I cannot move graph mark,1,False,Not working properly,vs.reddy
2021-10-05 10:19:32,"{'id': 42874177, 'body': ""Hi there, we've rolled out many updates and we want your current viewpoint! If Binance and its services are meeting your satisfaction recently, we'd value a better rating. Should you require support with any of our features, our chat support is always at your service 24/7 here: https://www.binance.com/en/chat\xa0-AA"", 'modified': '2024-03-27T19:24:20Z'}",There are just too many bugs,1,False,Bugs,rahulrocksn
2020-09-02 11:34:08,,"Can’t access your app when the market crashes? That’s absurd! 

Fix the 502 Bad Gateway error!",2,False,What’s the deal?,bradvani
2022-03-21 05:28:58,,Amazing,5,False,Outstanding,tamanna1234
2021-05-11 15:03:57,,It’s been three days from when I have uploaded my KYC documents but there is no response from the app at all!,1,False,Delay in KYC,kish53
2023-03-20 15:33:58,,Next gen,5,False,Crypto,ajjjjjjjjjjjju
2021-11-11 16:09:33,,Initial use - I can sat it’s a good app.,5,False,Best for Crypto,ghbvcfhjnk
2023-08-21 23:01:55,,Helpful,5,False,very good,anwarsoykot
2021-08-20 16:59:01,,Hi team kindly create binance app for iPad too. It’s for iPhone app only,4,False,Binance for iPad,Imran Sabri
2023-06-19 15:12:57,"{'id': 37305543, 'body': ""Hi there! We strive to bring the best and it's very motivating to see your satisfaction. We owe our success to our outstanding users and supporters! Such recognition is genuinely heartening! ✨💛 R.G.M"", 'modified': '2023-06-24T17:53:36Z'}",Good,5,False,Best platform to buy crypto,shirur4u
2019-10-15 06:27:11,,6 Star Services,5,False,6 Star Services,Saleem0402
2022-05-11 14:22:16,"{'id': 35605985, 'body': 'Hi there, we have a beginner guide to let users understand better of the app: https://www.binance.com/en/support/faq/c780097f75dd450a82d17f1e84153276. If you need additional assistance, please reach out to us via: https://www.binance.com/en/chat. Our team is 24/7 available to assist you. Thanks -AT', 'modified': '2023-03-27T09:33:51Z'}",Not easy to use i have lost 2000 inr because of Withdrawl problem  and many more  dont use it🤬🤬😡😡,1,False,Worst crypto  app ever,ayyushhh___
2022-02-12 11:18:05,,Not fully accessible using voiceover for blind people,3,False,Accessibility,sachit saihrawat
2021-11-21 04:08:24,,Binance app not working,5,False,Binance app not working,Anil Kush
2023-05-19 17:05:09,"{'id': 36634756, 'body': 'Hi there👋👋. We are 7/24 available for you in any situation! You may try to download the APP at binance.com/en/download. If you need any additional assistance, please feel free to contact us at binance.com/en/chat with a detailed description or a screenshot and our team will further investigate it. ET 💛', 'modified': '2023-05-21T03:30:49Z'}",Very slow downloading in apple 12,1,False,Very slow downloading in apple 12,oshobodh
2023-07-09 21:35:47,,Awesome 👌,5,False,I use this apps,Prabash6300
2021-08-20 03:00:55,"{'id': 42947257, 'body': ""Hi there, we've rolled out many updates and we want your current viewpoint! If Binance and its services are meeting your satisfaction recently, we'd value a better rating. Should you require support with any of our features, our chat support is always at your service 24/7 here: https://www.binance.com/en/chat\xa0-AA"", 'modified': '2024-03-31T21:28:38Z'}","I just updated Binance app, I facing issues now , app suddenly stop working and hang . Please fix this",1,False,Binance Application Hang,Shafeeq1985
2022-11-10 17:08:35,"{'id': 33120178, 'body': 'Hi Jasman. You can check your P&L please choose the wallet you want to check. After that, you will see ""Today\'s PNL"" section on the top left. If you click this, you will be able to reach your profits and loss percentages. For web, you can click this link https://www.binance.com/tr/my/pnl/spot_account\n or follow the same steps as mobile. Would you kindly edit your comment? ^KO', 'modified': '2022-11-12T11:33:40Z'}",You will not be able to check profit and loss percentage,1,False,Worst application,Jasman kamboj
2022-10-16 20:44:00,"{'id': 32589834, 'body': ""Hey! Could you please try these steps? Clear the app cache, and reinstall the app. If this doesn't solve your issues, please contact us using our 24/7 live chat so we can assist you in detail http://binance.com/en/chat If your issue gets resolved, it'd be very encouraging for us if rate us accordingly 🙏 Thank you! ^BB\u2028"", 'modified': '2022-10-15T13:57:10Z'}","Normal/ Auto borrow / Auto repay in margin trading not enabled. Missed in new update 
. Please add.  

Very difficult for margin trading without this option in mobile. 

Please improve asap. Thanks",3,True,Auto borrow / Repay in Margun,kar@1986VJ
2022-02-05 06:37:55,"{'id': 37702579, 'body': 'Hi, if you are still experiencing an issue with the login process, please be aware that our live support is available 24/7 here: https://www.binance.com/en/chat. On the other hand, if your issue has been resolved, we would greatly appreciate a higher rating, as it would be very encouraging for us. | TS\n', 'modified': '2023-07-16T20:44:45Z'}",So much difficulty while logging in,1,False,Very bad experience,Harman_baath
2021-08-21 22:55:24,"{'id': 42946681, 'body': 'Merhabalar, yorumunuzdan beri birçok güncelleme yayınladık ve mevcut bakış açınızı öğrenmek istiyoruz! Binance ve hizmetleri son zamanlarda memnuniyetinizi karşılıyorsa, daha iyi bir derecelendirmeye değer veririz. Özelliklerimizden herhangi biriyle ilgili desteğe ihtiyacınız olursa, sohbet desteğimiz her zaman 7/24 hizmetinizdedir: https://www.binance.com/tr/chat -AA', 'modified': '2024-03-31T19:43:41Z'}",Alot of bugs in new update please fix,1,False,New update bug,capt_bik
2021-07-30 12:03:43,"{'id': 24239190, 'body': 'Hi, sorry to hear you’re having problems with the Binance app, please accept our apologies for the inconvenience caused. We will take it as feedback and forward it to the relevant teams. We work every day to improve our products and services and create a user-friendly environment. We value your feedback. \n\n', 'modified': '2021-08-01T10:59:45Z'}",Doesn’t properly work on iPad. Layout is a big mess.,1,False,iPad issues,nickname22113344
