timestamp,reviews,score,sentiment
2023-06-29 09:03:13,"terrible UI, deleted",3,1
2023-03-15 20:11:08,"terrible , so slowcant believe how bad it is",3,1
2019-12-13 19:51:58,very good,4,5
2017-07-05 17:24:23,good,3,4
2021-12-05 18:09:56,amazing app i recommend,5,5
2019-04-12 10:26:17,wow so good,3,5
2017-12-19 04:31:25,wow so good,1,5
2017-11-04 15:13:33,perfect to buy and sell easily,2,5
2021-06-29 01:45:52,wish it had a easier way to load with money,4,3
2019-05-23 04:55:27,GREAT APP,5,5
2017-04-06 18:03:17,wish it had a easier way to load with money,2,3
2019-12-22 06:53:42,omg fantastic,4,5
2022-02-20 19:48:51,"cant be that bad, but its not perfectnever again using",4,3
2017-12-01 22:07:05,recommend having good phone otherwise will be harddoes the job,4,4
2021-10-23 21:10:55,very good,4,5
2017-08-21 05:18:09,perfect to buy and sell easily,5,5
2022-01-16 10:15:29,"cant be that bad, but its not perfectnever again using",5,3
2021-02-15 00:58:08,3 out of 5 i guess,4,3
2018-01-29 22:51:33,hard to tell sometimes good sometimes badnot good not bad.. does the job,3,3
2023-09-17 03:24:00,very bad,5,1
2018-11-08 13:23:10,perfect and easy to use,2,5
2021-12-17 22:17:55,recommend having good phone otherwise will be harddoes the job,2,4
2019-07-24 18:08:26,"cant be that bad, but its not perfectnever again using",2,3
2021-04-07 21:58:08,bad,3,1
2021-12-12 07:20:49,omg fantastic,5,5
2023-08-21 21:40:22,perfection,1,5
2020-07-12 15:11:51,"i dont hate it, but i dont love it either..",1,3
2017-04-21 18:58:25,very bad,2,1
2019-06-20 20:14:49,"cant be that bad, but its not perfectnever again using",5,3
2018-01-12 03:34:47,very good,4,5
2019-07-22 05:53:28,perfection,1,5
2020-06-30 17:59:24,neutral,2,3
2017-01-23 02:16:33,2 out of 5dont even install,3,1
2017-03-31 03:22:30,3 out of 5 i guess,2,3
2023-05-13 11:21:55,very bad,3,1
2023-01-09 13:18:14,omg fantastic,2,5
2023-01-07 21:28:13,omg fantastic,4,5
2018-04-16 17:09:02,wish it had a easier way to load with money,3,3
2017-04-05 16:14:52,very good,4,5
2023-05-28 06:38:55,perfection,3,5
2018-11-08 02:31:23,"terrible , so slowcant believe how bad it is",4,1
2018-08-26 07:13:47,bad,2,1
2021-12-23 08:58:59,mediocre,1,2
2017-01-16 15:23:24,"terrible UI, deleted",1,1
2019-07-24 02:25:25,"terrible UI, deleted",2,1
2019-07-17 20:35:54,"terrible UI, deleted",2,1
2018-01-15 08:28:27,neutral,1,3
2022-04-02 18:02:20,bad app,2,1
2018-04-15 19:58:05,very good,2,5
2018-07-13 03:06:45,excellent,5,5
2018-01-07 09:24:50,GREAT APP,1,5
2017-12-16 14:31:01,very bad,5,1
2022-07-25 01:51:27,bad,3,1
2019-04-19 15:29:42,soooo good,1,4
2022-01-31 08:13:28,perfect and easy to use,5,5
2022-12-26 03:23:13,wow so good,3,5
2022-09-25 10:44:32,perfect and easy to use,4,5
2020-10-26 12:31:15,recommend having good phone otherwise will be harddoes the job,2,4
2017-08-25 18:29:06,"cant be that bad, but its not perfectnever again using",3,3
2021-07-11 22:43:37,wow so good,2,5
2020-02-24 15:11:57,uauh terrible,4,1
2017-05-01 10:57:44,very bad,3,1
2021-03-20 03:19:19,very good,1,5
2020-06-18 06:23:49,"cant be that bad, but its not perfectnever again using",4,3
2023-02-11 10:06:49,perfect and easy to use,5,5
2022-01-05 05:26:14,"terrible , so slowcant believe how bad it is",5,1
2022-09-04 07:28:49,trash app,2,1
2018-12-29 09:10:09,perfection,5,5
2022-12-02 22:59:02,2 out of 5dont even install,3,1
2017-09-24 14:42:37,perfect and easy to use,3,5
2020-04-13 06:00:54,bad app,1,1
2019-09-15 00:47:58,perfect and easy to use,5,5
2021-05-18 01:33:32,trash app,2,1
2017-02-23 10:12:55,"i dont hate it, but i dont love it either..",1,3
2023-10-20 03:10:04,very good,3,5
2018-02-02 03:59:06,hard to tell sometimes good sometimes badnot good not bad.. does the job,3,3
2019-10-19 08:40:12,"terrible UI, deleted",1,1
2021-10-21 07:35:47,recommend having good phone otherwise will be harddoes the job,3,4
2021-07-27 03:04:27,good,2,4
2017-06-13 20:00:57,neutral,5,3
2021-07-31 08:23:19,mediocre,4,2
2023-09-26 20:27:30,"cant be that bad, but its not perfectnever again using",5,3
2022-03-04 01:35:16,bad,3,1
2023-01-29 15:09:40,3 out of 5 i guess,4,3
2023-12-19 08:38:32,"i dont hate it, but i dont love it either..",2,3
2018-01-19 01:04:53,excellent,1,5
2017-07-16 13:22:41,perfection,5,5
2021-03-14 21:56:44,mediocre,3,2
2023-05-02 12:35:56,bad app,1,1
2017-03-30 11:42:50,amazing app i recommend,5,5
2021-07-18 08:15:47,wow so good,4,5
2020-07-26 13:21:51,"terrible , so slowcant believe how bad it is",1,1
2022-12-03 23:28:15,perfect and easy to use,5,5
2022-12-17 20:41:46,wow so good,1,5
2021-09-04 10:19:02,very bad,2,1
2017-04-13 02:54:12,excellent,2,5
2019-01-10 21:50:41,mediocre,5,2
2017-10-03 16:39:01,hard to tell sometimes good sometimes badnot good not bad.. does the job,2,3
2023-04-17 02:09:12,excellent,2,5
2018-07-24 15:42:34,"terrible , so slowcant believe how bad it is",2,1
2021-03-01 23:53:54,GREAT APP,5,5
2018-04-30 20:20:11,good,4,4
2017-03-17 21:24:56,hard to tell sometimes good sometimes badnot good not bad.. does the job,2,3
2023-10-15 08:01:26,mediocre,5,2
2018-05-24 05:48:37,uauh terrible,3,1
2023-03-15 21:42:20,recommend having good phone otherwise will be harddoes the job,2,4
2020-01-14 16:41:57,neutral,4,3
2021-05-01 05:49:14,very bad,1,1
2017-08-22 04:58:57,3 out of 5 i guess,2,3
2022-08-04 11:10:50,uauh terrible,3,1
2020-02-26 10:15:27,trash app,5,1
2017-01-17 08:09:43,good,1,4
2020-11-01 02:40:35,"terrible , so slowcant believe how bad it is",4,1
2021-04-17 14:19:04,"terrible , so slowcant believe how bad it is",4,1
2022-10-19 08:57:20,GREAT APP,4,5
2019-10-14 08:28:38,very good,3,5
2018-01-04 17:50:56,bad app,5,1
2019-11-22 09:13:31,bad app,5,1
2017-03-04 12:08:28,wish it had a easier way to load with money,4,3
2021-07-29 01:51:15,good,2,4
2019-09-04 17:17:23,hard to tell sometimes good sometimes badnot good not bad.. does the job,4,3
2022-12-07 00:08:28,"i dont hate it, but i dont love it either..",1,3
2019-11-07 14:47:08,2 out of 5dont even install,5,1
2023-11-08 19:58:03,excellent,4,5
2022-07-07 00:29:20,mediocre,5,2
2020-08-10 04:33:05,perfection,4,5
2018-12-22 23:11:26,"i dont hate it, but i dont love it either..",3,3
2023-08-03 04:56:12,bad,5,1
2017-11-05 14:55:04,3 out of 5 i guess,5,3
2020-11-28 18:01:21,perfect to buy and sell easily,4,5
2018-08-11 13:07:24,bad,4,1
2019-08-19 15:00:12,very good,1,5
2023-07-04 05:02:44,wow so good,1,5
2021-02-28 03:50:22,"terrible , so slowcant believe how bad it is",3,1
2019-05-16 18:27:57,"i dont hate it, but i dont love it either..",1,3
2019-11-25 03:01:35,omg fantastic,3,5
2023-08-01 07:40:00,bad app,2,1
2022-08-20 09:55:55,wow so good,5,5
2022-05-24 10:40:58,very good,5,5
2021-05-03 20:16:34,very good,5,5
2022-08-22 11:53:47,wow so good,2,5
2023-10-21 03:51:31,mediocre,1,2
2021-09-30 03:19:44,3 out of 5 i guess,5,3
2017-09-27 20:21:18,perfect to buy and sell easily,3,5
2020-03-15 02:52:19,"terrible UI, deleted",2,1
2023-05-28 03:05:00,mediocre,3,2
2017-08-01 04:59:56,uauh terrible,3,1
2020-05-30 12:38:05,GREAT APP,1,5
2022-02-12 04:26:58,trash app,3,1
2017-08-27 21:45:37,perfection,2,5
2017-03-02 14:00:55,2 out of 5dont even install,5,1
2018-07-23 15:39:19,uauh terrible,1,1
2019-08-28 07:34:21,"i dont hate it, but i dont love it either..",4,3
2019-03-23 11:17:56,perfection,2,5
2018-06-04 22:33:10,recommend having good phone otherwise will be harddoes the job,4,4
2020-08-16 02:33:58,"terrible UI, deleted",1,1
2017-03-29 15:24:11,good,2,4
2018-12-29 12:54:06,"terrible UI, deleted",1,1
2017-11-16 21:43:14,"terrible , so slowcant believe how bad it is",2,1
2021-08-23 09:36:21,very bad,4,1
2018-01-15 06:10:07,very good,3,5
2021-01-14 08:50:56,bad,2,1
2021-07-10 06:35:24,recommend having good phone otherwise will be harddoes the job,3,4
2020-12-31 17:01:56,uauh terrible,5,1
2020-04-30 12:11:12,perfection,3,5
2023-11-07 02:27:29,perfection,1,5
2018-12-16 01:35:20,recommend having good phone otherwise will be harddoes the job,1,4
2019-08-12 11:19:21,GREAT APP,4,5
2020-07-22 10:15:19,2 out of 5dont even install,5,1
2017-10-18 13:02:46,very bad,4,1
2020-09-05 00:19:04,hard to tell sometimes good sometimes badnot good not bad.. does the job,5,3
2020-05-11 16:30:20,wish it had a easier way to load with money,1,3
2019-07-13 05:10:39,"i dont hate it, but i dont love it either..",5,3
2018-03-21 21:03:45,very good,3,5
2022-05-05 22:28:23,neutral,4,3
2022-11-19 04:07:53,2 out of 5dont even install,4,1
2021-01-14 08:27:34,amazing app i recommend,1,5
2019-11-19 14:33:08,amazing app i recommend,4,5
2022-09-30 18:27:34,omg fantastic,2,5
2021-05-11 01:04:31,"terrible UI, deleted",3,1
2021-12-13 09:48:33,excellent,3,5
2020-12-24 13:09:48,omg fantastic,3,5
2023-01-16 08:31:57,"terrible UI, deleted",3,1
2022-12-03 00:45:51,"terrible , so slowcant believe how bad it is",3,1
2017-03-24 04:45:23,amazing app i recommend,5,5
2023-11-12 10:00:59,wow so good,1,5
2017-12-06 15:27:40,"terrible , so slowcant believe how bad it is",2,1
2022-10-02 08:46:30,neutral,2,3
2020-12-11 02:26:08,mediocre,3,2
2021-06-16 22:30:28,uauh terrible,2,1
2021-07-13 07:00:19,"terrible UI, deleted",5,1
2019-08-10 03:32:40,perfect to buy and sell easily,3,5
2020-07-16 19:29:42,"cant be that bad, but its not perfectnever again using",2,3
2018-08-01 19:18:55,trash app,5,1
2022-10-13 15:34:17,good,2,4
2018-08-16 23:17:54,mediocre,1,2
2023-10-20 23:45:15,"terrible , so slowcant believe how bad it is",5,1
2021-08-06 21:08:21,"i dont hate it, but i dont love it either..",4,3
2022-01-29 11:28:29,hard to tell sometimes good sometimes badnot good not bad.. does the job,3,3
2022-07-31 16:20:27,very good,4,5
2021-10-05 02:46:47,amazing app i recommend,5,5
2017-09-10 13:15:09,perfection,3,5
2017-05-12 21:49:16,very bad,2,1
2021-01-01 05:18:41,"cant be that bad, but its not perfectnever again using",3,3
2018-09-27 01:30:59,omg fantastic,2,5
2017-04-08 04:23:50,GREAT APP,4,5
2018-10-08 21:48:28,soooo good,2,4
2022-12-05 09:38:05,"i dont hate it, but i dont love it either..",5,3
2019-07-01 14:20:43,omg fantastic,4,5
2019-09-23 22:13:18,"terrible UI, deleted",2,1
2018-07-17 13:23:58,perfection,5,5
2018-02-10 00:45:46,2 out of 5dont even install,3,1
2023-01-03 14:01:27,perfection,1,5
2022-04-01 09:51:10,"cant be that bad, but its not perfectnever again using",1,3
2023-04-30 01:38:50,"terrible , so slowcant believe how bad it is",2,1
2017-10-01 08:58:17,"cant be that bad, but its not perfectnever again using",4,3
2019-02-04 06:11:45,bad,5,1
2018-08-04 09:04:03,3 out of 5 i guess,2,3
2020-04-10 11:48:14,bad app,2,1
2020-04-30 14:07:46,perfection,2,5
2018-04-16 09:15:14,bad,3,1
2018-04-29 03:28:40,wish it had a easier way to load with money,5,3
2020-09-04 20:28:09,mediocre,1,2
2019-03-10 04:03:14,very good,5,5
2023-05-21 18:54:40,soooo good,3,4
2020-01-05 21:22:11,recommend having good phone otherwise will be harddoes the job,4,4
2023-08-03 18:22:36,"cant be that bad, but its not perfectnever again using",5,3
2018-03-06 05:36:02,recommend having good phone otherwise will be harddoes the job,5,4
2017-11-17 03:09:09,excellent,5,5
2023-07-25 20:32:49,excellent,3,5
2018-12-30 15:26:21,amazing app i recommend,2,5
2021-12-15 01:45:50,soooo good,5,4
2021-01-06 04:06:19,good,2,4
2023-07-27 08:15:31,"cant be that bad, but its not perfectnever again using",1,3
2020-03-21 15:26:10,bad app,2,1
2017-01-23 10:44:11,perfection,4,5
2023-12-28 08:29:11,mediocre,4,2
2020-02-23 09:09:56,hard to tell sometimes good sometimes badnot good not bad.. does the job,3,3
2022-12-04 11:03:54,excellent,3,5
2019-08-08 21:23:10,good,4,4
2020-04-03 08:37:26,perfect and easy to use,4,5
2018-10-05 18:19:27,trash app,4,1
2022-08-22 15:55:30,uauh terrible,5,1
2022-09-04 19:03:17,GREAT APP,3,5
2019-12-30 07:38:09,bad,4,1
2022-01-04 20:02:35,perfect to buy and sell easily,4,5
2020-06-03 01:31:43,bad,4,1
2020-05-23 19:31:05,good,2,4
2019-03-30 08:09:28,"terrible UI, deleted",1,1
2017-03-22 17:05:36,excellent,5,5
2019-10-04 03:02:37,very bad,1,1
2020-01-20 07:32:31,recommend having good phone otherwise will be harddoes the job,3,4
2021-05-23 19:40:52,perfect to buy and sell easily,2,5
2019-11-30 10:09:48,hard to tell sometimes good sometimes badnot good not bad.. does the job,5,3
2018-12-16 03:28:21,soooo good,2,4
2017-05-19 12:32:35,good,1,4
2020-04-09 12:20:58,uauh terrible,2,1
2017-07-13 21:50:02,neutral,5,3
2022-05-13 19:37:23,"cant be that bad, but its not perfectnever again using",3,3
2021-06-19 08:34:53,trash app,3,1
2021-11-28 12:55:28,uauh terrible,3,1
2017-08-13 14:22:05,neutral,4,3
2021-06-21 22:15:49,"terrible , so slowcant believe how bad it is",1,1
2020-09-08 05:42:11,"cant be that bad, but its not perfectnever again using",5,3
2019-11-28 22:58:06,perfect and easy to use,1,5
2017-12-08 11:21:57,bad app,5,1
2018-07-12 02:26:50,"terrible UI, deleted",5,1
2018-02-02 00:53:04,bad,1,1
2018-08-03 06:51:14,amazing app i recommend,4,5
2018-04-18 21:57:25,bad app,2,1
2023-11-15 20:15:02,hard to tell sometimes good sometimes badnot good not bad.. does the job,4,3
2018-12-21 00:57:38,excellent,1,5
2020-04-28 01:05:36,3 out of 5 i guess,2,3
2018-05-25 22:13:55,very good,5,5
2020-09-04 06:24:44,bad,3,1
2018-04-07 13:44:15,uauh terrible,2,1
2023-06-02 10:48:33,bad app,4,1
2019-02-12 03:43:51,perfect to buy and sell easily,4,5
2021-08-04 04:00:28,wish it had a easier way to load with money,4,3
2020-10-11 07:18:44,hard to tell sometimes good sometimes badnot good not bad.. does the job,2,3
2020-06-29 16:23:56,2 out of 5dont even install,2,1
2018-11-23 14:50:40,wish it had a easier way to load with money,1,3
2022-02-19 19:53:48,"terrible , so slowcant believe how bad it is",4,1
2017-04-26 08:23:56,soooo good,2,4
2022-08-28 00:25:19,bad,1,1
2019-02-07 22:12:28,very good,5,5
2017-11-02 10:48:00,perfection,3,5
2021-06-03 04:12:11,very good,5,5
2017-12-15 16:52:19,"terrible , so slowcant believe how bad it is",2,1
2019-12-09 12:01:53,omg fantastic,4,5
2019-01-12 23:21:16,amazing app i recommend,1,5
2018-09-22 07:58:14,2 out of 5dont even install,1,1
2022-01-10 10:44:05,perfect and easy to use,3,5
2023-03-08 02:30:19,mediocre,3,2
2020-05-28 15:34:51,mediocre,1,2
2018-09-03 13:35:31,uauh terrible,3,1
2020-10-02 17:45:27,neutral,4,3
2022-02-14 05:19:15,omg fantastic,3,5
2020-08-31 22:05:19,"terrible UI, deleted",3,1
2021-09-29 01:31:20,very good,3,5
2020-12-12 03:53:01,perfect and easy to use,4,5
2019-09-28 07:56:19,wow so good,4,5
2023-09-25 00:26:27,very bad,2,1
2019-07-14 00:36:39,3 out of 5 i guess,3,3
2017-07-18 03:34:42,neutral,1,3
2021-12-29 06:47:17,hard to tell sometimes good sometimes badnot good not bad.. does the job,5,3
2022-04-11 03:16:54,amazing app i recommend,1,5
2020-07-25 00:53:30,uauh terrible,1,1
2022-04-23 21:08:26,good,1,4
2021-09-08 17:09:02,GREAT APP,3,5
2018-04-20 04:49:07,wow so good,4,5
2017-02-05 07:25:18,"terrible , so slowcant believe how bad it is",2,1
2020-01-08 11:35:56,perfect and easy to use,2,5
2019-03-22 04:50:00,excellent,5,5
2022-09-15 05:50:19,good,1,4
2022-06-09 13:42:12,"cant be that bad, but its not perfectnever again using",2,3
2023-03-24 15:31:40,"cant be that bad, but its not perfectnever again using",4,3
2023-01-14 19:08:41,recommend having good phone otherwise will be harddoes the job,1,4
2019-04-14 08:03:24,"terrible , so slowcant believe how bad it is",2,1
2023-08-28 15:35:49,excellent,5,5
2022-05-31 12:36:47,uauh terrible,2,1
2022-02-18 09:00:10,uauh terrible,3,1
2019-07-10 14:03:17,perfect and easy to use,1,5
2018-02-15 11:32:23,soooo good,5,4
2020-08-16 22:33:55,bad,2,1
2017-07-04 17:04:30,wish it had a easier way to load with money,5,3
2018-10-22 12:53:53,neutral,4,3
2021-09-13 06:27:48,"terrible UI, deleted",2,1
2018-02-19 21:43:42,amazing app i recommend,3,5
2017-03-26 10:33:58,perfect to buy and sell easily,4,5
2020-06-04 09:57:44,perfection,1,5
2023-05-12 09:05:07,hard to tell sometimes good sometimes badnot good not bad.. does the job,4,3
2017-06-25 06:56:56,hard to tell sometimes good sometimes badnot good not bad.. does the job,2,3
2023-03-26 00:53:53,"cant be that bad, but its not perfectnever again using",3,3
2019-11-02 03:46:03,excellent,1,5
2019-03-04 16:39:16,perfection,3,5
2021-10-20 08:53:43,"i dont hate it, but i dont love it either..",3,3
2018-03-24 09:02:23,very bad,3,1
2019-11-02 14:27:26,bad app,5,1
2017-11-04 16:32:35,"i dont hate it, but i dont love it either..",5,3
2021-12-21 02:47:14,soooo good,3,4
2018-11-03 12:11:59,amazing app i recommend,4,5
2017-03-18 07:15:58,amazing app i recommend,2,5
2020-04-06 04:18:18,hard to tell sometimes good sometimes badnot good not bad.. does the job,2,3
2018-08-24 12:26:37,hard to tell sometimes good sometimes badnot good not bad.. does the job,4,3
2019-04-06 04:08:25,perfect and easy to use,4,5
2021-04-22 09:36:40,trash app,5,1
2018-07-08 04:06:28,omg fantastic,2,5
2021-12-06 19:17:02,3 out of 5 i guess,1,3
2017-05-06 11:00:29,soooo good,4,4
2022-12-12 16:51:21,perfect to buy and sell easily,5,5
2023-04-06 08:01:32,perfect and easy to use,5,5
2022-09-21 17:41:54,soooo good,5,4
2018-12-20 20:55:43,very good,2,5
2018-10-25 17:21:28,neutral,1,3
2017-05-19 17:56:44,trash app,2,1
2020-09-28 09:32:03,good,3,4
2023-12-14 16:30:17,very good,5,5
2017-10-29 00:20:40,omg fantastic,4,5
2021-11-03 05:56:57,wish it had a easier way to load with money,5,3
2020-07-17 06:54:47,mediocre,5,2
2023-07-17 08:04:05,uauh terrible,2,1
2018-11-17 07:17:34,bad,2,1
2018-03-29 04:31:16,soooo good,3,4
2018-10-23 10:48:21,hard to tell sometimes good sometimes badnot good not bad.. does the job,3,3
2020-12-30 23:43:31,mediocre,3,2
2019-02-06 13:54:12,amazing app i recommend,2,5
2020-01-08 06:42:12,neutral,2,3
2019-08-06 09:49:22,uauh terrible,5,1
2020-11-11 15:14:04,trash app,1,1
2017-03-04 13:07:43,omg fantastic,3,5
2019-02-14 22:46:11,3 out of 5 i guess,2,3
2018-09-19 06:58:02,"i dont hate it, but i dont love it either..",2,3
2019-01-10 11:08:50,mediocre,2,2
2019-05-02 00:59:49,2 out of 5dont even install,3,1
2018-05-24 03:28:42,3 out of 5 i guess,5,3
2017-10-17 18:35:28,bad app,1,1
2021-12-22 18:28:35,neutral,1,3
2023-07-14 19:01:49,bad app,4,1
2017-07-01 22:57:14,mediocre,3,2
2021-08-12 05:20:03,neutral,4,3
2021-08-07 04:29:24,excellent,4,5
2020-09-07 23:44:08,soooo good,5,4
2018-09-08 01:01:55,2 out of 5dont even install,1,1
2020-11-03 06:13:50,good,1,4
2023-11-01 13:30:48,GREAT APP,2,5
2020-06-25 02:14:24,perfect and easy to use,3,5
2022-12-29 02:34:14,neutral,3,3
2020-12-14 03:07:49,amazing app i recommend,2,5
2022-04-04 02:14:41,neutral,5,3
2020-05-07 12:14:04,mediocre,2,2
2021-05-30 08:40:31,GREAT APP,4,5
2020-05-06 19:49:23,perfection,1,5
2020-12-17 11:24:18,excellent,5,5
2021-05-13 19:57:37,recommend having good phone otherwise will be harddoes the job,1,4
2017-12-07 13:02:16,bad,4,1
2022-08-24 12:04:59,bad,3,1
2020-01-10 00:36:30,soooo good,2,4
2020-04-28 06:32:50,wow so good,2,5
2018-03-13 19:20:33,soooo good,5,4
2022-11-13 12:40:44,"terrible UI, deleted",4,1
2023-11-08 19:06:28,3 out of 5 i guess,1,3
2022-04-23 00:41:46,excellent,5,5
2020-08-31 19:17:05,excellent,2,5
2020-08-05 20:53:31,excellent,2,5
2019-05-10 06:17:47,perfect to buy and sell easily,4,5
2022-02-13 08:27:28,wish it had a easier way to load with money,4,3
2018-02-03 17:14:36,"cant be that bad, but its not perfectnever again using",5,3
2019-10-19 02:16:06,recommend having good phone otherwise will be harddoes the job,5,4
2023-09-20 16:19:53,soooo good,3,4
2018-05-01 15:53:07,wish it had a easier way to load with money,4,3
2018-10-20 13:58:29,wish it had a easier way to load with money,1,3
2021-11-15 09:28:01,bad app,4,1
2020-04-16 16:46:28,mediocre,1,2
2020-09-23 10:46:47,recommend having good phone otherwise will be harddoes the job,2,4
2018-01-22 15:38:16,bad app,5,1
2019-10-24 10:54:41,"terrible UI, deleted",2,1
2018-11-19 22:22:07,mediocre,1,2
2020-02-27 23:14:18,"cant be that bad, but its not perfectnever again using",5,3
2019-02-17 00:15:49,omg fantastic,3,5
2022-10-12 02:12:29,mediocre,2,2
2019-04-22 00:09:35,recommend having good phone otherwise will be harddoes the job,5,4
2022-08-28 07:59:52,excellent,4,5
2023-08-23 00:35:22,very bad,3,1
2019-11-19 07:51:05,soooo good,5,4
2022-11-22 14:11:15,perfect and easy to use,2,5
2019-09-16 01:45:28,neutral,4,3
2018-12-19 06:24:27,bad app,4,1
2020-04-28 17:36:59,"i dont hate it, but i dont love it either..",5,3
2020-08-01 10:55:49,soooo good,2,4
2020-06-09 20:26:06,"terrible , so slowcant believe how bad it is",3,1
2022-04-07 11:57:13,very bad,4,1
2021-07-18 05:29:06,"terrible UI, deleted",3,1
2020-01-01 18:23:30,good,4,4
2018-08-30 05:22:10,mediocre,2,2
2017-02-25 15:21:30,perfection,3,5
2019-06-20 20:32:20,perfect and easy to use,2,5
2019-09-04 21:53:22,bad app,1,1
2019-09-21 21:41:03,3 out of 5 i guess,5,3
2023-09-24 11:46:09,soooo good,5,4
2020-06-28 12:58:30,neutral,4,3
2017-10-03 08:48:14,perfection,4,5
2018-12-15 00:50:56,very bad,3,1
2021-01-01 09:01:02,omg fantastic,4,5
2019-03-24 04:09:34,recommend having good phone otherwise will be harddoes the job,4,4
2019-06-23 12:11:17,perfection,3,5
2019-06-25 08:58:39,"terrible UI, deleted",1,1
2019-10-18 14:54:23,uauh terrible,2,1
2020-04-23 10:23:00,"terrible UI, deleted",3,1
2022-10-02 22:35:29,very good,2,5
2017-10-04 07:03:04,"i dont hate it, but i dont love it either..",3,3
2017-06-19 11:56:42,bad app,5,1
2023-01-25 15:26:16,2 out of 5dont even install,5,1
2019-08-12 13:02:51,"cant be that bad, but its not perfectnever again using",2,3
2022-08-08 21:34:59,trash app,2,1
2022-11-29 12:53:27,3 out of 5 i guess,2,3
2023-09-02 07:25:22,trash app,4,1
2017-10-11 14:35:25,perfect and easy to use,5,5
2021-12-16 14:27:34,bad app,1,1
2021-11-21 23:05:42,"terrible UI, deleted",5,1
2019-03-07 17:42:48,uauh terrible,5,1
2017-08-05 20:43:19,recommend having good phone otherwise will be harddoes the job,3,4
2021-11-10 22:30:03,trash app,2,1
2020-01-20 15:36:04,recommend having good phone otherwise will be harddoes the job,1,4
2022-11-18 05:19:32,2 out of 5dont even install,2,1
2018-09-13 03:30:06,wish it had a easier way to load with money,1,3
2019-05-26 23:15:19,trash app,3,1
2021-08-08 21:07:04,3 out of 5 i guess,1,3
2019-09-20 15:54:19,3 out of 5 i guess,1,3
2020-09-15 05:25:13,bad,4,1
2017-10-24 11:41:04,recommend having good phone otherwise will be harddoes the job,3,4
2023-10-08 21:08:17,wish it had a easier way to load with money,3,3
2021-10-10 15:20:54,hard to tell sometimes good sometimes badnot good not bad.. does the job,4,3
2021-12-05 18:18:26,very good,3,5
2023-03-27 16:37:06,uauh terrible,4,1
2022-12-20 23:44:56,excellent,5,5
2019-11-14 00:07:44,neutral,4,3
2020-07-28 20:01:25,"terrible , so slowcant believe how bad it is",3,1
2019-05-17 07:03:09,"i dont hate it, but i dont love it either..",2,3
2020-08-21 21:12:43,"terrible UI, deleted",2,1
2022-04-01 08:34:23,trash app,5,1
2020-03-06 01:37:29,uauh terrible,4,1
2018-04-27 21:53:57,bad app,4,1
2019-12-21 17:53:14,3 out of 5 i guess,3,3
2021-02-23 02:14:50,amazing app i recommend,4,5
2018-11-09 06:40:18,omg fantastic,2,5
2023-12-28 02:55:19,very bad,5,1
2019-03-17 03:37:49,3 out of 5 i guess,3,3
2021-12-23 04:17:28,perfect and easy to use,4,5
2017-06-07 02:36:17,wow so good,1,5
2019-01-04 06:16:26,soooo good,4,4
2021-06-17 21:12:25,recommend having good phone otherwise will be harddoes the job,4,4
2021-10-16 20:33:57,amazing app i recommend,3,5
2022-09-07 16:52:14,trash app,5,1
2019-04-24 15:54:55,recommend having good phone otherwise will be harddoes the job,3,4
2019-04-03 01:56:21,excellent,4,5
2020-10-31 04:29:39,omg fantastic,5,5
2022-08-31 16:48:52,good,3,4
2022-12-15 02:10:59,wish it had a easier way to load with money,3,3
2017-03-31 01:53:35,GREAT APP,3,5
2017-12-12 04:28:32,recommend having good phone otherwise will be harddoes the job,1,4
2018-07-24 18:21:25,"terrible UI, deleted",2,1
2023-03-18 01:27:33,mediocre,2,2
2021-12-27 23:35:36,amazing app i recommend,4,5
2023-03-02 15:06:41,"terrible UI, deleted",5,1
2019-11-12 18:30:09,very good,2,5
2019-08-11 21:22:06,hard to tell sometimes good sometimes badnot good not bad.. does the job,1,3
2023-01-03 15:42:20,2 out of 5dont even install,2,1
2022-11-09 00:19:04,perfection,2,5
2021-01-06 08:53:31,very good,2,5
2023-09-29 06:52:10,wish it had a easier way to load with money,4,3
2021-05-18 19:06:05,mediocre,2,2
2019-09-08 04:43:25,"cant be that bad, but its not perfectnever again using",3,3
2023-11-07 23:39:56,perfect and easy to use,5,5
2019-06-12 23:19:34,perfection,4,5
2020-06-05 22:44:33,wish it had a easier way to load with money,3,3
2018-07-30 16:43:42,perfect and easy to use,2,5
2017-06-23 03:33:42,bad,4,1
2023-12-30 11:35:05,soooo good,4,4
2022-02-25 07:09:28,uauh terrible,1,1
2023-06-07 10:10:02,3 out of 5 i guess,3,3
2019-11-06 01:29:43,perfect and easy to use,3,5
2017-06-08 07:03:39,wish it had a easier way to load with money,5,3
2021-10-08 06:16:06,"i dont hate it, but i dont love it either..",2,3
2023-01-23 21:54:27,"terrible , so slowcant believe how bad it is",5,1
2019-11-27 10:40:00,omg fantastic,4,5
2017-12-26 05:14:05,very good,3,5
2022-06-24 17:13:32,GREAT APP,4,5
2022-01-12 02:05:39,very good,5,5
2021-02-26 08:23:29,perfect and easy to use,2,5
2019-01-18 04:28:16,bad,1,1
2019-11-15 16:59:03,2 out of 5dont even install,4,1
2017-09-23 20:54:43,2 out of 5dont even install,3,1
2017-01-18 17:33:59,hard to tell sometimes good sometimes badnot good not bad.. does the job,3,3
2018-09-19 05:25:39,"terrible UI, deleted",3,1
2018-05-10 07:42:06,perfection,5,5
